"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller efficiency, %[3]","Propeller efficiency, %[4]","Propeller efficiency, %[5]","Propeller efficiency, %[6]","Manifold pressure, atm[1]","Manifold pressure, atm[2]","Manifold pressure, atm[3]","Manifold pressure, atm[4]","Manifold pressure, atm[5]","Manifold pressure, atm[6]",RPM[1],RPM[2],RPM[3],RPM[4],RPM[5],RPM[6],"Power, hp[1]","Power, hp[2]","Power, hp[3]","Power, hp[4]","Power, hp[5]","Power, hp[6]","Thrust, kgf[1]","Thrust, kgf[2]","Thrust, kgf[3]","Thrust, kgf[4]","Thrust, kgf[5]","Thrust, kgf[6]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, deg[3]","Propeller pitch, deg[4]","Propeller pitch, deg[5]","Propeller pitch, deg[6]","Propeller pitch, %[1]","Propeller pitch, %[2]","Propeller pitch, %[3]","Propeller pitch, %[4]","Propeller pitch, %[5]","Propeller pitch, %[6]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
17.5,22.6,22.7,0,86,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2507,2507,2506,2506,2506,1501,1503,1503,1503,1503,1503,1175,1166,1166,1166,1166,1166,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,229,300,5306,0.26,55524.1,-0.01
17.6,22.6,23.5,0,86,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2507,2507,2507,2507,2507,1501,1503,1503,1503,1503,1503,1175,1171,1171,1171,1171,1171,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,229,300,5308,0.26,55543.7,0.09
17.7,22.6,23.4,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2507,2507,2507,2507,2507,1501,1503,1503,1503,1503,1503,1175,1176,1176,1176,1176,1176,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,229,300,5310,0.26,55563.3,0.08
17.8,22.5,23.3,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2507,2507,2507,2507,2507,1501,1503,1503,1503,1503,1503,1176,1182,1182,1182,1182,1182,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,228,300,5313,0.26,55592.8,0.07
17.9,22.5,23.2,0,86,86,86,86,86,86,1.35,1.35,1.35,1.35,1.35,1.35,2500,2507,2507,2507,2507,2507,1501,1503,1503,1503,1503,1503,1175,1185,1185,1185,1185,1185,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,229,300,5314,0.26,55602.6,0.06
18.0,22.5,23.2,0,86,87,87,87,87,87,1.35,1.35,1.35,1.35,1.35,1.35,2500,2506,2506,2506,2506,2506,1501,1502,1502,1502,1502,1502,1175,1189,1189,1189,1189,1189,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,229,300,5317,0.26,55632.0,0.06
18.1,22.5,23.1,0,86,87,87,87,87,87,1.35,1.35,1.35,1.35,1.35,1.35,2500,2505,2505,2505,2505,2505,1501,1502,1502,1502,1502,1502,1175,1193,1193,1192,1192,1192,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,228,300,5319,0.26,55651.6,0.05
18.2,22.5,23.0,0,86,87,87,87,87,87,1.35,1.35,1.35,1.35,1.35,1.35,2500,2504,2504,2504,2504,2504,1501,1502,1502,1502,1502,1502,1175,1194,1194,1194,1194,1194,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,228,300,5322,0.26,55681.0,0.05
18.3,22.5,22.2,0,86,87,87,87,87,87,1.35,1.35,1.35,1.35,1.35,1.35,2500,2502,2502,2502,2502,2502,1501,1501,1501,1501,1501,1501,1176,1196,1196,1196,1196,1196,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,228,299,5324,0.26,55677.6,-0.05
18.4,22.5,21.5,0,86,87,87,87,87,87,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1501,1501,1501,1501,1501,1501,1175,1196,1196,1196,1196,1195,39.0,39.0,39.0,39.0,39.0,39.0,100,100,100,100,100,100,228,299,5326,0.26,55697.2,-0.14
