"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %",RPM[1],RPM[2],"Propeller efficiency, %[1]","Propeller efficiency, %[2]","Manifold pressure, atm[1]","Manifold pressure, atm[2]",Supercharger gear[1],Supercharger gear[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²","Turn rate, deg/s"
188.2,30.1,29.2,0,2400,2400,80,80,0.95,0.95,2,2,1014,1014,738,738,26.3,26.3,100,100,219,299,6100,0.26,63288.5,-0.08,0.0
188.3,30.1,29.3,0,2400,2400,80,80,0.95,0.95,2,2,1013,1013,738,738,26.3,26.3,100,100,219,299,6103,0.26,63319.2,-0.08,0.0
188.4,30.1,29.4,0,2400,2400,80,80,0.95,0.95,2,2,1013,1013,737,737,26.3,26.3,100,100,219,299,6106,0.26,63349.9,-0.07,0.0
188.5,30.1,29.5,0,2399,2399,78,78,0.95,0.95,2,2,1012,1012,723,723,26.3,26.3,100,100,219,300,6109,0.26,63403.7,-0.06,0.0
188.6,30.1,30.3,0,2400,2400,79,79,0.95,0.95,2,2,1012,1012,726,726,26.3,26.3,100,100,219,300,6112,0.26,63434.5,0.04,0.0
188.7,30.1,31.1,0,2400,2400,79,79,0.95,0.95,2,2,1012,1012,729,729,26.3,26.3,100,100,219,300,6115,0.26,63459.1,0.12,0.0
188.8,30.0,31.7,0,2400,2400,80,80,0.95,0.95,2,2,1011,1011,743,743,26.3,26.3,100,100,218,299,6118,0.26,63466.7,0.20,0.0
188.9,30.1,31.6,0,2398,2399,77,77,0.95,0.95,2,2,1009,1009,708,708,26.2,26.2,100,100,219,300,6121,0.26,63520.4,0.18,0.0
189.0,30.1,31.4,0,2400,2400,79,79,0.95,0.95,2,2,1010,1010,725,725,26.3,26.3,100,100,219,300,6124,0.26,63551.2,0.16,0.0
189.1,30.1,31.3,0,2400,2400,79,79,0.95,0.95,2,2,1010,1010,728,728,26.3,26.3,100,100,219,300,6127,0.26,63575.8,0.15,0.0
189.2,30.1,31.2,0,2400,2400,79,79,0.95,0.95,2,2,1009,1009,725,725,26.3,26.3,100,100,218,300,6130,0.26,63606.6,0.13,0.0
189.3,30.1,31.1,0,2400,2400,80,80,0.95,0.95,2,2,1009,1009,739,739,26.3,26.3,100,100,218,299,6134,0.26,63620.4,0.12,0.0
189.4,30.1,31.0,0,2400,2400,80,80,0.95,0.95,2,2,1009,1009,735,735,26.3,26.3,100,100,218,299,6136,0.26,63645.0,0.11,0.0
189.5,30.1,30.1,0,2400,2400,80,80,0.95,0.95,2,2,1008,1008,734,734,26.3,26.3,100,100,218,299,6139,0.26,63675.8,0.01,0.0
189.6,30.1,29.3,0,2400,2400,80,80,0.95,0.95,2,2,1008,1008,734,734,26.3,26.3,100,100,218,299,6142,0.26,63706.6,-0.09,0.0
189.7,30.1,28.6,0,2400,2400,80,80,0.95,0.95,2,2,1008,1008,734,733,26.3,26.3,100,100,218,299,6146,0.26,63737.3,-0.17,0.0
189.8,30.1,28.8,0,2400,2400,80,80,0.95,0.95,2,2,1007,1007,733,733,26.3,26.3,100,100,218,299,6149,0.26,63768.1,-0.15,0.0
189.9,30.1,28.9,0,2400,2400,80,80,0.95,0.95,2,2,1007,1007,734,734,26.3,26.3,100,100,218,299,6151,0.26,63792.7,-0.14,0.0
190.0,30.1,29.0,0,2399,2399,78,78,0.95,0.95,2,2,1006,1006,719,719,26.3,26.3,100,100,218,300,6154,0.26,63846.6,-0.12,0.0
190.1,30.1,29.9,0,2400,2400,79,79,0.95,0.95,2,2,1006,1006,722,722,26.3,26.3,100,100,218,300,6158,0.26,63877.3,-0.02,0.0
190.2,30.1,30.7,0,2400,2400,80,80,0.95,0.95,2,2,1006,1006,733,733,26.3,26.3,100,100,218,299,6161,0.26,63884.9,0.08,0.0
190.3,30.1,31.5,0,2400,2400,80,80,0.95,0.95,2,2,1005,1005,733,733,26.3,26.3,100,100,218,299,6163,0.26,63909.5,0.16,0.0
190.4,30.1,31.3,0,2399,2399,78,78,0.95,0.95,2,2,1004,1004,718,718,26.3,26.3,100,100,218,300,6166,0.26,63963.3,0.14,0.0
190.5,30.1,31.2,0,2400,2400,79,79,0.95,0.95,2,2,1004,1004,720,720,26.3,26.3,100,100,218,300,6169,0.26,63994.0,0.13,0.0
190.6,30.0,31.1,0,2400,2400,80,80,0.95,0.95,2,2,1004,1004,732,732,26.3,26.3,100,100,218,300,6173,0.26,64024.7,0.12,0.0
190.7,30.0,31.0,0,2400,2400,80,80,0.94,0.94,2,2,1003,1003,731,731,26.3,26.3,100,100,218,300,6176,0.26,64055.4,0.11,0.0
190.8,30.0,30.9,0,2400,2400,80,80,0.94,0.94,2,2,1003,1003,731,731,26.3,26.3,100,100,218,300,6178,0.26,64079.9,0.09,0.0
190.9,30.0,30.8,0,2399,2399,78,78,0.94,0.94,2,2,1002,1002,716,716,26.3,26.3,100,100,218,300,6181,0.26,64110.5,0.09,0.0
191.0,30.0,30.7,0,2400,2400,79,79,0.94,0.94,2,2,1002,1002,719,719,26.3,26.3,100,100,218,300,6184,0.26,64141.1,0.08,0.0
191.1,30.0,30.6,0,2400,2400,79,79,0.94,0.94,2,2,1001,1001,719,719,26.3,26.3,100,100,218,300,6188,0.26,64171.7,0.07,0.0
191.2,29.9,30.6,0,2400,2400,79,79,0.94,0.94,2,2,1001,1001,718,718,26.3,26.3,100,100,218,300,6191,0.26,64202.3,0.06,0.0
191.3,29.8,29.7,0,2400,2400,80,80,0.94,0.94,2,2,1000,1000,735,735,26.3,26.3,100,100,217,299,6194,0.26,64209.7,-0.04,0.0
191.4,29.8,28.9,0,2400,2400,80,80,0.94,0.94,2,2,1000,1000,733,733,26.3,26.3,100,100,218,300,6196,0.26,64257.2,-0.12,0.0
191.5,29.8,28.3,0,2400,2400,80,80,0.94,0.94,2,2,1000,1000,734,734,26.3,26.3,100,100,217,299,6199,0.26,64264.7,-0.20,0.0
191.6,29.9,29.2,0,2400,2400,79,79,0.94,0.94,2,2,1000,1000,722,722,26.3,26.3,100,100,218,300,6202,0.26,64318.3,-0.09,0.0
191.7,29.8,30.1,0,2400,2400,80,80,0.94,0.94,2,2,999,999,734,734,26.3,26.3,100,100,217,299,6206,0.26,64325.6,0.01,0.0
191.8,29.8,30.8,0,2400,2400,80,80,0.94,0.94,2,2,999,999,728,728,26.3,26.3,100,100,217,299,6208,0.26,64350.0,0.10,0.0
191.9,29.8,29.9,0,2400,2400,80,80,0.94,0.94,2,2,998,998,733,733,26.3,26.3,100,100,217,299,6212,0.26,64386.6,0.00,0.0
192.0,29.8,29.1,0,2400,2400,80,80,0.94,0.94,2,2,998,998,731,731,26.3,26.3,100,100,218,300,6214,0.26,64434.1,-0.09,0.0
192.1,29.7,28.4,0,2400,2400,80,80,0.94,0.94,2,2,997,997,732,732,26.3,26.3,100,100,218,300,6217,0.26,64464.5,-0.17,0.0
192.2,29.8,29.3,0,2400,2400,79,79,0.94,0.94,2,2,997,997,718,718,26.3,26.3,100,100,217,300,6220,0.26,64495.0,-0.07,0.0
192.3,29.8,30.2,0,2400,2400,79,79,0.94,0.94,2,2,996,996,715,715,26.3,26.3,100,100,217,300,6224,0.26,64525.4,0.03,0.0
192.4,29.8,30.9,0,2400,2400,80,80,0.94,0.94,2,2,996,996,726,726,26.3,26.3,100,100,217,300,6227,0.26,64555.8,0.12,0.0
192.5,29.8,30.8,0,2400,2400,79,79,0.94,0.94,2,2,996,996,714,714,26.3,26.3,100,100,217,300,6229,0.26,64580.2,0.11,0.0
192.6,29.8,30.7,0,2400,2400,80,80,0.94,0.94,2,2,996,996,725,725,26.3,26.3,100,100,217,300,6232,0.26,64610.6,0.10,0.0
192.7,29.8,30.6,0,2399,2399,78,78,0.94,0.94,2,2,995,995,710,710,26.3,26.3,100,100,217,300,6235,0.26,64641.0,0.09,0.0
192.8,29.8,30.5,0,2400,2400,79,78,0.94,0.94,2,2,994,994,713,713,26.3,26.3,100,100,217,300,6238,0.26,64671.4,0.08,0.0
192.9,29.8,30.5,0,2400,2400,79,79,0.94,0.94,2,2,994,994,716,716,26.3,26.3,100,100,217,300,6241,0.26,64695.8,0.07,0.0
193.0,29.8,30.4,0,2400,2400,80,80,0.94,0.94,2,2,994,994,724,724,26.3,26.3,100,100,217,300,6244,0.26,64726.2,0.06,0.0
193.1,29.8,29.5,0,2400,2400,80,80,0.94,0.94,2,2,993,993,725,725,26.3,26.3,100,100,217,299,6248,0.26,64739.6,-0.03,0.0
193.2,29.8,28.8,0,2400,2400,80,80,0.94,0.94,2,2,993,993,722,722,26.3,26.3,100,100,217,300,6250,0.26,64787.1,-0.12,0.0
193.3,29.8,28.1,0,2400,2400,80,80,0.93,0.93,2,2,993,993,722,722,26.3,26.3,100,100,217,300,6253,0.26,64817.5,-0.20,0.0
193.4,29.8,29.0,0,2400,2400,80,80,0.93,0.93,2,2,992,992,722,721,26.3,26.3,100,100,217,300,6256,0.26,64848.0,-0.09,0.0
193.5,29.8,29.9,0,2400,2400,80,80,0.93,0.93,2,2,992,992,725,725,26.3,26.3,100,100,217,299,6260,0.26,64855.3,0.01,0.0
193.6,29.8,30.7,0,2400,2400,79,79,0.93,0.93,2,2,991,991,720,719,26.3,26.3,100,100,217,300,6263,0.26,64908.8,0.10,0.0
193.7,29.8,30.6,0,2400,2400,78,78,0.93,0.93,2,2,991,991,710,710,26.3,26.3,100,100,217,300,6265,0.26,64933.2,0.09,0.0
193.8,29.8,30.5,0,2400,2400,80,80,0.93,0.93,2,2,991,991,721,721,26.3,26.3,100,100,217,300,6268,0.26,64963.6,0.08,0.0
193.9,29.8,30.4,0,2399,2399,78,78,0.93,0.93,2,2,990,990,706,706,26.3,26.3,100,100,217,300,6271,0.26,64994.1,0.07,0.0
194.0,29.8,30.4,0,2400,2400,80,80,0.93,0.93,2,2,990,990,721,721,26.3,26.3,100,100,217,300,6274,0.26,65024.5,0.07,0.0
194.1,29.8,30.3,0,2400,2400,80,80,0.93,0.93,2,2,990,990,719,719,26.3,26.3,100,100,217,299,6278,0.26,65031.9,0.06,0.0
194.2,29.8,30.3,0,2400,2400,80,80,0.93,0.93,2,2,989,989,719,719,26.3,26.3,100,100,217,299,6281,0.26,65062.3,0.05,0.0
194.3,29.8,29.4,0,2400,2400,80,80,0.93,0.93,2,2,989,989,722,722,26.3,26.3,100,100,216,299,6284,0.26,65092.8,-0.04,0.0
194.4,29.8,28.7,0,2400,2400,80,80,0.93,0.93,2,2,988,988,718,718,26.3,26.3,100,100,216,299,6286,0.26,65117.2,-0.13,0.0
194.5,29.9,28.0,0,2399,2399,78,78,0.93,0.93,2,2,987,987,704,704,26.3,26.3,100,100,217,300,6289,0.26,65170.8,-0.21,0.0
194.6,29.8,29.0,0,2400,2400,80,80,0.93,0.93,2,2,988,988,719,719,26.3,26.3,100,100,216,300,6292,0.26,65201.3,-0.10,0.0
194.7,29.8,29.8,0,2400,2400,80,80,0.93,0.93,2,2,987,987,721,721,26.3,26.3,100,100,216,299,6296,0.26,65208.6,0.00,0.0
194.8,29.8,30.6,0,2400,2400,80,80,0.93,0.93,2,2,987,987,720,720,26.3,26.3,100,100,216,299,6299,0.26,65239.1,0.09,0.0
194.9,29.9,30.5,0,2400,2400,80,80,0.93,0.93,2,2,986,986,717,717,26.3,26.3,100,100,216,300,6301,0.26,65286.7,0.08,0.0
195.0,29.9,30.5,0,2400,2400,80,80,0.93,0.93,2,2,986,986,716,716,26.3,26.3,100,100,216,300,6304,0.26,65317.2,0.08,0.0
195.1,29.9,30.4,0,2400,2400,80,80,0.93,0.93,2,2,986,985,720,720,26.3,26.3,100,100,216,299,6307,0.26,65324.6,0.07,0.0
195.2,29.9,29.6,0,2400,2400,79,79,0.93,0.93,2,2,985,985,714,714,26.3,26.3,100,100,216,299,6310,0.26,65355.1,-0.03,0.0
195.3,29.9,28.8,0,2400,2400,80,80,0.93,0.93,2,2,985,985,719,719,26.3,26.3,100,100,216,299,6314,0.26,65385.7,-0.12,0.0
195.4,29.9,28.2,0,2400,2400,80,80,0.93,0.93,2,2,984,984,721,721,26.3,26.3,100,100,216,299,6317,0.26,65416.2,-0.20,0.0
195.5,29.9,28.3,0,2400,2400,80,80,0.93,0.93,2,2,984,984,718,718,26.3,26.3,100,100,216,299,6319,0.26,65440.7,-0.18,0.0
195.6,29.9,28.5,0,2400,2400,80,80,0.93,0.93,2,2,983,983,720,720,26.3,26.3,100,100,216,299,6322,0.26,65471.2,-0.16,0.0
195.7,29.9,28.6,0,2400,2400,80,80,0.93,0.93,2,2,983,983,716,716,26.3,26.3,100,100,216,299,6325,0.26,65501.8,-0.15,0.0
195.8,29.9,28.8,0,2400,2400,80,80,0.93,0.93,2,2,983,983,717,717,26.3,26.3,100,100,216,299,6329,0.26,65532.4,-0.13,0.0
195.9,30.0,28.9,0,2400,2400,79,80,0.92,0.92,2,2,982,982,713,714,26.3,26.3,100,100,216,299,6331,0.26,65556.8,-0.12,0.0
196.0,29.9,29.0,0,2400,2400,80,80,0.92,0.92,2,2,982,982,719,719,26.3,26.3,100,100,216,299,6334,0.26,65587.5,-0.11,0.0
196.1,29.9,29.1,0,2400,2400,80,80,0.92,0.92,2,2,981,981,718,718,26.3,26.3,100,100,216,299,6337,0.26,65618.1,-0.10,0.0
196.2,29.9,29.2,0,2400,2400,80,80,0.92,0.92,2,2,981,981,719,719,26.3,26.3,100,100,215,299,6340,0.26,65648.7,-0.09,0.0
196.3,30.0,29.2,0,2400,2400,80,80,0.92,0.92,2,2,981,981,713,713,26.3,26.3,100,100,216,299,6344,0.26,65679.3,-0.08,0.0
196.4,29.9,29.3,0,2400,2400,80,80,0.92,0.92,2,2,980,980,717,718,26.3,26.3,100,100,215,299,6347,0.26,65709.9,-0.07,0.0
196.5,30.0,29.4,0,2400,2400,79,79,0.92,0.92,2,2,980,980,710,711,26.3,26.3,100,100,216,299,6349,0.26,65734.4,-0.06,0.0
196.7,30.0,29.4,0,2400,2400,80,80,0.92,0.92,2,2,980,980,715,715,26.3,26.3,100,100,215,299,6352,0.26,65765.0,-0.06,0.0
196.8,30.0,29.5,0,2400,2400,80,80,0.92,0.92,2,2,979,979,714,714,26.3,26.3,100,100,215,299,6355,0.26,65795.7,-0.05,0.0
196.9,30.0,29.5,0,2400,2400,80,80,0.92,0.92,2,2,979,979,716,716,26.3,26.3,100,100,215,299,6359,0.26,65826.4,-0.05,0.0
196.9,30.0,29.6,0,2400,2400,79,79,0.92,0.92,2,2,978,978,709,709,26.3,26.3,100,100,216,300,6361,0.26,65874.0,-0.04,0.0
197.1,30.0,30.4,0,2400,2400,79,79,0.92,0.92,2,2,978,978,710,710,26.3,26.3,100,100,216,300,6364,0.26,65904.6,0.06,0.0
197.2,30.0,31.1,0,2399,2399,78,78,0.92,0.92,2,2,977,977,696,696,26.3,26.3,100,100,216,300,6367,0.26,65935.3,0.14,0.0
197.3,30.0,31.8,0,2400,2400,80,80,0.92,0.92,2,2,977,977,711,711,26.3,26.3,100,100,215,300,6370,0.26,65965.9,0.22,0.0
197.4,30.0,31.6,0,2400,2400,79,79,0.92,0.92,2,2,977,977,710,710,26.3,26.3,100,100,215,300,6374,0.26,65996.6,0.20,0.0
197.5,30.0,31.5,0,2400,2400,80,80,0.92,0.92,2,2,976,976,713,713,26.3,26.3,100,100,215,299,6377,0.26,66004.1,0.18,0.0
197.6,29.9,31.3,0,2400,2400,80,80,0.92,0.92,2,2,976,976,714,714,26.3,26.3,100,100,215,299,6380,0.26,66034.7,0.16,0.0
197.7,30.0,31.2,0,2400,2400,79,79,0.92,0.92,2,2,975,975,703,703,26.3,26.3,100,100,215,300,6383,0.26,66088.4,0.14,0.0
197.8,29.9,31.1,0,2400,2400,80,80,0.92,0.92,2,2,975,975,715,715,26.3,26.3,100,100,216,300,6385,0.26,66112.9,0.13,0.0
197.9,29.9,31.0,0,2400,2400,80,80,0.92,0.92,2,2,974,974,714,714,26.3,26.3,100,100,215,299,6389,0.26,66120.4,0.12,0.0
198.0,29.9,30.1,0,2400,2400,80,80,0.92,0.92,2,2,974,974,712,712,26.3,26.3,100,100,215,299,6392,0.26,66151.0,0.01,0.0
198.1,29.8,29.3,0,2400,2400,80,80,0.92,0.92,2,2,974,974,713,712,26.3,26.3,100,100,215,299,6395,0.26,66181.5,-0.08,0.0
198.2,29.9,28.6,0,2400,2400,79,79,0.92,0.92,2,2,973,973,706,706,26.3,26.3,100,100,215,300,6397,0.26,66229.0,-0.16,0.0
198.3,29.8,28.7,0,2400,2400,80,80,0.92,0.92,2,2,973,973,710,710,26.3,26.3,100,100,215,299,6400,0.26,66236.4,-0.15,0.0
198.4,29.8,28.8,0,2400,2400,80,80,0.92,0.92,2,2,973,973,712,712,26.3,26.3,100,100,215,299,6403,0.26,66266.9,-0.13,0.0
198.5,29.7,28.9,0,2400,2400,80,80,0.92,0.92,2,2,972,972,713,712,26.3,26.3,100,100,215,299,6407,0.26,66297.4,-0.12,0.0
198.6,29.7,29.8,0,2400,2400,80,80,0.91,0.91,2,2,971,971,712,712,26.3,26.3,100,100,215,300,6410,0.26,66351.0,-0.01,0.0
198.7,29.8,30.6,0,2400,2400,79,79,0.91,0.91,2,2,971,971,698,698,26.3,26.3,100,100,215,300,6413,0.26,66381.4,0.08,0.0
198.8,29.7,31.3,0,2400,2400,80,80,0.91,0.91,2,2,971,971,712,712,26.3,26.3,100,100,215,300,6415,0.26,66405.7,0.16,0.0
198.9,29.7,31.1,0,2400,2400,79,79,0.91,0.91,2,2,970,970,698,697,26.3,26.3,100,100,215,300,6418,0.26,66436.1,0.15,0.0
199.0,29.7,31.0,0,2400,2400,78,78,0.91,0.91,2,2,970,970,695,694,26.3,26.3,100,100,215,300,6421,0.26,66466.4,0.13,0.0
199.1,29.7,30.8,0,2400,2400,80,80,0.91,0.91,2,2,970,970,706,705,26.3,26.3,100,100,215,300,6425,0.26,66496.7,0.12,0.0
199.2,29.7,30.7,0,2399,2399,78,78,0.91,0.91,2,2,969,969,691,691,26.3,26.3,100,100,215,300,6428,0.26,66527.0,0.11,0.0
199.3,29.6,30.6,0,2400,2400,79,79,0.91,0.91,2,2,969,969,696,696,26.3,26.3,100,100,215,300,6430,0.26,66551.2,0.10,0.0
199.4,29.6,30.5,0,2400,2400,78,78,0.91,0.91,2,2,968,968,693,693,26.3,26.3,100,100,215,300,6433,0.26,66581.5,0.09,0.0
199.5,29.6,30.4,0,2400,2400,78,78,0.91,0.91,2,2,968,968,693,693,26.3,26.3,100,100,215,300,6436,0.26,66611.7,0.08,0.0
199.6,29.6,30.3,0,2400,2400,80,80,0.91,0.91,2,2,968,968,704,704,26.3,26.3,100,100,215,300,6439,0.26,66641.9,0.07,0.0
199.7,29.5,30.3,0,2400,2400,79,79,0.91,0.91,2,2,967,967,702,702,26.3,26.3,100,100,215,300,6442,0.26,66672.1,0.06,0.0
199.8,29.5,30.2,0,2400,2400,79,79,0.91,0.91,2,2,967,967,702,702,26.3,26.3,100,100,215,300,6445,0.26,66702.3,0.06,0.0
199.9,29.5,30.1,0,2400,2400,80,80,0.91,0.91,2,2,967,967,703,703,26.3,26.3,100,100,215,300,6448,0.26,66726.4,0.05,0.0
200.0,29.5,30.1,0,2400,2400,80,80,0.91,0.91,2,2,966,966,705,705,26.3,26.3,100,100,214,299,6451,0.26,66733.4,0.05,0.0
200.1,29.5,30.0,0,2400,2400,79,79,0.91,0.91,2,2,966,966,700,700,26.3,26.3,100,100,214,300,6454,0.26,66786.7,0.04,0.0
200.2,29.5,30.0,0,2400,2400,79,79,0.91,0.91,2,2,965,965,701,701,26.3,26.3,100,100,214,300,6457,0.26,66816.8,0.04,0.0
200.3,29.5,29.9,0,2400,2400,80,80,0.91,0.91,2,2,965,965,702,701,26.3,26.3,100,100,214,300,6460,0.26,66840.9,0.03,0.0
200.4,29.5,29.1,0,2400,2400,80,80,0.91,0.91,2,2,965,965,704,703,26.3,26.3,100,100,214,299,6463,0.26,66847.9,-0.06,0.0
200.5,29.5,28.3,0,2400,2400,80,80,0.91,0.91,2,2,964,964,702,702,26.3,26.3,100,100,214,299,6466,0.26,66878.0,-0.15,0.0
200.6,29.5,27.7,0,2400,2400,80,80,0.91,0.91,2,2,964,964,702,702,26.3,26.3,100,100,214,299,6469,0.26,66908.1,-0.22,0.0
200.7,29.4,27.9,0,2400,2400,80,80,0.91,0.91,2,2,963,963,704,704,26.3,26.3,100,100,214,299,6472,0.26,66938.2,-0.20,0.0
200.8,29.4,28.0,0,2400,2400,80,80,0.91,0.91,2,2,963,963,704,703,26.3,26.3,100,100,214,299,6475,0.26,66968.3,-0.18,0.0
200.9,29.4,28.2,0,2400,2400,80,80,0.91,0.91,2,2,963,963,704,704,26.3,26.3,100,100,214,300,6477,0.26,67015.5,-0.16,0.0
201.0,29.4,29.1,0,2400,2400,80,80,0.91,0.91,2,2,962,962,704,704,26.2,26.2,100,100,214,300,6480,0.26,67045.7,-0.05,0.0
201.1,29.5,29.9,0,2400,2400,79,79,0.91,0.91,2,2,962,962,690,690,26.2,26.2,100,100,214,300,6484,0.26,67075.8,0.04,0.0
201.2,29.5,30.6,0,2400,2400,78,78,0.91,0.91,2,2,961,961,687,687,26.2,26.2,100,100,214,300,6487,0.26,67105.9,0.13,0.0
201.3,29.5,30.5,0,2400,2400,78,78,0.90,0.90,2,2,961,961,687,687,26.2,26.2,100,100,214,300,6490,0.26,67136.0,0.12,0.0
201.4,29.5,30.4,0,2400,2400,79,79,0.90,0.90,2,2,961,961,698,698,26.3,26.3,100,100,214,300,6493,0.26,67166.2,0.11,0.0
201.5,29.5,30.3,0,2400,2400,80,80,0.90,0.90,2,2,960,960,700,700,26.3,26.3,100,100,214,299,6496,0.26,67173.2,0.10,0.0
201.6,29.5,30.2,0,2400,2400,79,79,0.90,0.90,2,2,960,960,696,696,26.2,26.2,100,100,214,300,6498,0.26,67220.4,0.09,0.0
201.7,29.5,30.2,0,2400,2400,80,80,0.90,0.90,2,2,960,960,699,699,26.3,26.3,100,100,214,299,6501,0.26,67227.5,0.08,0.0
201.8,29.5,30.1,0,2400,2400,80,80,0.90,0.90,2,2,959,959,698,698,26.2,26.2,100,100,214,299,6504,0.26,67257.7,0.07,0.0
201.9,29.5,29.3,0,2400,2400,80,80,0.90,0.90,2,2,959,959,701,701,26.2,26.2,100,100,213,299,6508,0.26,67287.8,-0.03,0.0
202.0,29.5,28.5,0,2400,2400,80,80,0.90,0.90,2,2,958,958,700,700,26.2,26.2,100,100,213,299,6511,0.26,67318.0,-0.12,0.0
202.1,29.5,27.8,0,2400,2400,80,80,0.90,0.90,2,2,958,958,700,700,26.2,26.2,100,100,213,299,6513,0.26,67342.1,-0.20,0.0
202.2,29.5,28.8,0,2400,2400,80,80,0.90,0.90,2,2,957,957,699,699,26.2,26.2,100,100,214,300,6516,0.26,67395.4,-0.09,0.0
202.3,29.5,29.6,0,2400,2400,80,80,0.90,0.90,2,2,957,957,700,700,26.2,26.2,100,100,214,300,6519,0.26,67425.6,0.01,0.0
202.4,29.6,30.4,0,2400,2400,79,79,0.90,0.90,2,2,957,957,686,686,26.2,26.2,100,100,214,300,6522,0.26,67455.7,0.10,0.0
202.5,29.5,30.3,0,2400,2400,78,78,0.90,0.90,2,2,956,956,683,683,26.2,26.2,100,100,214,300,6525,0.26,67485.9,0.09,0.0
202.6,29.5,30.2,0,2400,2400,79,79,0.90,0.90,2,2,956,956,686,686,26.2,26.2,100,100,214,300,6528,0.26,67510.0,0.08,0.0
202.7,29.5,30.2,0,2400,2400,79,79,0.90,0.90,2,2,956,956,693,693,26.2,26.2,100,100,214,300,6532,0.26,67546.3,0.08,0.0
202.8,29.5,29.3,0,2400,2400,80,80,0.90,0.90,2,2,955,955,696,696,26.3,26.3,100,100,213,299,6535,0.26,67553.3,-0.02,0.0
202.9,29.5,28.5,0,2400,2400,80,80,0.90,0.90,2,2,955,955,696,696,26.3,26.3,100,100,213,299,6537,0.26,67577.4,-0.11,0.0
203.0,29.5,27.9,0,2400,2400,80,80,0.90,0.90,2,2,954,954,695,695,26.2,26.2,100,100,213,299,6540,0.26,67607.6,-0.20,0.0
203.1,29.5,28.0,0,2400,2400,80,80,0.90,0.90,2,2,954,954,697,697,26.2,26.2,100,100,213,299,6543,0.26,67637.7,-0.18,0.0
203.2,29.5,28.2,0,2400,2400,80,80,0.90,0.90,2,2,954,954,694,694,26.2,26.2,100,100,213,299,6546,0.26,67661.8,-0.16,0.0
203.3,29.4,28.3,0,2400,2400,80,80,0.90,0.90,2,2,953,953,696,697,26.2,26.2,100,100,213,299,6549,0.26,67691.9,-0.14,0.0
203.4,29.4,29.2,0,2400,2400,80,80,0.90,0.90,2,2,953,953,694,694,26.2,26.2,100,100,214,300,6551,0.26,67739.1,-0.04,0.0
203.5,29.4,30.0,0,2400,2400,80,80,0.90,0.90,2,2,952,952,697,697,26.2,26.2,100,100,214,300,6554,0.26,67769.2,0.06,0.0
203.6,29.5,30.7,0,2400,2400,79,79,0.90,0.90,2,2,952,952,683,683,26.2,26.2,100,100,213,300,6557,0.26,67799.3,0.15,0.0
203.7,29.4,30.6,0,2400,2400,79,79,0.90,0.90,2,2,952,952,690,690,26.2,26.2,100,100,213,300,6561,0.26,67835.4,0.13,0.0
203.8,29.5,30.5,0,2400,2400,78,78,0.90,0.90,2,2,951,951,679,679,26.2,26.2,100,100,213,300,6563,0.26,67859.5,0.12,0.0
203.9,29.4,30.4,0,2400,2400,79,79,0.90,0.90,2,2,951,951,690,691,26.2,26.2,100,100,213,300,6566,0.26,67889.6,0.11,0.0
204.0,29.4,30.3,0,2400,2400,79,79,0.90,0.90,2,2,951,951,689,689,26.2,26.2,100,100,213,300,6570,0.26,67919.6,0.10,0.0
204.1,29.4,30.2,0,2400,2400,79,79,0.89,0.89,2,2,950,950,690,690,26.2,26.2,100,100,213,300,6572,0.26,67943.7,0.09,0.0
204.2,29.4,30.1,0,2400,2400,80,80,0.89,0.89,2,2,949,949,695,695,26.2,26.2,100,100,213,299,6576,0.26,67956.7,0.08,0.0
204.3,29.4,29.3,0,2400,2400,80,80,0.89,0.89,2,2,949,949,692,692,26.2,26.2,100,100,213,299,6579,0.26,67986.7,-0.02,0.0
204.4,29.4,28.5,0,2400,2400,80,80,0.89,0.89,2,2,949,949,694,694,26.2,26.2,100,100,213,300,6582,0.26,68039.9,-0.11,0.0
204.5,29.4,27.8,0,2400,2400,80,80,0.89,0.89,2,2,949,948,692,692,26.2,26.2,100,100,213,300,6584,0.26,68063.9,-0.19,0.0
204.6,29.4,28.7,0,2400,2400,79,79,0.89,0.89,2,2,948,948,680,680,26.2,26.2,100,100,213,300,6587,0.26,68094.0,-0.08,0.0
204.7,29.4,29.6,0,2400,2400,78,78,0.89,0.89,2,2,947,947,677,677,26.2,26.2,100,100,213,300,6590,0.26,68124.1,0.02,0.0
204.8,29.4,30.4,0,2400,2400,79,79,0.89,0.89,2,2,948,948,687,688,26.2,26.2,100,100,213,300,6593,0.26,68154.1,0.11,0.0
204.9,29.4,30.3,0,2400,2400,79,79,0.89,0.89,2,2,947,947,686,686,26.2,26.2,100,100,213,300,6597,0.26,68184.2,0.10,0.0
205.0,29.4,30.2,0,2400,2400,79,79,0.89,0.89,2,2,947,947,687,687,26.2,26.2,100,100,213,300,6599,0.26,68208.3,0.09,0.0
205.1,29.4,30.1,0,2400,2400,79,79,0.89,0.89,2,2,946,946,686,686,26.2,26.2,100,100,213,300,6602,0.26,68238.4,0.08,0.0
