"Time, s","Power, hp","Thrust, kg",RPM,"Throttle, %","Altitude, m","Propeller efficiency, %","Propeller pitch, %","Propeller pitch, deg","Manifold pressure, atm","IAS, km/h","TAS, km/h",Mach number,"Climb, m/s","Acceleration, m/s^2","Pitch angle, deg","AoA, deg","AoS, deg","Turn, s","Turn radius, m","Load factor, g",Supercharger gear,"WEP remain, m:s","Fuel consumption, kg/min","Mass of Fuel, kg","Mixture, %","Radiator, %","Oil radiator, %","Engine temperature, deg C","Oil temperature, deg C","Water temperature, deg C"
631.5,1028,527,2600,110,9455,84,100,42.7,0.98,268,446,0.41,6.9,0.00,6.9,3.8,-0.1,0.0,0,1.0,2,23:28,4.10,56,60,20,0,231,68,0
631.8,1027,527,2600,110,9457,84,100,42.7,0.98,268,446,0.41,6.9,0.00,7.0,3.8,-0.1,0.0,0,1.0,2,23:28,4.10,56,60,20,0,230,68,0
632,1027,527,2600,110,9458,84,100,42.7,0.98,268,446,0.41,6.9,0.00,7.0,3.8,0.0,0.0,0,1.0,2,23:28,4.10,56,60,20,0,230,68,0
632.3,1027,526,2600,110,9461,84,100,42.7,0.98,268,446,0.41,7.0,0.00,7.1,3.8,0.1,0.0,0,1.0,2,23:28,4.10,56,60,20,0,230,68,0
632.5,1026,526,2600,110,9462,84,100,42.7,0.98,268,446,0.41,7.1,0.00,7.1,3.8,0.1,0.0,0,1.0,2,23:27,4.10,56,60,20,0,230,68,0
632.8,1026,526,2600,110,9464,84,100,42.7,0.98,268,446,0.41,7.1,0.00,7.1,3.8,0.2,0.0,0,1.0,2,23:27,4.10,56,60,20,0,230,68,0
633,1026,526,2600,110,9466,84,100,42.7,0.97,268,446,0.41,7.2,0.00,7.1,3.8,0.2,0.0,0,1.0,2,23:27,4.10,56,60,20,0,230,68,0
633.3,1026,526,2600,110,9468,84,100,42.7,0.97,268,446,0.41,7.2,0.00,7.1,3.8,0.2,0.0,0,1.0,2,23:27,4.10,56,60,20,0,230,68,0
633.5,1025,526,2600,110,9469,84,100,42.7,0.97,268,446,0.41,7.2,0.00,7.1,3.7,0.2,0.0,0,1.0,2,23:26,4.10,56,60,20,0,230,68,0
633.7,1025,526,2600,110,9471,84,100,42.7,0.97,268,446,0.41,7.2,0.00,7.0,3.7,0.2,0.0,0,1.0,2,23:26,4.10,56,60,20,0,230,68,0
634,1025,526,2600,110,9473,84,100,42.7,0.97,268,446,0.41,7.2,0.00,7.0,3.6,0.1,0.0,0,1.0,2,23:26,4.10,56,60,20,0,230,67,0
634.2,1025,526,2600,110,9474,84,100,42.7,0.97,268,446,0.41,7.2,0.00,6.9,3.6,0.1,0.0,0,1.0,2,23:26,4.10,56,60,20,0,230,67,0
634.5,1024,525,2600,110,9477,84,100,42.7,0.97,268,446,0.41,7.1,0.00,6.8,3.5,0.0,0.0,0,1.0,2,23:25,4.10,56,60,20,0,229,67,0
634.7,1024,525,2600,110,9478,84,100,42.7,0.97,268,446,0.41,7.1,0.00,6.8,3.5,-0.0,0.0,0,1.0,2,23:25,4.10,56,60,20,0,229,67,0
635,1024,525,2600,110,9480,84,100,42.7,0.97,268,446,0.41,7.0,0.00,6.7,3.5,-0.1,0.0,0,1.0,2,23:25,4.10,56,60,20,0,229,67,0
635.2,1024,525,2600,110,9481,84,100,42.7,0.97,268,446,0.41,6.9,0.00,6.7,3.5,-0.1,0.0,0,1.0,2,23:25,4.10,56,60,20,0,229,67,0
635.5,1023,525,2600,110,9484,84,100,42.7,0.97,268,446,0.41,6.9,0.00,6.7,3.6,-0.1,0.0,0,1.0,2,23:24,4.10,56,60,20,0,229,67,0
635.7,1023,525,2600,110,9485,84,100,42.7,0.97,268,446,0.41,6.8,0.00,6.7,3.6,-0.1,0.0,0,1.0,2,23:24,4.10,56,60,20,0,229,67,0
636,1023,524,2600,110,9487,84,100,42.7,0.97,268,446,0.41,6.8,0.00,6.7,3.6,-0.1,0.0,0,1.0,2,23:24,4.10,56,60,20,0,229,67,0
636.2,1023,524,2600,110,9488,84,100,42.7,0.97,268,446,0.41,6.8,0.00,6.7,3.6,-0.1,0.0,0,1.0,2,23:24,4.10,56,60,20,0,229,67,0
636.5,1022,524,2600,110,9490,84,100,42.7,0.97,268,446,0.41,6.7,0.00,6.7,3.6,-0.1,0.0,0,1.0,2,23:23,4.10,56,60,20,0,229,67,0
636.7,1022,524,2600,110,9492,84,100,42.7,0.97,268,446,0.41,6.7,0.00,6.7,3.6,-0.0,0.0,0,1.0,2,23:23,4.10,56,60,20,0,229,67,0
637,1022,524,2600,110,9494,84,100,42.7,0.97,268,446,0.41,6.7,0.00,6.7,3.6,0.0,0.0,0,1.0,2,23:23,4.10,56,60,20,0,228,67,0
637.2,1022,524,2600,110,9495,84,100,42.7,0.97,268,446,0.41,6.7,0.00,6.7,3.6,0.1,0.0,0,1.0,2,23:23,4.10,56,60,20,0,228,67,0
637.5,1021,523,2600,110,9497,84,100,42.7,0.97,268,446,0.41,6.6,0.00,6.7,3.6,0.1,0.0,0,1.0,2,23:22,4.10,56,60,20,0,228,67,0
637.7,1021,523,2600,110,9499,84,100,42.7,0.97,268,446,0.41,6.6,0.00,6.7,3.6,0.2,0.0,0,1.0,2,23:22,4.10,56,60,20,0,228,67,0
638,1021,523,2600,110,9501,84,100,42.7,0.97,268,446,0.41,6.6,0.00,6.6,3.6,0.2,0.0,0,1.0,2,23:22,4.10,56,60,20,0,228,66,0
638.2,1021,523,2600,110,9502,84,100,42.7,0.97,268,447,0.41,6.5,0.00,6.6,3.6,0.2,0.0,0,1.0,2,23:22,4.10,56,60,20,0,228,66,0
638.5,1021,523,2600,110,9504,84,100,42.7,0.97,268,447,0.41,6.5,0.00,6.5,3.5,0.2,0.0,0,1.0,2,23:21,4.10,56,60,20,0,228,66,0
638.7,1020,523,2600,110,9505,84,100,42.7,0.97,268,447,0.41,6.4,0.27,6.5,3.5,0.2,0.0,0,1.0,2,23:21,3.84,56,60,20,0,228,66,0
639,1020,523,2600,110,9507,84,100,42.7,0.97,268,447,0.41,6.4,0.27,6.5,3.5,0.2,0.0,0,1.0,2,23:21,3.84,56,60,20,0,228,66,0
639.2,1020,522,2600,110,9508,84,100,42.7,0.97,268,447,0.41,6.3,0.27,6.5,3.5,0.1,0.0,0,1.0,2,23:21,3.84,56,60,20,0,228,66,0
639.5,1020,522,2600,110,9510,84,100,42.7,0.97,268,447,0.41,6.3,0.27,6.5,3.6,0.1,0.0,0,1.0,2,23:20,3.84,56,60,20,0,227,66,0
639.7,1019,522,2600,110,9512,84,100,42.7,0.97,268,447,0.41,6.2,0.00,6.5,3.6,0.0,0.0,0,1.0,2,23:20,4.20,56,60,20,0,227,66,0
640,1019,522,2600,110,9513,84,100,42.7,0.97,268,447,0.41,6.2,0.00,6.5,3.6,-0.1,0.0,0,1.0,2,23:20,4.20,56,60,20,0,227,66,0
640.2,1019,522,2600,110,9515,84,100,42.7,0.97,268,447,0.41,6.2,0.00,6.5,3.7,-0.1,0.0,0,1.0,2,23:20,4.20,56,60,20,0,227,66,0
640.4,1019,522,2600,110,9516,84,100,42.7,0.97,268,447,0.41,6.2,0.00,6.6,3.7,-0.2,0.0,0,1.0,2,23:19,4.20,56,60,20,0,227,66,0
640.7,1018,521,2600,110,9518,84,100,42.7,0.97,268,447,0.41,6.2,0.00,6.6,3.7,-0.2,0.0,0,1.0,2,23:19,3.89,56,60,20,0,227,66,0
640.9,1018,521,2600,110,9519,84,100,42.7,0.97,268,447,0.41,6.2,0.00,6.6,3.8,-0.3,0.0,0,1.0,2,23:19,3.89,56,60,20,0,227,66,0
641.2,1018,521,2600,110,9521,84,100,42.7,0.97,268,447,0.41,6.3,0.00,6.7,3.8,-0.3,0.0,0,1.0,2,23:19,3.89,56,60,20,0,227,66,0
641.4,1018,521,2600,110,9522,84,100,42.7,0.97,268,447,0.41,6.3,0.00,6.7,3.8,-0.3,0.0,0,1.0,2,23:18,3.89,56,60,20,0,227,66,0
641.7,1018,521,2600,110,9524,84,100,42.7,0.97,268,447,0.41,6.3,0.00,6.7,3.8,-0.2,0.0,0,1.0,2,23:18,4.05,56,60,20,0,227,66,0
641.9,1018,521,2600,110,9525,84,100,42.7,0.97,268,447,0.41,6.4,0.00,6.7,3.8,-0.2,0.0,0,1.0,2,23:18,4.05,56,60,20,0,227,66,0
642.2,1017,520,2600,110,9527,84,100,42.7,0.97,268,447,0.41,6.4,0.00,6.8,3.9,-0.2,0.0,0,1.0,2,23:18,4.05,56,60,20,0,226,66,0
642.4,1017,520,2600,110,9529,84,100,42.7,0.97,268,447,0.41,6.5,0.00,6.9,3.9,-0.1,0.0,0,1.0,2,23:17,4.05,56,60,20,0,226,66,0
642.7,1017,520,2600,110,9530,84,100,42.7,0.97,268,447,0.41,6.5,0.00,6.9,3.9,-0.0,0.0,0,1.0,2,23:17,3.95,56,60,20,0,226,65,0
643,1017,520,2600,110,9532,84,100,42.7,0.97,268,447,0.41,6.6,0.00,6.9,3.9,0.0,0.0,0,1.0,2,23:17,3.95,56,60,20,0,226,65,0
643.2,1016,520,2600,110,9534,84,100,42.7,0.97,268,447,0.41,6.7,0.00,7.0,3.9,0.0,0.0,0,1.0,2,23:17,3.95,56,60,20,0,226,65,0
643.5,1016,520,2600,110,9535,84,100,42.7,0.97,267,447,0.41,6.7,0.00,7.0,3.9,0.1,0.0,0,1.0,2,23:16,3.95,56,60,20,0,226,65,0
643.7,1016,520,2600,110,9537,84,100,42.7,0.97,267,447,0.41,6.8,0.00,7.0,3.8,0.1,0.0,0,1.0,2,23:16,3.95,56,60,20,0,226,65,0
644,1016,520,2600,110,9539,84,100,42.7,0.97,267,447,0.41,6.8,0.00,6.9,3.8,0.1,0.0,0,1.0,2,23:16,3.95,56,60,20,0,226,65,0
644.2,1015,519,2600,110,9540,84,100,42.7,0.96,267,447,0.41,6.8,0.00,6.9,3.7,0.1,0.0,0,1.0,2,23:16,3.95,56,60,20,0,226,65,0
644.5,1015,519,2600,110,9542,84,100,42.7,0.96,267,447,0.41,6.8,0.00,6.8,3.7,0.1,0.0,0,1.0,2,23:15,3.95,56,60,20,0,226,65,0
644.7,1015,519,2600,110,9544,84,100,42.7,0.96,267,447,0.41,6.8,0.00,6.8,3.6,0.0,0.0,0,1.0,2,23:15,4.05,56,60,20,0,226,65,0
645,1015,519,2600,110,9546,84,100,42.7,0.96,267,447,0.41,6.8,0.00,6.7,3.6,0.0,0.0,0,1.0,2,23:15,4.05,56,60,20,0,225,65,0
645.2,1014,519,2600,110,9547,84,100,42.7,0.96,267,447,0.41,6.7,0.00,6.7,3.6,0.1,0.0,0,1.0,2,23:15,4.05,56,60,20,0,225,65,0
645.5,1014,519,2600,110,9549,84,100,42.7,0.96,267,447,0.41,6.7,0.00,6.7,3.6,0.1,0.0,0,1.0,2,23:14,4.05,56,60,20,0,225,65,0
645.7,1014,519,2600,110,9551,84,100,42.7,0.96,267,447,0.41,6.6,0.00,6.7,3.6,0.1,0.0,0,1.0,2,23:14,4.05,55,60,20,0,225,65,0
645.9,1014,518,2600,110,9552,84,100,42.7,0.96,267,447,0.41,6.6,0.00,6.6,3.5,0.1,0.0,0,1.0,2,23:14,4.05,55,60,20,0,225,65,0
646.2,1014,518,2600,110,9554,84,100,42.7,0.96,267,447,0.41,6.5,0.00,6.5,3.4,0.1,0.0,0,1.0,2,23:14,4.05,55,60,20,0,225,65,0
646.4,1013,518,2600,110,9555,84,100,42.7,0.96,267,448,0.41,6.4,0.00,6.4,3.4,0.1,0.0,0,1.0,2,23:13,4.05,55,60,20,0,225,65,0
646.7,1013,518,2600,110,9557,84,100,42.7,0.96,267,448,0.41,6.3,0.28,6.3,3.3,0.1,0.0,0,0.9,2,23:13,4.05,55,60,20,0,225,65,0
646.9,1013,518,2600,110,9559,84,100,42.7,0.96,267,448,0.41,6.2,0.28,6.3,3.4,0.1,0.0,0,1.0,2,23:13,4.05,55,60,20,0,225,65,0
647.2,1013,518,2600,110,9560,84,100,42.7,0.96,267,448,0.41,6.1,0.28,6.3,3.5,0.1,0.0,0,1.0,2,23:13,4.05,55,60,20,0,225,65,0
647.4,1012,518,2600,110,9562,84,100,42.7,0.96,267,448,0.41,6.1,0.28,6.4,3.6,0.1,0.0,0,1.0,2,23:12,4.05,55,60,20,0,225,65,0
647.7,1012,517,2600,110,9563,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.4,3.7,0.1,0.0,0,1.0,2,23:12,3.84,55,60,20,0,225,65,0
647.9,1012,517,2600,110,9565,84,100,42.7,0.96,267,448,0.41,6.0,0.00,6.5,3.7,0.0,0.0,0,1.0,2,23:12,3.84,55,60,20,0,224,65,0
648.2,1012,517,2600,110,9566,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.5,3.7,-0.0,0.0,0,1.0,2,23:12,3.84,55,60,20,0,224,64,0
648.4,1012,517,2600,110,9568,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.5,3.7,-0.0,0.0,0,1.0,2,23:11,3.84,55,60,20,0,224,64,0
648.7,1011,517,2600,110,9569,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.6,3.8,-0.0,0.0,0,1.0,2,23:11,4.01,55,60,20,0,224,64,0
648.9,1011,516,2600,110,9571,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.6,3.8,-0.0,0.0,0,1.0,2,23:11,4.01,55,60,14,0,224,64,0
649.2,1011,516,2600,110,9572,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.6,3.7,-0.0,0.0,0,1.0,2,23:11,4.01,55,60,0,0,224,64,0
649.4,1011,516,2600,110,9574,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.6,3.7,-0.0,0.0,0,1.0,2,23:10,4.01,55,60,0,0,224,64,0
649.7,1011,516,2600,110,9576,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.5,3.7,-0.0,0.0,0,1.0,2,23:10,4.01,55,60,0,0,224,65,0
649.9,1010,516,2600,110,9577,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.5,3.7,-0.0,0.0,0,1.0,2,23:10,4.01,55,60,0,0,224,65,0
650.2,1010,516,2600,110,9579,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.5,3.6,-0.0,0.0,0,1.0,2,23:10,4.01,55,60,0,0,224,65,0
650.4,1010,516,2600,110,9580,84,100,42.7,0.96,267,448,0.41,6.1,0.00,6.4,3.6,-0.0,0.0,0,1.0,2,23:09,4.01,55,60,0,0,224,65,0
650.7,1010,515,2600,110,9582,84,100,42.8,0.96,267,449,0.41,6.0,0.28,6.4,3.6,-0.0,0.0,0,1.0,2,23:09,4.01,55,60,0,0,224,65,0
650.9,1010,515,2600,110,9583,84,100,42.8,0.96,267,449,0.41,6.0,0.28,6.3,3.6,-0.0,0.0,0,1.0,2,23:09,4.01,55,60,0,0,224,65,0
651.2,1010,515,2600,110,9585,84,100,42.8,0.96,268,449,0.41,5.9,0.28,6.3,3.5,-0.0,0.0,0,1.0,2,23:09,4.01,55,60,0,0,224,65,0
651.4,1009,515,2600,110,9586,84,100,42.8,0.96,268,449,0.41,5.9,0.28,6.3,3.5,-0.1,0.0,0,1.0,2,23:08,4.01,55,60,0,0,224,65,0
651.7,1009,515,2600,110,9588,84,100,42.8,0.96,268,449,0.41,5.8,0.00,6.2,3.5,-0.1,0.0,0,1.0,2,23:08,4.01,55,60,0,0,224,65,0
651.9,1009,515,2600,110,9589,84,100,42.8,0.96,268,449,0.41,5.8,0.00,6.2,3.5,-0.1,0.0,0,1.0,2,23:08,4.01,55,60,0,0,224,65,0
652.2,1009,514,2600,110,9591,84,100,42.8,0.96,268,449,0.41,5.7,0.00,6.2,3.5,-0.1,0.0,0,1.0,2,23:08,4.01,55,60,0,0,224,65,0
652.4,1009,514,2600,110,9592,84,100,42.8,0.96,268,449,0.41,5.7,0.00,6.1,3.5,-0.0,0.0,0,1.0,2,23:07,4.01,55,60,0,0,224,65,0
652.6,1009,514,2600,110,9593,84,100,42.8,0.96,268,449,0.41,5.6,0.00,6.1,3.5,-0.0,0.0,0,1.0,2,23:07,4.01,55,60,0,0,225,65,0
652.9,1008,514,2600,110,9595,84,100,42.8,0.96,268,449,0.41,5.6,0.00,6.1,3.5,-0.0,0.0,0,1.0,2,23:07,4.01,55,60,0,0,225,65,0
653.1,1008,514,2600,110,9596,84,100,42.8,0.96,268,450,0.41,5.5,0.00,6.1,3.6,0.0,0.0,0,1.0,2,23:07,4.01,55,60,0,0,225,65,0
653.4,1008,513,2600,110,9598,84,100,42.8,0.96,268,450,0.41,5.5,0.00,6.1,3.6,0.0,0.0,0,1.0,2,23:06,4.01,55,60,0,0,225,65,0
653.6,1008,513,2600,110,9599,84,100,42.8,0.96,268,450,0.41,5.5,0.00,6.1,3.6,0.0,0.0,0,1.0,2,23:06,4.01,55,60,0,0,225,65,0
653.9,1008,513,2600,110,9600,84,100,42.8,0.96,268,450,0.41,5.5,0.28,6.2,3.7,0.0,0.0,0,1.0,2,23:06,4.01,55,60,0,0,225,65,0
654.1,1008,513,2600,110,9601,84,100,42.8,0.96,268,450,0.41,5.5,0.28,6.2,3.7,0.0,0.0,0,1.0,2,23:06,4.01,55,60,0,0,225,65,0
654.4,1007,513,2600,110,9603,84,100,42.8,0.96,268,450,0.41,5.5,0.28,6.3,3.7,0.0,0.0,0,1.0,2,23:05,4.01,55,60,0,0,225,66,0
654.6,1007,512,2600,110,9604,84,100,42.8,0.96,268,450,0.41,5.5,0.28,6.3,3.8,0.0,0.0,0,1.0,2,23:05,4.01,55,60,0,0,225,66,0
654.9,1007,512,2600,110,9606,84,100,42.8,0.96,268,450,0.41,5.6,0.00,6.3,3.8,-0.0,0.0,0,1.0,2,23:05,4.01,55,60,0,0,225,66,0
655.1,1007,512,2600,110,9607,84,100,42.8,0.96,268,450,0.41,5.6,0.00,6.4,3.8,-0.0,0.0,0,1.0,2,23:05,4.01,55,60,0,0,225,66,0
655.4,1007,512,2600,110,9609,84,100,42.8,0.96,268,450,0.41,5.7,0.00,6.4,3.8,-0.1,0.0,0,1.0,2,23:04,4.01,55,60,0,0,225,66,0
655.6,1007,512,2600,110,9610,84,100,42.8,0.96,268,450,0.41,5.7,0.00,6.4,3.8,-0.1,0.0,0,1.0,2,23:04,4.01,55,60,0,0,225,66,0
655.9,1006,512,2600,110,9612,84,100,42.8,0.96,268,451,0.41,5.7,0.28,6.4,3.8,-0.1,0.0,0,1.0,2,23:04,4.01,55,60,0,0,225,66,0
656.1,1006,511,2600,110,9613,84,100,42.8,0.96,268,451,0.41,5.8,0.28,6.4,3.8,-0.1,0.0,0,1.0,2,23:04,4.01,55,60,0,0,225,66,0
656.4,1006,511,2600,110,9614,84,100,42.8,0.96,268,451,0.41,5.8,0.28,6.4,3.7,-0.0,0.0,0,1.0,2,23:03,4.01,55,60,0,0,225,66,0
656.6,1006,511,2600,110,9616,84,100,42.8,0.96,268,451,0.41,5.8,0.28,6.4,3.7,-0.0,0.0,0,1.0,2,23:03,4.01,55,60,0,0,225,66,0
656.9,1006,511,2600,110,9617,84,100,42.8,0.96,268,451,0.41,5.9,0.00,6.4,3.7,0.0,0.0,0,1.0,2,23:03,4.01,55,60,0,0,225,66,0
657.1,1006,511,2600,110,9618,84,100,42.8,0.96,268,451,0.41,5.9,0.00,6.4,3.7,0.0,0.0,0,1.0,2,23:03,4.01,55,60,0,0,225,66,0
657.4,1005,511,2600,110,9620,84,100,42.8,0.96,268,451,0.41,5.9,0.00,6.4,3.7,0.1,0.0,0,1.0,2,23:02,4.01,55,60,0,0,225,66,0
657.6,1005,510,2600,110,9622,84,100,42.8,0.96,268,451,0.41,5.9,0.00,6.4,3.7,0.1,0.0,0,1.0,2,23:02,4.01,55,60,0,0,225,66,0
657.9,1005,510,2600,110,9623,84,100,42.8,0.95,268,451,0.41,5.9,0.00,6.4,3.7,0.2,0.0,0,1.0,2,23:02,4.01,55,60,0,0,225,66,0
658.1,1005,510,2600,110,9624,84,100,42.8,0.95,268,451,0.41,5.9,0.00,6.4,3.7,0.2,0.0,0,1.0,2,23:02,4.01,55,60,0,0,225,66,0
658.3,1005,510,2600,110,9626,84,100,42.8,0.95,268,451,0.41,6.0,0.00,6.4,3.7,0.2,0.0,0,1.0,2,23:01,4.01,55,60,0,0,225,66,0
658.6,1004,510,2600,110,9628,84,100,42.8,0.95,268,451,0.41,6.0,0.00,6.5,3.7,0.2,0.0,0,1.0,2,23:01,4.01,55,60,0,0,225,66,0
658.8,1004,510,2600,110,9629,84,100,42.8,0.95,268,451,0.41,6.0,0.00,6.5,3.7,0.2,0.0,0,1.0,2,23:01,4.01,55,60,0,0,225,66,0
659.1,1004,509,2600,110,9631,84,100,42.8,0.95,268,451,0.41,6.1,0.00,6.5,3.7,0.1,0.0,0,1.0,2,23:01,4.01,55,60,0,0,225,66,0
659.3,1004,509,2600,110,9632,84,100,42.8,0.95,268,451,0.42,6.1,0.00,6.5,3.7,0.1,0.0,0,1.0,2,23:00,4.01,55,60,0,0,225,66,0
659.6,1004,509,2600,110,9634,84,100,42.8,0.95,268,451,0.42,6.1,0.00,6.5,3.7,0.1,0.0,0,1.0,2,23:00,4.01,55,60,0,0,225,66,0
659.8,1003,509,2600,110,9635,84,100,42.8,0.95,268,452,0.42,6.1,0.00,6.5,3.7,0.1,0.0,0,1.0,2,23:00,3.84,55,60,0,0,225,67,0
660.1,1003,509,2600,110,9637,84,100,42.8,0.95,268,452,0.42,6.1,0.00,6.5,3.7,0.0,0.0,0,1.0,2,23:00,3.84,55,60,0,0,225,67,0
660.3,1003,509,2600,110,9638,84,100,42.8,0.95,268,452,0.42,6.1,0.00,6.5,3.6,0.0,0.0,0,1.0,2,22:59,3.84,55,60,0,0,225,67,0
660.6,1003,509,2600,110,9640,84,100,42.8,0.95,268,452,0.42,6.1,0.00,6.4,3.6,-0.0,0.0,0,1.0,2,22:59,3.84,55,60,0,0,225,67,0
660.8,1003,509,2600,110,9641,84,100,42.9,0.95,268,452,0.42,6.1,0.28,6.4,3.6,-0.0,0.0,0,1.0,2,22:59,4.01,54,60,0,0,225,67,0
661.1,1002,508,2600,110,9643,84,100,42.9,0.95,268,452,0.42,6.1,0.28,6.4,3.6,-0.0,0.0,0,1.0,2,22:59,4.01,54,60,0,0,225,67,0
661.3,1002,508,2600,110,9644,84,100,42.9,0.95,268,452,0.42,6.1,0.28,6.4,3.6,-0.0,0.0,0,1.0,2,22:58,4.01,54,60,0,0,225,67,0
661.6,1002,508,2600,110,9646,84,100,42.9,0.95,268,452,0.42,6.0,0.28,6.3,3.6,0.0,0.0,0,1.0,2,22:58,4.01,54,60,0,0,225,67,0
661.8,1002,508,2600,110,9647,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.3,3.6,0.0,0.0,0,1.0,2,22:58,4.01,54,60,0,0,225,67,0
662.1,1002,508,2600,110,9649,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.4,3.6,0.0,0.0,0,1.0,2,22:58,4.01,54,60,0,0,225,67,0
662.3,1001,508,2600,110,9650,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.4,3.6,0.0,0.0,0,1.0,2,22:57,4.01,54,60,0,0,225,67,0
662.6,1001,507,2600,110,9652,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.4,3.6,0.1,0.0,0,1.0,2,22:57,4.01,54,60,0,0,225,67,0
662.8,1001,507,2600,110,9653,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.4,3.7,0.1,0.0,0,1.0,2,22:57,4.01,54,60,0,0,225,67,0
663.1,1001,507,2600,110,9655,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.4,3.7,0.0,0.0,0,1.0,2,22:57,4.01,54,60,0,0,225,67,0
663.3,1001,507,2600,110,9656,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.4,3.7,0.0,0.0,0,1.0,2,22:56,4.01,54,60,0,0,225,67,0
663.6,1000,507,2600,110,9658,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.4,3.6,-0.0,0.0,0,1.0,2,22:56,4.01,54,60,0,0,226,67,0
663.8,1000,507,2600,110,9659,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.4,3.6,-0.0,0.0,0,1.0,2,22:56,4.01,54,60,0,0,226,67,0
664.1,1000,506,2600,110,9661,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.3,3.6,-0.1,0.0,0,1.0,2,22:56,4.01,54,60,0,0,226,67,0
664.3,1000,506,2600,110,9662,84,100,42.9,0.95,268,452,0.42,6.0,0.00,6.3,3.6,-0.1,0.0,0,1.0,2,22:55,4.01,54,60,0,0,226,67,0
664.4,999,506,2600,110,9666,84,100,42.9,0.95,269,453,0.42,5.9,0.00,6.2,3.5,-0.1,0.0,0,1.0,2,22:55,4.01,54,60,0,0,226,67,0
665.2,999,506,2600,110,9667,84,100,42.9,0.95,269,453,0.42,5.9,0.20,6.2,3.5,-0.1,0.0,0,1.0,2,22:54,3.85,54,60,0,0,226,67,0
665.5,999,506,2600,110,9669,84,100,42.9,0.95,269,453,0.42,5.8,0.20,6.2,3.5,-0.1,0.0,0,1.0,2,22:54,3.85,54,60,0,0,226,67,0
665.7,999,505,2600,110,9670,84,100,42.9,0.95,269,453,0.42,5.8,0.20,6.1,3.5,-0.1,0.0,0,1.0,2,22:54,3.85,54,60,0,0,226,67,0
666,999,505,2600,110,9672,84,100,42.9,0.95,269,453,0.42,5.7,0.20,6.1,3.5,-0.1,0.0,0,1.0,2,22:54,3.85,54,60,0,0,226,67,0
666.2,998,505,2600,110,9673,84,100,42.9,0.95,269,453,0.42,5.7,0.00,6.1,3.5,-0.1,0.0,0,1.0,2,22:53,3.99,54,60,0,0,226,67,0
666.5,998,505,2600,110,9675,84,100,42.9,0.95,269,453,0.42,5.6,0.00,6.1,3.6,-0.0,0.0,0,1.0,2,22:53,3.99,54,60,0,0,226,67,0
666.7,998,505,2600,110,9676,84,100,42.9,0.95,269,453,0.42,5.6,0.00,6.1,3.6,-0.0,0.0,0,1.0,2,22:53,3.99,54,60,0,0,226,67,0
666.9,998,505,2600,110,9677,84,100,42.9,0.95,269,453,0.42,5.6,0.00,6.2,3.6,0.0,0.0,0,1.0,2,22:53,3.99,54,60,0,0,226,67,0
667.2,998,504,2600,110,9679,84,100,42.9,0.95,269,453,0.42,5.6,0.00,6.2,3.7,0.0,0.0,0,1.0,2,22:52,3.88,54,60,0,0,226,68,0
667.4,998,504,2600,110,9680,84,100,42.9,0.95,269,453,0.42,5.6,0.00,6.2,3.7,0.0,0.0,0,1.0,2,22:52,3.88,54,60,0,0,226,68,0
667.7,997,504,2600,110,9682,84,100,42.9,0.95,269,453,0.42,5.7,0.00,6.3,3.7,0.0,0.0,0,1.0,2,22:52,3.88,54,60,0,0,226,68,0
667.9,997,504,2600,110,9683,84,100,42.9,0.95,269,454,0.42,5.7,0.00,6.3,3.7,0.0,0.0,0,1.0,2,22:52,3.88,54,60,0,0,226,68,0
668.2,997,504,2600,110,9685,84,100,42.9,0.95,269,454,0.42,5.7,0.27,6.3,3.7,0.0,0.0,0,1.0,2,22:51,3.88,54,60,0,0,226,68,0
668.4,997,504,2600,110,9686,84,100,42.9,0.95,269,454,0.42,5.7,0.27,6.3,3.7,0.0,0.0,0,1.0,2,22:51,3.88,54,60,0,0,226,68,0
668.7,997,503,2600,110,9687,84,100,42.9,0.95,269,454,0.42,5.8,0.27,6.3,3.7,0.0,0.0,0,1.0,2,22:51,3.88,54,60,0,0,226,68,0
668.9,997,503,2600,110,9689,84,100,42.9,0.95,269,454,0.42,5.8,0.27,6.3,3.7,0.0,0.0,0,1.0,2,22:51,3.88,54,60,0,0,226,68,0
