"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear[1],Supercharger gear[2],"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %[1]","Mixture, %[2]","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
0.0,9,10,74,74,473,471,1.00,0.69,0.0,-0.05,0.0,0,0,1,1,0,0,15:02,29,-275,60,60,100,100,0,0.0,0,0,0,284.5,0.0
0.5,9,7,74,73,473,470,1.00,0.69,0.0,-0.04,0.0,0,0,1,1,0,0,15:02,29,-274,60,60,100,100,0,0.0,0,0,0,284.5,0.0
1.0,158,104,93,87,530,513,1.18,0.84,0.0,-0.03,0.0,0,0,1,1,75,75,15:02,29,-274,60,60,100,100,0,0.0,0,0,0,284.5,0.0
1.5,627,282,363,222,1048,818,1.54,1.24,0.0,-0.02,0.0,0,0,1,1,110,110,15:02,29,-30,60,60,100,100,0,0.0,0,0,0,284.5,0.0
2.0,1419,974,1005,610,1740,1355,1.59,1.56,0.0,0.03,0.0,0,0,1,1,110,110,15:01,29,52,60,60,100,100,0,0.0,0,2,2,284.6,0.0
2.5,2011,2078,1794,1496,2387,2143,1.61,1.82,0.0,0.27,0.0,2,2,1,1,110,110,15:01,29,58,60,60,100,100,0,0.0,0,6,6,286.0,0.0
3.0,2201,2453,2278,2242,2786,2754,1.61,1.80,0.2,0.91,0.0,6,5,1,1,110,110,15:00,29,57,60,60,100,100,0,0.0,0,15,15,292.9,3622.8
3.5,2207,2314,2526,2576,2980,3021,1.61,1.69,0.2,1.78,0.0,11,11,1,1,110,110,15:00,29,61,60,60,100,100,0,16.1,25,25,25,309.1,3622.8
4.0,2196,2222,2629,2670,3042,3075,1.61,1.64,1.7,2.71,0.0,16,17,1,1,110,110,14:59,29,61,60,60,100,100,0,0.0,0,37,37,336.1,3887.9
4.5,2194,2193,2661,2696,3051,3068,1.61,1.61,1.7,3.61,0.0,22,22,1,1,110,110,14:59,29,60,60,60,100,100,0,0.0,0,49,49,375.8,3887.9
5.0,2205,2187,2521,2573,2996,3016,1.61,1.60,4.6,4.29,0.0,26,26,1,1,110,110,14:58,29,61,60,60,100,100,0,0.0,0,60,60,423.2,3174.6
5.5,2211,2190,2475,2501,2931,2942,1.61,1.60,4.6,4.83,0.0,30,30,1,1,110,110,14:58,29,60,60,60,100,100,0,0.0,0,70,70,475.7,3174.6
6.0,2212,2203,2543,2568,2916,2921,1.61,1.60,7.7,5.18,0.0,35,35,1,1,110,110,14:57,29,60,60,60,100,100,0,5.0,0,81,81,537.7,2585.9
6.5,2212,2206,2618,2636,2905,2909,1.61,1.61,7.7,5.46,0.0,41,41,1,1,110,110,14:57,29,61,60,60,100,100,0,4.4,0,92,93,615.3,2585.9
7.0,2212,2206,2731,2741,2890,2892,1.61,1.61,11.3,5.68,0.0,48,48,1,1,110,110,14:56,29,61,60,60,100,100,0,0.0,0,104,104,701.6,2552.7
7.5,2211,2202,2757,2756,2867,2866,1.61,1.60,11.3,5.87,0.0,54,54,1,1,110,110,14:56,29,61,60,60,100,100,0,0.0,0,116,116,800.2,2552.7
8.1,2208,2198,2722,2717,2837,2833,1.61,1.60,15.5,5.99,0.0,58,59,1,1,110,110,14:55,29,61,60,60,100,100,0,0.0,0,127,127,910.5,2364.4
8.6,2205,2194,2659,2650,2809,2804,1.61,1.60,15.5,5.82,0.1,62,62,1,1,110,110,14:55,29,61,60,60,100,100,0,0.0,0,138,139,1025.3,2364.4
9.1,2201,2191,2575,2565,2785,2780,1.61,1.60,19.4,6.24,0.1,65,65,1,1,110,110,14:54,29,61,60,60,100,100,0,0.0,0,149,149,1146.1,1923.5
9.6,2197,2191,2483,2475,2769,2765,1.61,1.61,19.4,6.25,0.0,67,67,1,1,110,110,14:54,29,63,60,60,100,100,0,0.0,0,160,160,1272.2,1923.5
10.1,2196,2194,2399,2395,2764,2761,1.61,1.61,22.3,6.38,0.0,69,69,1,1,110,110,14:53,29,63,60,60,100,100,0,0.0,0,170,170,1398.1,1552.6
10.6,2196,2196,2329,2327,2765,2764,1.61,1.61,22.3,6.28,0.2,71,71,1,1,110,110,14:53,29,62,60,60,100,100,0,0.0,0,179,179,1524.5,1552.6
11.1,2196,2198,2278,2279,2768,2769,1.61,1.61,24.0,6.06,0.7,73,73,1,1,110,110,14:52,29,67,60,60,100,100,0,6.3,472,188,188,1645.6,1386.9
11.6,2197,2200,2213,2213,2774,2775,1.61,1.61,24.0,5.78,1.7,73,73,1,1,110,110,14:52,30,59,60,60,100,100,0,4.9,0,196,197,1790.7,1386.9
12.1,2199,2203,2163,2165,2786,2787,1.61,1.61,27.1,5.53,2.3,75,75,1,1,110,110,14:51,31,54,60,60,100,100,0,4.3,0,205,206,1936.5,1063.1
12.6,2201,2205,2116,2118,2798,2799,1.61,1.61,27.1,5.41,2.7,76,76,1,1,110,110,14:51,32,49,60,60,100,100,0,2.7,0,213,213,2065.4,1063.1
13.1,2202,2207,2070,2073,2811,2813,1.61,1.61,28.2,5.16,3.1,77,77,1,1,110,110,14:50,34,44,60,60,100,100,0,1.8,0,221,221,2221.7,989.5
13.6,2204,2209,2028,2032,2825,2827,1.61,1.61,28.2,5.05,3.3,77,77,1,1,110,110,14:50,35,40,60,60,100,100,0,0.0,0,228,229,2361.6,989.5
14.1,2205,2210,1993,1997,2838,2840,1.61,1.61,29.6,4.84,3.6,78,78,1,1,110,110,14:49,37,39,60,60,100,100,0,2.7,0,236,236,2514.3,897.8
14.6,2206,2210,1955,1957,2852,2854,1.61,1.61,29.6,4.63,4.1,79,79,1,1,110,110,14:49,39,35,60,60,100,100,0,2.4,0,242,243,2657.4,897.8
15.1,2207,2211,1921,1925,2866,2868,1.61,1.61,30.0,4.50,4.4,80,80,1,1,110,110,14:48,41,33,60,60,100,100,0,2.6,0,249,250,2805.2,874.6
15.6,2207,2212,1890,1893,2879,2881,1.61,1.61,30.0,4.32,4.8,80,80,1,1,110,110,14:48,43,31,60,60,100,100,0,2.8,0,255,256,2949.2,874.6
16.1,2207,2212,1859,1863,2892,2894,1.61,1.61,30.3,4.19,5.3,81,81,1,1,110,110,14:47,46,29,60,60,100,100,0,2.9,0,261,262,3097.9,870.9
16.6,2207,2212,1831,1835,2906,2907,1.61,1.61,30.3,4.03,5.8,81,81,1,1,110,110,14:47,49,28,60,60,100,100,0,2.9,0,267,268,3245.1,870.9
17.1,2207,2210,1819,1820,2917,2918,1.61,1.61,31.1,3.80,6.7,83,82,1,1,110,110,14:46,52,36,60,60,100,100,0,6.0,719,272,273,3384.9,820.1
17.6,2207,2208,1803,1806,2921,2922,1.61,1.61,31.1,3.44,9.0,83,83,1,1,110,110,14:46,56,44,60,60,100,100,0,8.3,532,276,277,3499.1,820.1
18.1,2206,2208,1788,1788,2926,2927,1.61,1.61,31.6,3.22,12.0,84,83,1,1,110,110,14:45,61,47,60,60,100,100,0,9.3,478,279,280,3616.2,792.5
18.6,2206,2208,1774,1775,2931,2932,1.61,1.61,31.6,2.85,15.5,84,84,1,1,110,110,14:45,68,48,60,60,100,100,0,9.8,460,282,282,3738.1,792.5
19.1,2206,2208,1766,1767,2937,2938,1.61,1.61,34.0,2.56,19.0,84,84,1,1,110,110,14:44,76,48,60,60,100,100,0,9.9,458,283,284,3864.8,581.1
19.6,2206,2209,1746,1748,2945,2946,1.61,1.61,34.0,2.26,22.2,83,83,1,1,110,110,14:44,87,38,60,60,100,100,0,7.5,607,285,286,4019.3,581.1
20.1,2208,2201,1818,1807,2930,2925,1.61,1.60,36.5,1.94,24.6,87,87,1,1,110,110,14:43,99,33,60,60,100,100,0,6.4,719,287,288,4169.3,497.5
20.6,2209,2206,1752,1753,2917,2918,1.61,1.61,36.5,1.65,26.2,84,84,1,1,110,110,14:43,111,28,60,60,100,100,0,5.2,0,288,289,4314.7,497.5
21.1,2210,2207,1766,1760,2909,2907,1.61,1.61,36.2,1.37,27.4,85,85,1,1,110,110,14:42,125,23,60,60,100,100,0,3.4,0,288,290,4463.7,470.1
21.6,2211,2210,1751,1754,2906,2906,1.61,1.61,36.2,1.16,28.2,84,84,1,1,110,110,14:42,139,22,60,60,100,100,0,3.0,0,289,290,4616.4,470.1
22.1,2212,2211,1751,1748,2903,2903,1.61,1.61,34.6,0.97,28.9,84,84,1,1,110,110,14:41,153,19,60,60,100,100,0,2.0,0,289,291,4760.8,578.2
22.6,2213,2213,1750,1751,2902,2902,1.61,1.61,34.6,0.77,29.4,84,84,1,1,110,110,14:41,168,18,60,60,100,100,0,0.0,0,289,291,4910.5,578.2
23.1,2214,2214,1749,1747,2901,2901,1.61,1.61,33.0,0.60,29.6,84,84,1,1,110,110,14:40,183,16,60,60,100,100,0,0.0,0,289,291,5058.1,707.2
23.6,2215,2215,1748,1749,2901,2901,1.61,1.61,33.0,0.47,29.8,84,84,1,1,110,110,14:40,198,16,60,60,100,100,0,0.0,0,289,291,5217.8,707.2
24.1,2217,2216,1748,1748,2901,2901,1.61,1.61,32.4,0.39,29.8,84,84,1,1,110,110,14:39,212,15,60,60,100,100,0,0.0,0,289,292,5359.9,760.1
24.6,2218,2218,1748,1748,2900,2900,1.61,1.61,32.4,0.31,29.9,84,84,1,1,110,110,14:39,228,16,60,60,100,100,0,0.0,0,289,292,5517.1,760.1
25.1,2219,2219,1748,1748,2900,2900,1.61,1.61,31.4,0.23,30.0,84,84,1,1,110,110,14:38,243,16,60,60,100,100,0,0.0,0,289,292,5662.6,847.3
25.6,2220,2220,1748,1748,2900,2900,1.61,1.61,31.4,0.18,30.1,84,84,1,1,110,110,14:38,258,16,60,60,100,100,0,0.0,0,288,292,5815.8,847.3
26.1,2221,2221,1749,1749,2900,2900,1.61,1.61,31.4,0.17,30.1,84,84,1,1,110,110,14:37,273,16,60,60,100,100,0,0.0,0,288,292,5970.1,852.4
26.6,2223,2223,1748,1748,2900,2900,1.61,1.61,31.4,0.14,30.2,84,84,1,1,110,110,14:37,288,16,60,60,100,100,0,0.0,0,288,292,6117.3,852.4
27.1,2224,2224,1749,1749,2901,2901,1.61,1.61,31.0,0.11,30.2,84,84,1,1,110,110,14:36,303,14,60,60,100,100,0,0.0,0,288,292,6263.5,886.0
27.6,2225,2225,1748,1748,2900,2900,1.61,1.61,31.0,0.08,30.1,84,84,1,1,110,110,14:36,318,13,60,60,100,100,0,0.0,0,288,292,6409.6,886.0
28.1,2226,2226,1750,1750,2900,2900,1.61,1.61,30.6,0.08,29.9,84,84,1,1,110,110,14:35,334,13,60,60,100,100,0,0.0,0,288,293,6579.7,918.2
28.6,2227,2227,1747,1748,2900,2900,1.61,1.61,30.6,0.11,29.6,84,84,1,1,110,110,14:34,349,13,60,60,100,100,0,0.0,0,288,293,6734.1,918.2
29.1,2229,2228,1748,1748,2900,2900,1.61,1.61,30.5,0.12,29.3,84,84,1,1,110,110,14:34,363,13,60,60,100,100,0,0.0,0,288,293,6875.5,931.8
29.7,2230,2230,1746,1746,2900,2900,1.61,1.61,30.5,0.12,29.2,84,84,1,1,110,110,14:33,378,14,60,60,100,100,0,0.0,0,288,293,7030.3,931.8
30.2,2231,2231,1746,1746,2900,2900,1.61,1.61,30.6,0.16,29.1,84,84,1,1,110,110,14:33,393,14,60,60,100,100,0,0.0,0,288,294,7193.0,927.9
30.7,2232,2232,1745,1745,2901,2901,1.61,1.61,30.6,0.18,29.0,84,84,1,1,110,110,14:32,407,14,60,60,100,100,0,0.0,0,289,294,7330.2,927.9
31.2,2233,2233,1743,1743,2900,2900,1.61,1.61,30.0,0.16,28.9,84,84,1,1,110,110,14:32,422,14,60,60,100,100,0,0.0,0,289,294,7483.5,980.5
31.7,2234,2234,1743,1743,2900,2900,1.61,1.61,30.0,0.17,28.9,84,84,1,1,110,110,14:31,437,14,60,60,100,100,0,0.0,0,289,295,7640.2,980.5
32.2,2235,2235,1741,1741,2900,2900,1.61,1.61,30.3,0.17,28.9,84,84,1,1,110,110,14:31,451,15,60,60,100,100,0,0.0,0,289,295,7788.1,953.1
32.7,2236,2236,1740,1740,2900,2900,1.61,1.61,30.3,0.21,29.0,84,84,1,1,110,110,14:30,465,16,60,60,100,100,0,0.0,0,289,296,7941.4,953.1
33.2,2238,2238,1740,1740,2900,2900,1.61,1.61,31.1,0.22,29.1,84,84,1,1,110,110,14:30,480,16,60,60,100,100,0,0.0,0,289,296,8096.4,891.9
33.7,2239,2239,1739,1738,2900,2900,1.61,1.61,31.1,0.20,29.2,84,84,1,1,110,110,14:29,495,15,60,60,100,100,0,0.0,0,290,296,8238.8,891.9
34.2,2240,2240,1738,1738,2900,2900,1.61,1.61,30.5,0.18,29.2,84,84,1,1,110,110,14:29,509,15,60,60,100,100,0,0.0,0,290,297,8385.4,941.8
34.7,2241,2241,1737,1737,2900,2900,1.61,1.61,30.5,0.16,29.3,84,84,1,1,110,110,14:28,524,15,60,60,100,100,0,0.0,0,290,297,8537.5,941.8
35.2,2242,2242,1736,1736,2900,2900,1.61,1.61,30.4,0.16,29.3,84,84,1,1,110,110,14:28,539,14,60,60,100,100,0,0.0,0,290,297,8692.6,947.6
35.7,2243,2243,1735,1735,2900,2900,1.61,1.61,30.4,0.19,29.3,84,84,1,1,110,110,14:27,554,14,60,60,100,100,0,0.0,0,290,298,8855.1,947.6
36.2,2244,2244,1734,1734,2900,2900,1.61,1.61,31.1,0.21,29.3,84,84,1,1,110,110,14:27,568,14,60,60,100,100,0,0.0,0,290,298,8999.2,899.7
36.7,2245,2245,1734,1734,2900,2900,1.61,1.61,31.1,0.20,29.3,84,84,1,1,110,110,14:26,583,14,60,60,100,100,0,0.0,0,290,298,9154.6,899.7
37.2,2247,2247,1733,1733,2900,2900,1.61,1.61,31.3,0.22,29.3,84,84,1,1,110,110,14:26,598,14,60,60,100,100,0,0.0,0,290,299,9317.2,888.6
37.7,2248,2248,1732,1732,2900,2900,1.61,1.61,31.3,0.23,29.3,84,84,1,1,110,110,14:25,612,14,60,60,100,100,0,0.0,0,290,299,9461.5,888.6
38.2,2249,2249,1731,1731,2900,2900,1.61,1.61,30.7,0.20,29.4,84,84,1,1,110,110,14:25,628,15,60,60,100,100,0,0.0,0,291,299,9613.2,938.0
38.7,2250,2250,1730,1730,2900,2900,1.61,1.61,30.7,0.18,29.4,84,84,1,1,110,110,14:24,642,15,60,60,100,100,0,0.0,0,291,300,9759.0,938.0
39.2,2251,2251,1730,1730,2900,2900,1.61,1.61,30.7,0.16,29.5,84,84,1,1,110,110,14:24,657,15,60,60,100,100,0,0.0,0,291,300,9909.9,933.9
39.7,2252,2252,1729,1729,2900,2900,1.61,1.61,30.7,0.15,29.6,84,84,1,1,110,110,14:23,672,15,60,60,100,100,0,0.0,0,291,300,10059.2,933.9
40.2,2253,2253,1729,1729,2900,2900,1.61,1.61,30.9,0.15,29.7,84,84,1,1,110,110,14:23,687,15,60,60,100,100,0,0.0,0,291,300,10221.1,924.8
40.7,2254,2254,1728,1728,2900,2900,1.61,1.61,30.9,0.17,29.7,84,84,1,1,110,110,14:22,701,15,60,60,100,100,0,0.0,0,291,301,10366.0,924.8
41.2,2255,2255,1727,1727,2900,2900,1.61,1.61,31.2,0.16,29.8,84,84,1,1,110,110,14:22,716,14,60,60,100,100,0,0.0,0,291,301,10516.5,905.5
41.7,2257,2257,1727,1727,2900,2900,1.61,1.61,31.2,0.15,29.8,84,84,1,1,110,110,14:21,731,14,60,60,100,100,0,0.0,0,291,301,10665.7,905.5
42.2,2258,2258,1726,1726,2900,2900,1.61,1.61,31.3,0.17,29.8,84,84,1,1,110,110,14:21,746,14,60,60,100,100,0,0.0,0,291,302,10829.6,900.0
42.7,2259,2259,1726,1726,2900,2900,1.61,1.61,31.3,0.18,29.8,84,84,1,1,110,110,14:20,762,14,60,60,100,100,0,0.0,0,291,302,10992.7,900.0
43.2,2260,2260,1725,1725,2900,2900,1.61,1.61,31.1,0.17,29.7,84,84,1,1,110,110,14:20,776,14,60,60,100,100,0,0.0,0,291,302,11133.0,912.2
43.7,2261,2261,1725,1725,2900,2900,1.61,1.61,31.1,0.16,29.7,84,84,1,1,110,110,14:19,791,14,60,60,100,100,0,0.0,0,291,302,11286.5,912.2
44.2,2262,2262,1724,1724,2900,2900,1.61,1.61,31.3,0.17,29.8,84,84,1,1,110,110,14:19,806,14,60,60,100,100,0,0.0,0,291,303,11447.5,904.0
44.7,2263,2263,1723,1724,2900,2900,1.61,1.61,31.3,0.18,29.8,84,84,1,1,110,110,14:18,822,15,60,60,100,100,0,0.0,0,291,303,11609.9,904.0
45.2,2264,2264,1723,1723,2900,2900,1.61,1.61,31.2,0.17,29.9,84,84,1,1,110,110,14:18,837,15,60,60,100,100,0,0.0,0,291,303,11759.2,915.0
45.8,2266,2266,1723,1723,2900,2900,1.61,1.61,31.2,0.16,29.9,84,84,1,1,110,110,14:17,852,15,60,60,100,100,0,0.0,0,291,304,11915.5,915.0
46.3,2267,2267,1722,1722,2900,2900,1.61,1.61,31.5,0.17,30.0,84,84,1,1,110,110,14:17,866,14,60,60,100,100,0,0.0,0,291,304,12063.1,893.9
46.8,2268,2268,1722,1722,2900,2900,1.61,1.61,31.5,0.17,30.0,84,84,1,1,110,110,14:16,882,14,60,60,100,100,0,0.0,0,291,304,12223.7,893.9
47.3,2269,2269,1721,1721,2900,2900,1.61,1.61,31.2,0.16,30.0,84,84,1,1,110,110,14:16,897,14,60,60,100,100,0,0.0,0,291,304,12372.4,920.0
47.8,2270,2270,1721,1721,2900,2900,1.61,1.61,31.2,0.14,30.0,84,84,1,1,110,110,14:15,912,14,60,60,100,100,0,0.0,0,291,304,12519.9,920.0
48.3,2271,2271,1721,1721,2900,2900,1.61,1.61,31.3,0.15,30.1,84,84,1,1,110,110,14:15,927,14,60,60,100,100,0,0.0,0,291,305,12683.0,916.5
48.8,2272,2272,1720,1720,2900,2900,1.61,1.61,31.3,0.16,30.1,84,84,1,1,110,110,14:14,942,14,60,60,100,100,0,0.0,0,291,305,12835.7,916.5
49.3,2273,2273,1720,1720,2900,2900,1.61,1.61,31.2,0.15,30.0,84,84,1,1,110,110,14:14,957,14,60,60,100,100,0,0.0,0,291,305,12984.8,921.7
49.8,2274,2274,1719,1719,2900,2900,1.61,1.61,31.2,0.13,30.1,84,84,1,1,110,110,14:13,972,14,60,60,100,100,0,0.0,0,291,305,13132.6,921.7
50.3,2276,2276,1719,1719,2900,2900,1.61,1.61,31.2,0.13,30.1,84,84,1,1,110,110,14:13,987,15,60,60,100,100,0,0.0,0,291,306,13293.7,926.0
50.8,2277,2277,1718,1718,2900,2900,1.61,1.61,31.2,0.15,30.3,84,84,1,1,110,110,14:12,1002,16,60,60,100,100,0,0.0,0,291,306,13445.9,926.0
51.3,2278,2278,1719,1719,2900,2900,1.61,1.61,31.5,0.14,30.5,84,84,1,1,110,110,14:12,1018,16,60,60,100,100,0,0.0,0,291,306,13603.6,901.8
51.8,2279,2279,1718,1718,2900,2900,1.61,1.61,31.5,0.11,30.6,84,84,1,1,110,110,14:11,1033,15,60,60,100,100,0,0.0,0,291,306,13748.7,901.8
52.3,2280,2280,1719,1719,2900,2900,1.61,1.61,31.1,0.08,30.7,84,84,1,1,110,110,14:11,1048,14,60,60,100,100,0,0.0,0,291,306,13893.8,936.4
52.8,2281,2281,1719,1719,2900,2900,1.61,1.61,31.1,0.05,30.7,84,84,1,1,110,110,14:10,1064,14,60,60,100,100,0,0.0,0,291,306,14048.3,936.4
53.3,2282,2282,1719,1719,2900,2900,1.61,1.61,30.7,0.02,30.7,84,84,1,1,110,110,14:10,1079,14,60,60,100,100,0,0.0,0,291,306,14193.3,964.6
53.8,2283,2283,1719,1719,2900,2900,1.61,1.61,30.7,0.03,30.6,84,84,1,1,110,110,14:09,1094,14,60,60,100,100,0,0.0,0,291,306,14352.5,964.6
54.3,2285,2285,1719,1719,2900,2900,1.61,1.61,31.3,0.05,30.6,84,84,1,1,110,110,14:09,1110,14,60,60,100,100,0,0.0,0,291,307,14514.4,922.6
54.8,2284,2284,1717,1717,2900,2900,1.61,1.61,31.3,0.06,30.6,84,84,1,1,110,110,14:08,1125,14,60,60,100,100,0,0.0,0,291,307,14662.0,922.6
55.3,2283,2283,1716,1716,2900,2900,1.61,1.61,31.0,0.05,30.6,84,84,1,1,110,110,14:08,1141,14,60,60,100,100,0,0.0,0,291,307,14817.6,942.5
55.8,2282,2282,1714,1714,2900,2900,1.61,1.61,31.0,0.05,30.6,84,84,1,1,110,110,14:07,1156,15,60,60,100,100,0,0.0,0,290,307,14971.7,942.5
56.3,2281,2281,1713,1713,2900,2900,1.61,1.61,31.4,0.07,30.6,84,84,1,1,110,110,14:07,1171,15,60,60,100,100,0,0.0,0,290,307,15127.6,905.3
56.8,2280,2280,1712,1712,2900,2900,1.61,1.61,31.4,0.09,30.6,84,84,1,1,110,110,14:06,1186,15,60,60,100,100,0,0.0,0,290,307,15280.7,905.3
57.3,2279,2279,1710,1710,2900,2900,1.61,1.61,31.9,0.12,30.7,84,84,1,1,110,110,14:06,1202,15,60,60,100,100,0,0.0,0,290,308,15448.9,871.8
57.8,2278,2278,1708,1708,2900,2900,1.61,1.61,31.9,0.13,30.7,84,84,1,1,110,110,14:05,1217,14,60,60,100,100,0,0.0,0,290,308,15598.6,871.8
58.3,2277,2277,1709,1708,2900,2900,1.61,1.61,31.5,0.12,30.5,84,84,1,1,110,110,14:05,1233,14,60,60,100,100,0,0.0,0,290,308,15755.7,895.4
58.8,2277,2277,1705,1705,2900,2900,1.61,1.61,31.5,0.10,30.5,84,84,1,1,110,110,14:04,1249,14,60,60,100,100,0,0.0,0,290,308,15910.6,895.4
59.3,2276,2276,1705,1705,2900,2900,1.61,1.61,30.8,0.07,30.5,84,84,1,1,110,110,14:04,1264,15,60,60,100,100,0,0.0,0,290,308,16055.4,947.6
59.8,2275,2275,1703,1703,2900,2900,1.61,1.61,30.8,0.04,30.5,84,84,1,1,110,110,14:03,1278,15,60,60,100,100,0,0.0,0,290,308,16190.3,947.6
60.3,2274,2274,1701,1702,2900,2900,1.61,1.61,30.5,0.02,30.5,84,84,1,1,110,110,14:03,1294,15,60,60,100,100,0,0.0,0,290,308,16344.7,966.5
60.8,2273,2273,1701,1701,2900,2900,1.61,1.61,30.5,0.03,30.6,84,84,1,1,110,110,14:02,1310,15,60,60,100,100,0,0.0,0,290,308,16515.0,966.5
61.3,2272,2272,1699,1699,2900,2900,1.61,1.61,31.6,0.08,30.6,84,84,1,1,110,110,14:02,1325,15,60,60,100,100,0,0.0,0,289,309,16679.6,874.8
61.8,2271,2271,1698,1698,2900,2900,1.61,1.61,31.6,0.12,30.5,84,84,1,1,110,110,14:01,1340,14,60,60,100,100,0,0.0,0,289,309,16833.2,874.8
62.3,2270,2270,1696,1696,2900,2900,1.61,1.61,31.7,0.13,30.5,84,84,1,1,110,110,14:01,1355,14,60,60,100,100,0,0.0,0,289,309,16980.9,867.0
62.8,2269,2269,1695,1695,2900,2900,1.61,1.61,31.7,0.11,30.5,84,84,1,1,110,110,14:00,1371,14,60,60,100,100,0,0.0,0,289,309,17135.7,867.0
63.3,2269,2269,1693,1694,2900,2900,1.61,1.61,31.0,0.08,30.4,84,84,1,1,110,110,14:00,1386,14,60,60,100,100,0,0.0,0,289,309,17281.5,921.5
63.8,2268,2268,1692,1692,2900,2900,1.61,1.61,31.0,0.06,30.3,84,84,1,1,110,110,13:59,1401,14,60,60,100,100,0,0.0,0,289,309,17426.9,921.5
64.3,2267,2267,1691,1691,2900,2900,1.61,1.61,30.6,0.05,30.2,84,84,1,1,110,110,13:59,1416,14,60,60,100,100,0,0.0,0,289,309,17584.1,945.6
64.8,2266,2266,1689,1689,2900,2900,1.61,1.61,30.6,0.07,30.2,84,84,1,1,110,110,13:58,1432,15,60,60,100,100,0,0.0,0,289,310,17747.5,945.6
65.3,2265,2265,1688,1688,2900,2900,1.61,1.61,31.0,0.08,30.2,84,84,1,1,110,110,13:58,1446,15,60,60,100,100,0,0.0,0,289,310,17885.7,912.1
65.8,2264,2264,1686,1686,2900,2900,1.61,1.61,31.0,0.07,30.2,84,84,1,1,110,110,13:57,1462,15,60,60,100,100,0,0.0,0,289,310,18041.8,912.1
66.4,2263,2263,1685,1685,2900,2900,1.61,1.61,30.6,0.06,30.2,84,84,1,1,110,110,13:57,1477,16,60,60,100,100,0,0.0,0,289,310,18187.1,941.8
66.9,2263,2263,1684,1684,2900,2900,1.61,1.61,30.6,0.04,30.3,84,84,1,1,110,110,13:56,1492,16,60,60,100,100,0,0.0,0,289,310,18332.2,941.8
67.4,2262,2262,1682,1682,2900,2900,1.61,1.61,30.3,0.02,30.2,84,84,1,1,110,110,13:56,1507,14,60,60,100,100,0,0.0,0,288,310,18483.0,954.4
67.9,2261,2261,1681,1681,2900,2900,1.61,1.61,30.3,0.09,30.2,84,84,1,1,110,110,13:55,1523,15,60,60,100,100,0,0.0,0,288,311,18668.3,954.4
68.4,2260,2260,1679,1680,2900,2900,1.61,1.61,32.0,0.14,30.2,84,84,1,1,110,110,13:55,1538,15,60,60,100,100,0,0.0,0,288,311,18823.1,824.8
68.9,2259,2259,1678,1678,2900,2900,1.61,1.61,32.0,0.15,30.1,84,84,1,1,110,110,13:54,1553,15,60,60,100,100,0,0.0,0,288,311,18971.0,824.8
69.4,2258,2258,1677,1677,2900,2900,1.61,1.61,31.2,0.14,30.1,84,84,1,1,110,110,13:54,1568,15,60,60,100,100,0,0.0,0,288,311,19117.0,884.4
69.9,2257,2257,1675,1675,2900,2900,1.61,1.61,31.2,0.10,30.2,84,84,1,1,110,110,13:53,1584,16,60,60,100,100,0,0.0,0,288,311,19272.0,884.4
70.4,2257,2257,1674,1674,2900,2900,1.61,1.61,30.6,0.07,30.2,84,84,1,1,110,110,13:53,1598,15,60,60,100,100,0,0.0,0,288,311,19407.7,928.5
70.9,2256,2256,1672,1672,2900,2900,1.61,1.61,30.6,0.06,30.1,84,84,1,1,110,110,13:52,1614,14,60,60,100,100,0,0.0,0,288,311,19572.6,928.5
71.4,2255,2255,1671,1671,2900,2900,1.61,1.61,30.8,0.08,29.9,84,84,1,1,110,110,13:52,1629,14,60,60,100,100,0,0.0,0,288,312,19729.5,906.9
71.9,2254,2254,1669,1669,2900,2900,1.61,1.61,30.8,0.09,29.7,84,84,1,1,110,110,13:51,1644,14,60,60,100,100,0,0.0,0,288,312,19879.2,906.9
72.4,2253,2253,1667,1667,2900,2900,1.61,1.61,30.4,0.09,29.6,84,84,1,1,110,110,13:51,1659,14,60,60,100,100,0,0.0,0,288,312,20027.0,934.0
72.9,2252,2252,1666,1666,2900,2900,1.61,1.61,30.4,0.08,29.6,84,84,1,1,110,110,13:50,1674,14,60,60,100,100,0,0.0,0,288,312,20174.9,934.0
73.4,2251,2251,1664,1664,2900,2900,1.61,1.61,30.5,0.10,29.5,84,84,1,1,110,110,13:50,1689,15,60,60,100,100,0,0.0,0,288,313,20339.4,923.0
73.9,2251,2251,1662,1662,2900,2900,1.61,1.61,30.5,0.13,29.4,84,84,1,1,110,110,13:49,1703,15,60,60,100,100,0,0.0,0,288,313,20483.0,923.0
74.4,2250,2250,1660,1660,2900,2900,1.61,1.61,30.6,0.13,29.4,84,85,1,1,110,110,13:49,1718,15,60,60,100,100,0,0.0,0,288,313,20632.5,916.6
