"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %","Propeller pitch, deg","Propeller pitch, %",RPM,"Power, hp","Thrust, kgf","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm"
110.2,5602,375,499,83,43.2,100,2449,1371,624,22.1,0.4,51.1,-0.01,51.2,0.43,1.27
110.3,5608,375,499,81,43.3,100,2450,1370,612,22.1,0.4,51.1,-0.01,51.2,0.43,1.27
110.4,5612,375,499,85,43.4,100,2450,1369,639,22.1,0.4,51.1,-0.01,51.2,0.43,1.27
110.5,5618,375,499,86,43.5,100,2451,1369,648,22.1,0.4,51.1,0.00,51.1,0.43,1.27
110.6,5622,374,499,86,43.8,100,2452,1368,642,22.1,0.4,51.0,0.00,51.1,0.43,1.27
110.7,5627,374,499,85,43.8,100,2452,1367,638,22.1,0.4,51.0,0.00,51.1,0.43,1.27
110.8,5634,374,499,87,43.7,100,2451,1366,649,22.1,0.5,50.9,-0.01,51.0,0.43,1.26
110.9,5639,374,499,86,43.8,100,2452,1365,642,22.1,0.5,50.9,-0.01,51.0,0.43,1.26
111.0,5643,374,499,83,43.5,100,2451,1364,618,22.1,0.5,50.9,-0.01,51.0,0.43,1.26
111.1,5649,374,499,81,43.3,100,2449,1362,606,22.1,0.5,50.8,-0.01,50.9,0.43,1.26
111.2,5654,374,499,82,43.2,100,2449,1361,615,22.1,0.5,50.8,-0.01,50.9,0.43,1.26
111.3,5659,374,499,83,43.2,100,2449,1360,622,22.0,0.5,50.8,-0.01,50.9,0.43,1.26
111.4,5664,374,499,85,43.4,100,2449,1359,634,22.0,0.5,50.9,0.00,50.9,0.43,1.26
111.5,5669,374,499,86,43.7,100,2451,1360,644,22.0,0.5,50.9,0.00,50.9,0.44,1.26
111.6,5674,373,499,86,43.8,100,2452,1359,639,22.0,0.5,50.9,0.01,50.9,0.44,1.26
111.7,5679,373,499,85,43.8,100,2452,1358,635,22.0,0.5,50.8,0.00,50.8,0.43,1.26
111.8,5685,373,499,85,43.7,100,2451,1357,630,22.0,0.5,50.9,0.00,50.9,0.44,1.26
111.9,5690,373,499,83,43.6,100,2451,1356,621,22.0,0.5,50.8,0.00,50.8,0.43,1.25
112.0,5694,373,499,82,43.2,100,2449,1354,609,22.0,0.5,50.8,0.00,50.8,0.44,1.25
112.1,5700,372,498,81,43.3,100,2449,1353,602,22.0,0.5,50.7,0.00,50.8,0.43,1.25
112.2,5705,373,499,85,43.3,100,2449,1352,629,22.0,0.5,50.8,0.00,50.8,0.44,1.25
112.3,5710,372,499,86,43.4,100,2450,1351,637,22.0,0.5,50.8,0.00,50.8,0.44,1.25
112.4,5715,373,499,87,43.6,100,2452,1351,647,22.1,0.6,50.8,0.00,50.8,0.44,1.25
112.5,5720,372,499,84,43.7,100,2452,1350,626,22.1,0.6,50.8,0.00,50.8,0.44,1.25
112.6,5725,372,499,83,43.6,100,2451,1349,617,22.1,0.6,50.8,0.00,50.8,0.44,1.25
112.7,5730,372,499,82,43.5,100,2451,1348,609,22.1,0.6,50.7,0.00,50.8,0.44,1.25
112.8,5735,372,499,81,43.4,100,2450,1347,601,22.1,0.6,50.7,-0.01,50.8,0.44,1.25
112.9,5741,372,499,81,43.3,100,2450,1346,598,22.1,0.6,50.7,-0.01,50.8,0.44,1.25
113.0,5746,372,499,82,43.2,100,2450,1345,606,22.1,0.6,50.7,-0.01,50.8,0.44,1.24
113.1,5750,372,499,86,43.4,100,2450,1344,631,22.1,0.6,50.8,-0.01,50.8,0.44,1.24
113.2,5756,372,499,87,43.5,100,2452,1344,642,22.1,0.6,50.8,0.00,50.8,0.44,1.24
113.3,5762,371,499,86,43.4,100,2451,1342,632,22.1,0.6,50.8,0.00,50.8,0.44,1.24
113.4,5766,372,499,86,43.7,100,2453,1342,630,22.1,0.6,50.9,0.00,50.9,0.44,1.24
113.5,5772,371,499,85,43.7,100,2453,1341,626,22.2,0.6,50.9,0.00,50.9,0.44,1.24
113.6,5777,371,499,84,43.6,100,2452,1340,621,22.2,0.6,50.8,-0.01,50.9,0.44,1.24
113.7,5782,371,499,83,43.6,100,2452,1339,613,22.2,0.6,50.8,-0.01,50.9,0.44,1.24
113.8,5787,371,499,83,43.5,100,2452,1338,607,22.2,0.6,50.8,-0.01,50.9,0.44,1.24
113.9,5792,371,499,83,43.1,100,2449,1337,608,22.2,0.6,50.9,0.00,51.0,0.44,1.24
114.0,5797,372,500,84,43.2,100,2450,1336,614,22.2,0.6,51.3,0.02,51.0,0.44,1.24
114.1,5802,371,500,85,43.3,100,2450,1335,621,22.2,0.6,51.4,0.03,51.0,0.44,1.24
114.2,5808,371,499,86,43.4,100,2451,1334,626,22.2,0.6,51.5,0.03,51.1,0.44,1.23
114.3,5813,371,499,87,43.5,100,2452,1334,633,22.2,0.6,51.5,0.03,51.1,0.44,1.23
114.4,5817,371,499,84,43.6,100,2452,1333,616,22.2,0.6,51.5,0.03,51.1,0.44,1.23
114.5,5823,371,499,83,43.5,100,2452,1332,604,22.2,0.6,51.5,0.03,51.1,0.44,1.23
114.6,5828,370,499,82,43.4,100,2451,1331,595,22.2,0.6,51.4,0.02,51.1,0.44,1.23
114.7,5833,370,499,81,43.3,100,2450,1330,591,22.2,0.6,51.4,0.02,51.1,0.44,1.23
114.8,5838,370,499,81,43.2,100,2450,1329,593,22.2,0.6,51.1,0.00,51.1,0.44,1.23
114.9,5843,370,499,85,43.3,100,2450,1328,619,22.2,0.6,51.0,0.00,51.1,0.44,1.23
115.0,5848,370,499,86,43.4,100,2451,1327,630,22.2,0.6,50.9,-0.01,51.1,0.44,1.23
115.1,5853,370,499,87,43.6,100,2452,1327,631,22.2,0.6,50.9,-0.01,51.1,0.44,1.23
115.2,5860,370,499,87,43.5,100,2452,1326,632,22.2,0.6,50.9,-0.01,51.1,0.44,1.23
115.3,5864,370,499,85,43.7,100,2452,1325,616,22.2,0.6,50.9,-0.01,51.1,0.44,1.23
115.4,5868,369,499,81,43.3,100,2450,1323,588,22.2,0.6,50.9,-0.01,51.1,0.44,1.22
115.5,5874,369,499,82,43.2,100,2450,1322,592,22.2,0.6,50.9,-0.01,51.0,0.44,1.22
115.6,5879,369,499,83,43.1,100,2449,1321,602,22.2,0.6,50.9,-0.01,51.1,0.44,1.22
115.7,5884,369,499,85,43.2,100,2450,1320,613,22.2,0.6,50.8,-0.02,51.0,0.44,1.22
115.8,5890,369,499,86,43.3,100,2450,1320,621,22.2,0.6,50.8,-0.02,51.0,0.44,1.22
115.9,5895,369,499,87,43.4,100,2451,1319,628,22.2,0.6,50.7,-0.02,51.0,0.44,1.22
116.0,5900,369,499,87,43.6,100,2452,1318,627,22.2,0.6,50.8,-0.02,51.0,0.44,1.22
116.1,5906,369,499,86,43.6,100,2452,1317,620,22.2,0.6,50.8,-0.02,51.0,0.44,1.22
116.2,5911,369,499,85,43.7,100,2452,1317,616,22.2,0.6,50.9,-0.01,51.0,0.44,1.22
116.3,5915,369,499,82,43.4,100,2451,1315,591,22.2,0.6,50.9,-0.01,51.0,0.44,1.22
116.4,5920,368,499,81,43.2,100,2450,1314,584,22.2,0.6,50.8,-0.01,51.0,0.44,1.22
116.5,5926,368,499,83,43.1,100,2449,1312,595,22.2,0.6,50.8,-0.01,51.0,0.44,1.21
116.6,5931,368,499,84,43.1,100,2449,1312,601,22.2,0.6,50.7,-0.02,50.9,0.44,1.21
116.7,5936,368,499,85,43.3,100,2450,1311,612,22.2,0.6,50.7,-0.02,50.9,0.44,1.21
116.8,5941,368,499,86,43.6,100,2452,1311,618,22.2,0.6,50.7,-0.02,51.0,0.44,1.21
116.9,5946,368,499,85,43.7,100,2452,1310,613,22.2,0.6,50.7,-0.02,50.9,0.44,1.21
117.0,5951,368,499,85,43.6,100,2452,1309,608,22.2,0.6,50.7,-0.02,50.9,0.44,1.21
117.1,5957,368,499,84,43.5,100,2452,1308,601,22.2,0.6,50.8,-0.01,50.9,0.44,1.21
117.2,5961,368,499,81,43.2,100,2450,1307,581,22.2,0.6,50.9,0.00,50.9,0.44,1.21
117.3,5966,367,499,82,43.1,100,2449,1306,591,22.2,0.6,50.9,0.00,50.9,0.44,1.21
117.4,5971,367,499,83,43.1,100,2449,1305,597,22.2,0.6,50.8,0.00,50.9,0.44,1.21
117.5,5977,367,499,85,43.3,100,2450,1304,609,22.2,0.6,50.8,0.00,50.9,0.44,1.21
117.6,5982,367,499,86,43.3,100,2451,1303,616,22.2,0.6,50.8,0.00,50.9,0.44,1.21
117.7,5986,367,499,85,43.7,100,2452,1303,610,22.2,0.6,50.9,0.00,50.9,0.44,1.21
117.8,5992,367,499,85,43.6,100,2452,1302,605,22.2,0.6,50.8,0.00,50.9,0.44,1.20
117.9,5997,367,499,84,43.6,100,2452,1301,599,22.2,0.6,50.9,0.00,50.9,0.44,1.20
118.0,6002,367,499,83,43.4,100,2451,1300,591,22.2,0.6,50.9,0.00,50.8,0.44,1.20
118.1,6008,367,499,82,43.4,100,2451,1299,584,22.2,0.6,51.0,0.01,50.9,0.44,1.20
118.2,6012,367,499,83,43.0,100,2449,1297,590,22.2,0.6,51.0,0.01,50.9,0.44,1.20
118.3,6017,366,499,85,43.2,100,2449,1297,603,22.2,0.6,51.1,0.01,50.9,0.44,1.20
118.4,6022,366,499,86,43.3,100,2450,1296,609,22.2,0.7,51.1,0.01,50.9,0.44,1.20
118.5,6029,366,499,85,43.2,100,2450,1295,603,22.2,0.7,50.8,0.00,50.9,0.44,1.20
118.6,6033,366,499,86,43.6,100,2452,1295,611,22.2,0.7,50.8,0.00,50.9,0.44,1.20
118.7,6038,366,499,85,43.6,100,2452,1294,606,22.2,0.7,50.8,-0.01,50.9,0.44,1.20
118.8,6044,366,499,85,43.6,100,2452,1293,602,22.2,0.7,50.7,-0.01,50.9,0.44,1.20
118.9,6049,366,499,84,43.6,100,2451,1292,597,22.2,0.7,50.8,-0.01,50.9,0.44,1.20
119.0,6054,365,499,83,43.4,100,2451,1291,587,22.2,0.7,50.7,-0.01,50.9,0.44,1.19
119.1,6058,366,499,82,43.1,100,2449,1290,580,22.2,0.7,50.8,-0.01,50.9,0.44,1.19
119.2,6063,366,499,86,43.3,100,2450,1289,605,22.2,0.7,50.9,0.00,50.9,0.44,1.19
119.3,6069,366,499,85,43.2,100,2450,1288,598,22.2,0.6,51.0,0.00,50.9,0.44,1.19
119.4,6073,365,499,86,43.6,100,2452,1288,607,22.2,0.6,51.0,0.01,50.9,0.44,1.19
119.5,6080,365,499,87,43.5,100,2452,1287,613,22.2,0.6,51.0,0.01,50.9,0.44,1.19
119.6,6084,365,499,84,43.5,100,2452,1286,591,22.2,0.7,51.0,0.01,50.9,0.44,1.19
119.7,6089,365,499,83,43.4,100,2451,1285,584,22.2,0.6,51.0,0.01,50.9,0.44,1.19
119.8,6094,365,499,82,43.4,100,2451,1284,579,22.2,0.6,50.9,0.01,50.9,0.44,1.19
119.9,6100,365,499,81,43.3,100,2450,1283,572,22.2,0.6,50.9,0.01,50.9,0.44,1.19
120.0,6105,365,499,81,43.2,100,2449,1281,566,22.2,0.6,51.0,0.01,50.8,0.44,1.19
120.1,6109,365,500,83,43.1,100,2449,1281,586,22.2,0.6,51.2,0.02,50.9,0.44,1.19
120.2,6115,365,500,85,43.2,100,2450,1280,593,22.2,0.6,51.3,0.03,50.9,0.44,1.18
120.3,6120,365,500,85,43.3,100,2450,1279,598,22.1,0.6,51.4,0.04,50.9,0.44,1.18
120.4,6125,365,500,86,43.4,100,2451,1279,605,22.1,0.6,51.4,0.04,50.9,0.44,1.18
120.5,6131,365,500,86,43.5,100,2452,1278,603,22.1,0.6,51.6,0.05,50.9,0.44,1.18
120.6,6135,364,499,84,43.5,100,2452,1277,584,22.1,0.6,51.3,0.04,50.7,0.44,1.18
120.7,6140,365,500,82,43.4,100,2452,1277,574,22.1,0.6,51.3,0.05,50.8,0.44,1.18
120.8,6145,364,500,80,43.2,100,2450,1275,562,22.1,0.6,51.7,0.06,50.8,0.44,1.18
120.9,6151,364,500,81,43.1,100,2450,1274,565,22.1,0.6,51.8,0.07,50.8,0.44,1.18
121.0,6156,363,499,83,43.0,100,2450,1272,578,22.1,0.6,51.8,0.05,50.6,0.44,1.18
121.1,6160,364,499,87,43.4,100,2452,1273,606,22.1,0.6,51.2,0.03,50.7,0.44,1.18
121.2,6165,363,499,87,43.5,100,2452,1272,605,22.1,0.6,51.2,0.02,50.6,0.44,1.18
121.3,6171,364,500,86,43.5,100,2452,1271,596,22.1,0.6,51.2,0.03,50.7,0.44,1.18
121.4,6176,363,498,85,43.6,100,2453,1270,593,22.1,0.6,50.7,0.01,50.6,0.44,1.18
121.5,6181,364,500,84,43.5,100,2452,1270,585,22.1,0.6,50.7,0.02,50.7,0.44,1.17
121.6,6185,363,499,81,43.1,100,2450,1268,562,22.1,0.6,50.8,0.01,50.6,0.44,1.17
121.7,6191,364,500,82,43.0,100,2449,1267,570,22.1,0.6,51.1,0.03,50.7,0.44,1.17
121.8,6196,362,499,83,43.0,100,2449,1265,578,22.1,0.7,50.7,0.01,50.5,0.44,1.17
121.9,6202,363,499,82,43.0,100,2449,1265,571,22.1,0.7,50.8,0.01,50.6,0.44,1.17
122.0,6207,362,498,86,43.2,100,2450,1264,595,22.1,0.7,50.5,0.00,50.5,0.44,1.17
122.1,6211,363,499,85,43.6,100,2452,1264,591,22.1,0.7,50.3,-0.02,50.5,0.44,1.17
122.2,6216,362,499,85,43.6,100,2452,1263,587,22.1,0.7,50.2,-0.02,50.5,0.44,1.17
122.3,6221,363,500,83,43.5,100,2452,1263,577,22.1,0.7,50.5,-0.01,50.6,0.44,1.17
122.4,6227,362,498,82,43.3,100,2451,1261,569,22.1,0.7,50.1,-0.02,50.5,0.44,1.17
122.5,6232,362,499,81,43.1,100,2449,1259,557,22.1,0.7,50.1,-0.03,50.5,0.44,1.17
122.6,6236,362,499,85,43.2,100,2449,1259,584,22.1,0.7,50.1,-0.03,50.5,0.44,1.16
122.7,6241,362,499,86,43.3,100,2450,1258,593,22.1,0.7,50.1,-0.03,50.5,0.44,1.16
122.8,6247,362,499,87,43.4,100,2451,1258,598,22.1,0.7,50.0,-0.03,50.5,0.44,1.16
122.9,6252,362,499,86,43.5,100,2451,1257,594,22.1,0.7,50.1,-0.03,50.5,0.44,1.16
123.0,6257,361,499,85,43.5,100,2452,1256,587,22.1,0.7,50.0,-0.03,50.5,0.44,1.16
123.1,6261,361,499,82,43.3,100,2451,1255,564,22.1,0.7,50.0,-0.03,50.5,0.44,1.16
123.2,6268,361,498,83,43.3,100,2451,1254,569,22.1,0.7,49.8,-0.05,50.4,0.44,1.16
123.3,6273,362,500,81,43.2,100,2450,1253,555,22.1,0.7,50.2,-0.03,50.6,0.44,1.16
123.4,6278,361,498,81,43.1,100,2449,1252,554,22.1,0.7,49.9,-0.04,50.5,0.44,1.16
123.5,6282,361,499,85,43.2,100,2450,1251,582,22.1,0.7,50.0,-0.03,50.5,0.44,1.16
123.6,6288,361,499,86,43.2,100,2450,1250,589,22.1,0.8,50.0,-0.03,50.5,0.44,1.16
123.7,6293,361,499,87,43.3,100,2451,1250,594,22.1,0.8,50.1,-0.03,50.5,0.44,1.16
123.8,6298,361,499,87,43.4,100,2451,1249,595,22.1,0.8,50.2,-0.02,50.5,0.44,1.16
123.9,6303,361,499,86,43.5,100,2451,1248,587,22.2,0.8,50.3,-0.02,50.5,0.44,1.16
124.0,6308,361,499,82,43.3,100,2451,1247,564,22.2,0.8,50.4,-0.01,50.5,0.44,1.15
124.1,6313,361,500,82,43.3,100,2450,1246,558,22.2,0.8,50.6,0.00,50.6,0.44,1.15
124.2,6318,360,499,81,43.2,100,2449,1245,551,22.2,0.8,50.6,0.00,50.6,0.44,1.15
124.3,6324,360,499,81,43.1,100,2449,1244,550,22.2,0.8,50.7,0.01,50.6,0.44,1.15
124.4,6329,360,499,82,43.0,100,2449,1243,560,22.2,0.8,50.6,0.00,50.6,0.44,1.15
124.5,6334,360,499,83,42.9,100,2449,1242,562,22.2,0.8,50.7,0.00,50.6,0.44,1.15
124.6,6339,360,499,84,43.1,100,2450,1241,574,22.2,0.8,50.6,0.00,50.6,0.44,1.15
124.7,6344,360,499,86,43.5,100,2452,1242,584,22.2,0.8,50.7,0.01,50.6,0.44,1.15
124.8,6349,360,499,85,43.5,100,2452,1241,575,22.2,0.8,50.8,0.01,50.6,0.44,1.15
124.9,6354,360,499,83,43.3,100,2451,1240,562,22.2,0.8,50.8,0.01,50.7,0.44,1.15
125.0,6358,360,500,81,43.0,100,2449,1238,549,22.2,0.8,50.9,0.02,50.7,0.44,1.15
125.1,6364,360,500,82,42.9,100,2449,1237,557,22.2,0.8,51.0,0.02,50.7,0.44,1.15
125.2,6369,360,500,83,43.0,100,2450,1237,562,22.2,0.8,51.1,0.03,50.7,0.44,1.14
125.3,6374,359,498,85,43.1,100,2450,1235,572,22.2,0.8,50.7,0.01,50.6,0.44,1.14
125.4,6379,359,499,85,43.2,100,2450,1235,579,22.2,0.8,50.7,0.00,50.6,0.44,1.14
125.5,6385,359,499,87,43.4,100,2452,1235,588,22.2,0.8,50.5,-0.01,50.6,0.44,1.14
125.6,6390,359,499,86,43.4,100,2452,1234,580,22.2,0.8,50.5,-0.01,50.6,0.44,1.14
125.7,6395,359,499,84,43.5,100,2453,1233,571,22.2,0.8,50.6,0.00,50.6,0.44,1.14
125.8,6401,359,499,83,43.4,100,2452,1232,562,22.2,0.8,50.6,0.00,50.6,0.44,1.14
125.9,6405,359,499,81,43.0,100,2450,1231,544,22.2,0.8,50.6,0.00,50.7,0.44,1.14
126.0,6410,359,500,81,42.9,100,2450,1230,547,22.2,0.8,50.9,0.01,50.7,0.44,1.14
126.1,6415,359,499,82,42.9,100,2450,1229,555,22.2,0.8,50.9,0.01,50.7,0.44,1.14
126.2,6421,359,499,83,43.0,100,2450,1228,562,22.2,0.8,50.9,0.02,50.7,0.44,1.14
126.3,6425,359,499,86,43.4,100,2452,1228,582,22.2,0.8,50.9,0.02,50.7,0.44,1.14
126.4,6430,359,500,84,43.5,100,2453,1228,568,22.2,0.8,51.1,0.03,50.7,0.44,1.14
126.5,6435,358,499,84,43.4,100,2452,1227,563,22.2,0.8,51.0,0.03,50.7,0.44,1.14
126.6,6441,358,499,82,43.3,100,2452,1226,551,22.2,0.8,51.0,0.02,50.6,0.44,1.13
126.7,6446,358,499,81,43.1,100,2451,1224,543,22.2,0.8,50.8,0.01,50.6,0.44,1.13
126.8,6450,358,500,82,42.9,100,2449,1223,552,22.2,0.8,50.9,0.02,50.7,0.44,1.13
126.9,6455,358,499,83,43.0,100,2450,1222,558,22.2,0.8,50.9,0.01,50.6,0.44,1.13
127.0,6461,358,499,84,43.1,100,2450,1222,565,22.2,0.8,50.8,0.01,50.6,0.44,1.13
127.1,6467,357,499,83,42.9,100,2449,1220,556,22.2,0.8,50.5,-0.01,50.6,0.44,1.13
127.2,6471,358,499,86,43.4,100,2452,1220,579,22.2,0.8,50.6,0.00,50.6,0.44,1.13
127.3,6475,358,499,82,43.3,100,2451,1220,549,22.2,0.8,50.6,0.00,50.6,0.44,1.13
127.4,6481,358,500,80,43.1,100,2450,1218,536,22.2,0.8,50.7,0.00,50.7,0.44,1.13
127.5,6487,357,499,82,43.3,100,2451,1217,550,22.2,0.8,50.6,0.00,50.6,0.44,1.13
127.7,6492,357,499,81,43.2,100,2451,1216,540,22.2,0.8,50.6,0.00,50.6,0.44,1.13
127.8,6497,357,500,82,42.9,100,2449,1215,547,22.2,0.8,50.7,0.00,50.7,0.44,1.12
127.9,6501,356,499,86,43.2,100,2451,1215,575,22.2,0.8,50.7,0.01,50.5,0.44,1.12
128.0,6506,356,499,87,43.3,100,2452,1214,578,22.2,0.8,50.6,0.00,50.5,0.44,1.12
128.1,6511,356,499,86,43.3,100,2451,1213,575,22.2,0.8,50.4,-0.01,50.5,0.44,1.12
128.2,6517,356,499,85,43.4,100,2452,1213,567,22.2,0.8,50.4,-0.01,50.6,0.44,1.12
128.3,6522,356,499,85,43.5,100,2452,1212,563,22.2,0.8,50.3,-0.02,50.6,0.44,1.12
128.4,6527,356,499,84,43.4,100,2451,1211,559,22.2,0.8,50.3,-0.02,50.6,0.44,1.12
128.5,6531,356,499,81,43.1,100,2449,1209,534,22.2,0.8,50.3,-0.02,50.6,0.44,1.12
128.6,6537,356,499,80,43.0,100,2449,1209,533,22.2,0.8,50.3,-0.02,50.6,0.44,1.12
128.7,6542,356,499,81,42.9,100,2449,1208,538,22.2,0.8,50.3,-0.02,50.6,0.44,1.12
128.8,6547,356,499,82,42.9,100,2448,1207,542,22.2,0.8,50.3,-0.02,50.6,0.44,1.12
128.9,6551,356,499,85,43.1,100,2450,1206,563,22.2,0.8,50.5,-0.01,50.6,0.44,1.12
129.0,6558,356,499,86,43.2,100,2451,1206,569,22.2,0.8,50.5,-0.01,50.6,0.44,1.12
129.1,6562,356,499,86,43.3,100,2451,1205,567,22.2,0.8,50.6,0.00,50.6,0.44,1.12
129.2,6568,356,500,85,43.1,100,2450,1204,563,22.2,0.8,50.6,0.01,50.6,0.44,1.11
129.3,6572,356,500,84,43.4,100,2452,1204,556,22.2,0.8,50.8,0.01,50.6,0.44,1.11
129.4,6578,356,500,83,43.3,100,2451,1203,545,22.2,0.8,51.0,0.03,50.6,0.44,1.11
129.5,6583,355,500,81,43.2,100,2451,1201,536,22.2,0.8,51.0,0.03,50.5,0.44,1.11
129.6,6588,356,500,80,43.0,100,2449,1200,524,22.2,0.8,51.2,0.04,50.6,0.44,1.11
129.7,6593,355,500,81,42.9,100,2449,1199,533,22.2,0.8,51.3,0.05,50.5,0.44,1.11
129.8,6598,355,499,85,43.1,100,2450,1199,560,22.2,0.8,51.0,0.04,50.4,0.44,1.11
129.9,6603,354,499,86,43.2,100,2451,1198,566,22.2,0.8,50.8,0.03,50.4,0.44,1.11
130.0,6609,354,498,84,43.0,100,2449,1196,555,22.2,0.8,50.4,0.00,50.4,0.44,1.11
130.1,6614,354,499,85,43.1,100,2450,1196,561,22.2,0.8,50.3,-0.01,50.4,0.44,1.11
130.2,6619,354,499,85,43.4,100,2452,1196,557,22.2,0.8,50.3,-0.01,50.4,0.44,1.11
130.3,6624,354,499,84,43.4,100,2452,1195,553,22.2,0.8,50.3,-0.01,50.4,0.44,1.11
130.4,6629,354,499,83,43.3,100,2451,1194,545,22.2,0.8,50.2,-0.02,50.4,0.44,1.10
130.5,6633,354,499,80,43.0,100,2449,1193,525,22.2,0.8,50.3,-0.01,50.4,0.44,1.10
130.6,6640,354,499,81,43.1,100,2450,1192,531,22.2,0.8,50.3,-0.01,50.4,0.44,1.10
130.7,6644,354,499,82,42.8,100,2449,1191,536,22.2,0.8,50.4,-0.01,50.4,0.44,1.10
130.8,6648,354,499,85,43.1,100,2451,1191,558,22.2,0.8,50.4,0.00,50.5,0.44,1.10
130.9,6653,354,500,86,43.2,100,2451,1190,562,22.2,0.8,50.4,0.00,50.5,0.44,1.10
131.0,6659,354,499,86,43.3,100,2452,1189,560,22.2,0.9,50.5,0.01,50.5,0.44,1.10
131.1,6665,354,499,86,43.3,100,2451,1188,561,22.2,0.9,50.6,0.01,50.5,0.44,1.10
131.2,6669,354,500,83,43.3,100,2451,1188,537,22.2,0.9,50.8,0.02,50.5,0.44,1.10
131.3,6673,353,499,81,42.9,100,2449,1186,527,22.2,0.9,50.8,0.03,50.4,0.44,1.10
131.4,6680,354,499,80,43.0,100,2449,1185,519,22.2,0.9,50.9,0.03,50.5,0.44,1.10
131.5,6684,353,498,83,42.9,100,2449,1184,540,22.2,0.9,50.6,0.01,50.4,0.44,1.10
131.6,6689,354,500,84,43.0,100,2450,1184,548,22.2,0.9,50.5,0.00,50.5,0.44,1.10
131.7,6694,352,499,86,43.1,100,2451,1183,557,22.2,0.9,50.5,-0.01,50.4,0.44,1.09
131.8,6700,353,500,86,43.2,100,2451,1183,557,22.2,0.9,50.6,0.01,50.5,0.44,1.09
131.9,6705,352,498,86,43.3,100,2451,1181,560,22.2,0.9,50.6,-0.01,50.4,0.44,1.09
132.0,6710,352,499,85,43.3,100,2452,1181,554,22.2,0.9,50.1,-0.02,50.4,0.44,1.09
132.1,6715,352,499,85,43.4,100,2452,1180,548,22.2,0.9,50.0,-0.03,50.4,0.44,1.09
132.2,6720,352,499,81,43.1,100,2450,1179,523,22.2,0.9,50.0,-0.03,50.4,0.44,1.09
132.3,6725,352,499,80,42.9,100,2449,1178,519,22.2,0.9,49.9,-0.03,50.4,0.44,1.09
132.4,6730,352,499,82,42.8,100,2449,1177,528,22.2,0.9,49.9,-0.03,50.4,0.44,1.09
132.5,6735,352,499,83,42.9,100,2449,1176,535,22.2,0.9,49.9,-0.04,50.4,0.44,1.09
132.6,6741,352,499,85,43.0,100,2450,1175,546,22.2,0.9,49.9,-0.03,50.4,0.44,1.09
132.7,6745,352,499,85,43.4,100,2452,1175,545,22.2,0.9,50.0,-0.03,50.4,0.44,1.09
132.8,6750,352,499,84,43.3,100,2452,1175,538,22.2,0.9,50.1,-0.02,50.4,0.44,1.09
132.9,6755,352,499,82,43.1,100,2451,1174,525,22.2,0.9,50.1,-0.02,50.4,0.44,1.09
133.0,6761,352,499,80,43.0,100,2450,1172,517,22.2,0.9,50.2,-0.01,50.4,0.44,1.08
133.1,6766,352,499,80,42.9,100,2450,1171,514,22.2,0.9,50.3,-0.01,50.4,0.44,1.08
133.2,6770,352,500,83,42.9,100,2449,1171,533,22.2,0.9,50.6,0.01,50.4,0.44,1.08
133.3,6776,352,500,84,43.0,100,2449,1170,539,22.2,0.9,50.7,0.02,50.4,0.44,1.08
133.4,6780,351,500,85,43.0,100,2450,1169,546,22.2,0.9,50.8,0.03,50.4,0.44,1.08
133.5,6787,351,499,84,43.0,100,2449,1168,541,22.2,0.9,50.8,0.03,50.3,0.44,1.08
133.6,6791,351,499,85,43.3,100,2452,1168,543,22.2,0.9,50.8,0.03,50.4,0.44,1.08
133.7,6795,351,499,81,43.1,100,2451,1167,518,22.2,0.9,50.8,0.03,50.4,0.44,1.08
133.8,6800,351,499,80,42.9,100,2450,1166,509,22.2,0.9,50.7,0.02,50.4,0.44,1.08
133.9,6806,351,499,81,42.9,100,2450,1165,515,22.2,0.9,50.6,0.02,50.4,0.44,1.08
134.0,6811,351,499,82,42.8,100,2449,1164,522,22.2,0.9,50.5,0.01,50.4,0.44,1.08
134.1,6816,350,499,83,42.8,100,2449,1163,528,22.2,0.9,50.4,0.00,50.3,0.44,1.08
134.2,6820,350,499,86,43.2,100,2452,1163,551,22.2,0.9,50.4,0.00,50.3,0.44,1.08
134.3,6826,350,499,85,43.3,100,2452,1162,544,22.2,0.9,50.2,-0.01,50.3,0.44,1.08
134.4,6831,350,499,85,43.3,100,2452,1161,539,22.2,0.9,50.2,-0.01,50.3,0.44,1.07
134.5,6836,350,499,84,43.3,100,2452,1161,534,22.2,0.9,50.1,-0.02,50.3,0.44,1.07
134.6,6841,350,499,83,43.2,100,2451,1160,525,22.2,0.9,50.1,-0.02,50.3,0.44,1.07
134.7,6846,350,499,81,42.8,100,2450,1158,513,22.2,0.9,50.2,-0.01,50.4,0.44,1.07
134.8,6851,350,499,82,42.7,100,2449,1157,522,22.2,0.9,50.3,0.00,50.4,0.44,1.07
134.9,6856,350,500,84,42.9,100,2450,1157,534,22.2,0.9,50.5,0.01,50.4,0.44,1.07
135.0,6861,350,499,85,43.0,100,2451,1156,542,22.2,0.9,50.5,0.01,50.4,0.44,1.07
135.1,6867,350,500,86,43.2,100,2451,1156,543,22.2,0.9,50.8,0.02,50.4,0.44,1.07
135.2,6871,349,499,84,43.3,100,2452,1155,530,22.2,0.9,50.5,0.01,50.3,0.44,1.07
