"Time, s","Power, hp","Thrust, kgf",RPM,"Throttle, %","Altitude, m","Propeller efficiency, %","Propeller pitch, %","Propeller pitch, deg","Manifold pressure, atm","IAS, km/h","TAS, km/h",Mach number,"Climb, m/s","Acceleration, m/s^2","Pitch angle, deg","AoA, deg","AoS, deg","Turn, s","Turn radius, m","Load factor, g",Supercharger gear,"WEP remain, m:s","Fuel consumption, kg/min","Mass of Fuel, kg","Mixture, %","Radiator, %","Oil radiator, %","Engine temperature, ℃","Oil temperature, ℃","Water temperature, ℃"
725.2,1353,631,3250,110,10737,86,100,41.6,1.92,280,504,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:37:00,5.67,129,0,100,0,0,99,108
725.4,1353,631,3250,110,10739,86,100,41.6,1.92,280,504,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:37:00,5.67,129,0,100,0,0,99,108
725.6,1353,631,3250,110,10741,86,100,41.6,1.92,280,504,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:36:00,5.67,129,0,100,0,0,99,108
725.8,1353,631,3250,110,10743,86,100,41.6,1.92,280,504,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:36:00,5.67,129,0,100,0,0,99,108
726,1353,631,3250,110,10744,86,100,41.6,1.92,280,504,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:36:00,5.67,129,0,100,0,0,99,108
726.2,1353,631,3250,110,10746,86,100,41.6,1.92,280,504,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:36:00,5.67,129,0,100,0,0,99,108
726.4,1353,631,3250,110,10748,86,100,41.6,1.92,280,504,0.47,8.7,0,7.1,3.5,0.1,0,0,1,0,44:36:00,5.67,129,0,100,0,0,99,108
726.6,1353,631,3250,110,10750,86,100,41.6,1.92,280,504,0.47,8.7,0,7.1,3.5,0.1,0,0,1,0,44:35:00,5.67,129,0,100,0,0,99,108
726.8,1353,631,3250,110,10751,86,100,41.6,1.92,280,504,0.47,8.7,0,7.1,3.5,0.1,0,0,1,0,44:35:00,5.67,129,0,100,0,0,99,108
727,1353,630,3250,110,10753,86,100,41.6,1.92,280,504,0.47,8.7,0,7.1,3.5,0.1,0,0,1,0,44:35:00,5.67,129,0,100,0,0,99,108
727.2,1353,630,3250,110,10755,86,100,41.6,1.92,280,504,0.47,8.7,0,7.1,3.5,0.1,0,0,1,0,44:35:00,5.67,129,0,100,0,0,99,108
727.4,1353,630,3250,110,10757,86,100,41.6,1.92,280,505,0.47,8.7,0,7.1,3.5,0.1,0,0,1,0,44:35:00,5.67,129,0,100,0,0,99,108
727.6,1353,630,3250,110,10758,86,100,41.6,1.92,280,505,0.47,8.7,0,7.1,3.5,0.1,0,0,1,0,44:34:00,5.67,129,0,100,0,0,99,108
727.8,1353,630,3250,110,10760,86,100,41.6,1.92,280,505,0.47,8.7,0.28,7.1,3.5,0,0,0,1,0,44:34:00,5.52,129,0,100,0,0,99,108
728,1353,630,3250,110,10762,86,100,41.6,1.92,280,505,0.47,8.7,0.28,7.1,3.5,0,0,0,1,0,44:34:00,5.52,129,0,100,0,0,99,108
728.2,1353,630,3250,110,10764,86,100,41.6,1.92,280,505,0.47,8.7,0.28,7.1,3.5,0,0,0,1,0,44:34:00,5.52,129,0,100,0,0,99,108
728.4,1353,630,3250,110,10765,86,100,41.6,1.92,280,505,0.47,8.7,0.28,7.1,3.5,0,0,0,1,0,44:34:00,5.52,129,0,100,0,0,99,108
728.6,1353,630,3250,110,10767,86,100,41.6,1.92,280,505,0.47,8.7,0.28,7.1,3.5,0,0,0,1,0,44:33:00,5.52,129,0,100,0,0,99,108
728.8,1353,630,3250,110,10769,86,100,41.6,1.92,280,505,0.47,8.7,0,7,3.5,0,0,0,1,0,44:33:00,5.52,129,0,100,0,0,99,108
729,1353,630,3250,110,10771,86,100,41.6,1.92,280,505,0.47,8.7,0,7,3.5,0,0,0,1,0,44:33:00,5.52,129,0,100,0,0,99,108
729.2,1353,630,3250,110,10773,86,100,41.7,1.92,279,505,0.47,8.7,0,7,3.5,0,0,0,1,0,44:33:00,5.52,129,0,100,0,0,99,108
729.4,1353,630,3250,110,10774,86,100,41.7,1.92,279,505,0.47,8.7,0,7,3.5,0,0,0,1,0,44:33:00,5.52,129,0,100,0,0,99,108
729.6,1353,630,3250,110,10776,86,100,41.7,1.92,279,505,0.47,8.7,0,7,3.5,-0.1,0,0,1,0,44:32:00,5.52,129,0,100,0,0,99,108
729.8,1353,630,3250,110,10778,86,100,41.7,1.92,279,505,0.47,8.7,0,7,3.5,-0.1,0,0,1,0,44:32:00,5.52,129,0,100,0,0,99,108
730,1353,630,3250,110,10780,86,100,41.7,1.92,279,505,0.47,8.7,0,7,3.5,-0.1,0,0,1,0,44:32:00,5.52,129,0,100,0,0,99,108
730.2,1353,630,3250,110,10781,86,100,41.7,1.92,279,505,0.47,8.7,0,7.1,3.5,-0.1,0,0,1,0,44:32:00,5.52,129,0,100,0,0,99,108
730.4,1353,630,3250,110,10783,86,100,41.7,1.92,279,505,0.47,8.7,0,7.1,3.5,-0.1,0,0,1,0,44:32:00,5.52,128,0,100,0,0,99,108
730.6,1353,629,3250,110,10785,86,100,41.7,1.92,279,505,0.47,8.7,0,7.1,3.5,-0.1,0,0,1,0,44:31:00,5.52,128,0,100,0,0,99,108
730.8,1353,629,3250,110,10786,86,100,41.7,1.92,279,505,0.47,8.7,0,7.1,3.5,-0.1,0,0,1,0,44:31:00,5.52,128,0,100,0,0,99,108
731,1353,629,3250,110,10788,86,100,41.7,1.92,279,505,0.47,8.7,0,7.1,3.5,-0.1,0,0,1,0,44:31:00,5.52,128,0,100,0,0,99,108
731.2,1353,629,3250,110,10790,86,100,41.7,1.92,279,505,0.47,8.7,0,7.1,3.6,-0.1,0,0,1,0,44:31:00,5.52,128,0,100,0,0,99,108
731.4,1353,629,3250,110,10792,86,100,41.7,1.92,279,505,0.47,8.7,0,7.1,3.6,-0.1,0,0,1,0,44:31:00,5.52,128,0,100,0,0,99,108
731.6,1353,629,3250,110,10793,86,100,41.7,1.92,279,505,0.47,8.7,0,7.1,3.6,-0.1,0,0,1,0,44:30:00,5.52,128,0,100,0,0,99,108
731.8,1353,629,3250,110,10795,86,100,41.7,1.92,279,506,0.47,8.7,0.28,7.1,3.6,-0.1,0,0,1,0,44:30:00,5.52,128,0,100,0,0,99,108
732,1353,629,3250,110,10797,86,100,41.7,1.92,279,506,0.47,8.7,0.28,7.1,3.5,-0.1,0,0,1,0,44:30:00,5.52,128,0,100,0,0,100,108
732.2,1353,629,3250,110,10799,86,100,41.7,1.92,279,506,0.47,8.7,0.28,7.1,3.5,-0.1,0,0,1,0,44:30:00,5.52,128,0,100,0,0,100,108
732.4,1353,629,3250,110,10801,86,100,41.7,1.92,279,506,0.47,8.7,0.28,7.1,3.5,-0.1,0,0,1,0,44:30:00,5.52,128,0,100,0,0,100,108
732.6,1353,629,3250,110,10802,86,100,41.7,1.92,279,506,0.47,8.7,0.28,7.1,3.5,-0.1,0,0,1,0,44:29:00,5.52,128,0,100,0,0,100,108
732.8,1353,629,3250,110,10804,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:29:00,5.52,128,0,100,0,0,100,108
733,1353,629,3250,110,10806,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:29:00,5.52,128,0,100,0,0,100,108
733.2,1353,629,3250,110,10808,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:29:00,5.52,128,0,100,0,0,100,108
733.4,1353,629,3250,110,10809,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:29:00,5.52,128,0,100,0,0,100,108
733.6,1353,629,3250,110,10811,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:28:00,5.52,128,0,100,0,0,100,108
733.8,1353,629,3250,110,10813,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:28:00,5.76,128,0,100,0,0,100,108
734,1353,629,3250,110,10815,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:28:00,5.76,128,0,100,0,0,100,108
734.2,1353,628,3250,110,10816,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:28:00,5.76,128,0,100,0,0,100,108
734.4,1353,628,3250,110,10818,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:28:00,5.76,128,0,100,0,0,100,108
734.6,1353,628,3250,110,10820,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.6,0,0,0,1,0,44:27:00,5.76,128,0,100,0,0,100,108
734.8,1353,628,3250,110,10822,86,100,41.7,1.92,279,506,0.47,8.7,0,7.1,3.6,0,0,0,1,0,44:27:00,5.39,128,0,100,0,0,100,108
735,1353,628,3250,110,10823,86,100,41.7,1.92,279,506,0.47,8.8,0,7.1,3.6,0,0,0,1,0,44:27:00,5.39,128,0,100,0,0,100,109
735.2,1353,628,3250,110,10825,86,100,41.7,1.92,279,506,0.47,8.8,0,7.1,3.6,0,0,0,1,0,44:27:00,5.39,128,0,100,0,0,100,109
735.5,1353,628,3250,110,10827,86,100,41.7,1.92,279,506,0.47,8.8,0,7.1,3.6,0,0,0,1,0,44:27:00,5.39,128,0,100,0,0,100,109
735.7,1353,628,3250,110,10829,86,100,41.8,1.92,279,506,0.47,8.8,0,7.1,3.6,0,0,0,1,0,44:26:00,5.39,128,0,100,0,0,100,109
735.9,1353,628,3250,110,10831,86,100,41.8,1.92,279,506,0.47,8.8,0,7.1,3.6,0,0,0,1,0,44:26:00,5.64,128,0,100,0,0,100,109
736.1,1354,628,3250,110,10832,86,100,41.8,1.92,279,506,0.47,8.8,0,7.1,3.6,0,0,0,1,0,44:26:00,5.64,128,0,100,0,0,100,109
736.3,1354,628,3250,110,10834,86,100,41.8,1.92,279,506,0.47,8.8,0,7.1,3.6,0,0,0,1,0,44:26:00,5.64,128,0,100,0,0,100,109
736.5,1354,628,3250,110,10836,86,100,41.8,1.92,279,506,0.47,8.8,0,7.1,3.6,-0.1,0,0,1,0,44:26:00,5.64,128,0,100,0,0,100,109
736.7,1354,628,3250,110,10838,86,100,41.8,1.92,279,506,0.47,8.8,0,7.1,3.6,-0.1,0,0,1,0,44:25:00,5.64,128,0,100,0,0,100,109
736.9,1354,628,3250,110,10840,86,100,41.8,1.92,279,507,0.47,8.8,0.28,7.1,3.6,-0.1,0,0,1,0,44:25:00,5.64,128,0,100,0,0,100,109
737.1,1354,628,3250,110,10841,86,100,41.8,1.92,279,507,0.47,8.8,0.28,7.1,3.6,-0.1,0,0,1,0,44:25:00,5.64,128,0,100,0,0,100,109
737.3,1354,628,3250,110,10843,86,100,41.8,1.92,279,507,0.47,8.8,0.28,7.1,3.6,-0.1,0,0,1,0,44:25:00,5.64,128,0,100,0,0,100,109
737.5,1354,628,3250,110,10845,86,100,41.8,1.92,279,507,0.47,8.8,0.28,7.1,3.6,0,0,0,1,0,44:25:00,5.64,128,0,100,0,0,100,109
737.7,1354,628,3250,110,10847,86,100,41.8,1.92,279,507,0.47,8.8,0.28,7.1,3.6,0,0,0,1,0,44:24:00,5.64,128,0,100,0,0,100,109
737.9,1354,628,3250,110,10848,86,100,41.8,1.92,279,507,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:24:00,5.64,128,0,100,0,0,100,109
738.1,1354,628,3250,110,10850,86,100,41.8,1.92,279,507,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:24:00,5.64,128,0,100,0,0,100,109
738.3,1354,627,3250,110,10852,86,100,41.8,1.92,279,507,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:24:00,5.64,128,0,100,0,0,100,109
738.5,1354,627,3250,110,10854,86,100,41.8,1.92,279,507,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:24:00,5.64,128,0,100,0,0,100,109
738.7,1354,627,3250,110,10856,86,100,41.8,1.92,279,507,0.47,8.8,0,7.1,3.5,0,0,0,1,0,44:23:00,5.64,128,0,100,0,0,100,109
738.9,1354,627,3250,110,10857,86,100,41.8,1.92,279,507,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:23:00,5.64,128,0,100,0,0,100,109
739.1,1354,627,3250,110,10859,86,100,41.8,1.92,279,507,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:23:00,5.64,128,0,100,0,0,100,109
739.3,1354,627,3250,110,10861,86,100,41.8,1.92,279,507,0.47,8.7,0,7.1,3.5,0,0,0,1,0,44:23:00,5.64,128,0,100,0,0,100,109
739.5,1354,627,3250,110,10862,86,100,41.8,1.92,279,507,0.47,8.7,0,7,3.5,0,0,0,1,0,44:23:00,5.64,128,0,100,0,0,100,109
739.7,1354,627,3250,110,10864,86,100,41.8,1.92,279,507,0.47,8.7,0,7,3.5,0,0,0,1,0,44:22:00,5.64,128,0,100,0,0,100,109
739.9,1354,627,3250,110,10866,86,100,41.8,1.92,279,507,0.47,8.6,0,7,3.5,0,0,0,1,0,44:22:00,5.64,128,0,100,0,0,100,109
740.1,1354,627,3250,110,10868,86,100,41.8,1.92,279,507,0.47,8.6,0,7,3.5,0,0,0,1,0,44:22:00,5.64,128,0,100,0,0,100,109
740.3,1354,627,3250,110,10870,86,100,41.8,1.92,279,507,0.47,8.6,0,7,3.5,0,0,0,1,0,44:22:00,5.64,128,0,100,0,0,100,109
740.5,1354,627,3250,110,10871,86,100,41.8,1.92,279,507,0.47,8.6,0,7,3.5,0,0,0,1,0,44:22:00,5.64,128,0,100,0,0,100,109
740.7,1354,627,3250,110,10873,86,100,41.8,1.92,279,507,0.47,8.6,0,7,3.5,0,0,0,1,0,44:21:00,5.64,128,0,100,0,0,100,109
740.9,1354,627,3250,110,10875,86,100,41.8,1.92,279,507,0.47,8.6,0,7,3.5,0,0,0,1,0,44:21:00,5.64,128,0,100,0,0,100,109
741.1,1354,627,3250,110,10876,86,100,41.8,1.92,279,507,0.47,8.5,0,7,3.5,0,0,0,1,0,44:21:00,5.64,128,0,100,0,0,100,109
741.3,1354,627,3250,110,10878,86,100,41.8,1.92,279,507,0.47,8.5,0,7,3.6,0,0,0,1,0,44:21:00,5.64,127,0,100,0,0,100,109
741.5,1354,627,3250,110,10880,86,100,41.8,1.92,279,508,0.47,8.5,0,7,3.6,-0.1,0,0,1,0,44:21:00,5.64,127,0,100,0,0,100,109
741.7,1354,626,3250,110,10882,86,100,41.8,1.92,279,508,0.47,8.5,0,7,3.6,-0.1,0,0,1,0,44:20:00,5.64,127,0,100,0,0,100,109
741.9,1354,627,3250,110,10883,86,100,41.9,1.92,279,508,0.47,8.5,0.28,7.1,3.6,-0.1,0,0,1,0,44:20:00,5.64,127,0,100,0,0,100,109
742.1,1354,626,3250,110,10885,86,100,41.9,1.92,279,508,0.47,8.5,0.28,7.1,3.6,-0.1,0,0,1,0,44:20:00,5.64,127,0,100,0,0,100,109
742.3,1354,626,3250,110,10887,86,100,41.9,1.92,279,508,0.47,8.5,0.28,7.1,3.6,-0.1,0,0,1,0,44:20:00,5.64,127,0,100,0,0,100,109
742.5,1354,626,3250,110,10889,86,100,41.9,1.92,279,508,0.47,8.5,0.28,7.1,3.6,-0.1,0,0,1,0,44:20:00,5.64,127,0,100,0,0,100,109
742.7,1354,626,3250,110,10890,86,100,41.9,1.92,279,508,0.47,8.6,0.28,7.1,3.6,-0.1,0,0,1,0,44:19:00,5.64,127,0,100,0,0,100,109
742.9,1354,626,3250,110,10892,86,100,41.9,1.92,279,508,0.47,8.6,0,7.1,3.6,-0.1,0,0,1,0,44:19:00,5.64,127,0,100,0,0,100,109
743.1,1354,626,3250,110,10894,86,100,41.9,1.92,279,508,0.47,8.6,0,7,3.6,-0.1,0,0,1,0,44:19:00,5.64,127,0,100,0,0,100,109
743.3,1354,626,3250,110,10895,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.5,-0.1,0,0,1,0,44:19:00,5.64,127,0,100,0,0,100,109
743.5,1354,626,3250,110,10897,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.5,-0.1,0,0,1,0,44:19:00,5.64,127,0,100,0,0,100,109
743.7,1354,626,3250,110,10899,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.5,-0.1,0,0,1,0,44:18:00,5.64,127,0,100,0,0,100,109
743.9,1354,626,3250,110,10900,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.6,-0.1,0,0,1,0,44:18:00,5.64,127,0,100,0,0,100,109
744.1,1354,626,3250,110,10902,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.6,0,0,0,1,0,44:18:00,5.64,127,0,100,0,0,101,109
744.3,1354,626,3250,110,10904,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.6,0,0,0,1,0,44:18:00,5.64,127,0,100,0,0,101,109
744.5,1354,626,3250,110,10906,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.6,0,0,0,1,0,44:18:00,5.64,127,0,100,0,0,101,109
744.7,1354,626,3250,110,10907,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.6,0,0,0,1,0,44:17:00,5.64,127,0,100,0,0,101,109
744.9,1354,626,3250,110,10909,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.6,0,0,0,1,0,44:17:00,5.64,127,0,100,0,0,101,109
745.1,1354,626,3250,110,10911,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.6,0,0,0,1,0,44:17:00,5.64,127,0,100,0,0,101,109
745.3,1354,626,3250,110,10912,86,100,41.9,1.92,279,508,0.47,8.5,0,7,3.6,0,0,0,1,0,44:17:00,5.64,127,0,100,0,0,101,109
745.5,1354,625,3250,110,10914,86,100,41.9,1.92,279,509,0.48,8.5,0,7,3.6,0,0,0,1,0,44:16:00,5.64,127,0,100,0,0,101,109
745.7,1354,625,3250,110,10916,86,100,41.9,1.92,279,509,0.48,8.5,0,7,3.6,0,0,0,1,0,44:16:00,5.64,127,0,100,0,0,101,109
745.9,1354,625,3250,110,10918,86,100,41.9,1.92,279,509,0.48,8.5,0.28,7,3.6,0,0,0,1,0,44:16:00,5.64,127,0,100,0,0,101,109
746.1,1354,625,3250,110,10919,86,100,41.9,1.92,279,509,0.48,8.5,0.28,7,3.6,0,0,0,1,0,44:16:00,5.64,127,0,100,0,0,101,109
746.3,1354,625,3250,110,10921,86,100,41.9,1.92,279,509,0.48,8.5,0.28,7,3.6,0,0,0,1,0,44:16:00,5.64,127,0,100,0,0,101,109
746.5,1354,625,3250,110,10923,86,100,41.9,1.92,279,509,0.48,8.5,0.28,7,3.6,0,0,0,1,0,44:15:00,5.64,127,0,100,0,0,101,109
746.7,1354,625,3250,110,10924,86,100,41.9,1.92,279,509,0.48,8.5,0.28,7,3.6,0,0,0,1,0,44:15:00,5.64,127,0,100,0,0,101,109
746.9,1354,625,3250,110,10926,86,100,41.9,1.92,279,509,0.48,8.5,0,7,3.6,0,0,0,1,0,44:15:00,5.64,127,0,100,0,0,101,110
747.1,1354,625,3250,110,10928,86,100,41.9,1.92,279,509,0.48,8.5,0,7,3.6,0,0,0,1,0,44:15:00,5.64,127,0,100,0,0,101,110
747.3,1354,625,3250,110,10930,86,100,41.9,1.92,279,509,0.48,8.5,0,7,3.6,0,0,0,1,0,44:15:00,5.64,127,0,100,0,0,101,110
747.5,1354,625,3250,110,10931,86,100,41.9,1.92,279,509,0.48,8.5,0,7,3.6,0,0,0,1,0,44:14:00,5.64,127,0,100,0,0,101,110
747.7,1354,625,3250,110,10933,86,100,41.9,1.92,279,509,0.48,8.5,0,7,3.6,0,0,0,1,0,44:14:00,5.64,127,0,100,0,0,101,110
747.9,1354,625,3250,110,10935,86,100,42,1.92,279,509,0.48,8.5,0,7,3.6,0,0,0,1,0,44:14:00,5.64,127,0,100,0,0,101,110
748.1,1354,625,3250,110,10936,86,100,42,1.92,279,509,0.48,8.4,0,7,3.6,0,0,0,1,0,44:14:00,5.64,127,0,100,0,0,101,110
748.3,1354,625,3250,110,10938,86,100,42,1.92,279,509,0.48,8.4,0,7,3.6,0,0,0,1,0,44:14:00,5.64,127,0,100,0,0,101,110
748.5,1354,624,3250,110,10940,86,100,42,1.92,279,509,0.48,8.4,0,7,3.6,0,0,0,1,0,44:13:00,5.64,127,0,100,0,0,101,110
748.7,1354,624,3250,110,10941,86,100,42,1.92,279,509,0.48,8.4,0,7,3.6,0,0,0,1,0,44:13:00,5.64,127,0,100,0,0,101,110
748.9,1354,624,3250,110,10943,86,100,42,1.92,279,509,0.48,8.4,0,7,3.6,0,0,0,1,0,44:13:00,5.64,127,0,100,0,0,101,110
749.1,1354,624,3250,110,10945,86,100,42,1.92,279,509,0.48,8.4,0,7,3.6,0,0,0,1,0,44:13:00,5.64,127,0,100,0,0,101,110
749.3,1354,624,3250,110,10947,86,100,42,1.92,279,509,0.48,8.4,0,7,3.6,0,0,0,1,0,44:13:00,5.64,127,0,100,0,0,101,110
749.5,1354,624,3250,110,10948,86,100,42,1.92,279,510,0.48,8.4,0,7,3.6,0,0,0,1,0,44:12:00,5.64,127,0,100,0,0,101,110
749.7,1354,624,3250,110,10950,86,100,42,1.92,279,510,0.48,8.4,0,7,3.6,0,0,0,1,0,44:12:00,5.64,127,0,100,0,0,101,110
749.9,1354,624,3250,110,10952,86,100,42,1.92,279,510,0.48,8.4,0.28,7,3.6,-0.1,0,0,1,0,44:12:00,5.64,127,0,100,0,0,101,110
750.1,1354,624,3250,110,10954,86,100,42,1.92,279,510,0.48,8.4,0.28,7,3.6,-0.1,0,0,1,0,44:12:00,5.64,127,0,100,0,0,101,110
750.2,1354,624,3250,110,10955,86,100,42,1.92,279,510,0.48,8.4,0.28,7,3.6,-0.1,0,0,1,0,44:12:00,5.64,127,0,100,0,0,101,110
750.5,1354,624,3250,110,10957,86,100,42,1.92,279,510,0.48,8.4,0.28,7,3.6,-0.1,0,0,1,0,44:11:00,5.64,127,0,100,0,0,101,110
750.7,1354,624,3250,110,10959,86,100,42,1.92,279,510,0.48,8.4,0.28,7,3.6,-0.1,0,0,1,0,44:11:00,5.64,127,0,100,0,0,101,110
751,1354,624,3250,110,10960,86,100,42,1.92,279,510,0.48,8.3,0,7,3.6,-0.1,0,0,1,0,44:11:00,5.64,127,0,100,0,0,101,110
751.2,1354,624,3250,110,10962,86,100,42,1.92,279,510,0.48,8.3,0,7,3.6,-0.1,0,0,1,0,44:11:00,5.64,127,0,100,0,0,101,110
751.4,1354,624,3250,110,10964,86,100,42,1.92,279,510,0.48,8.3,0,7,3.6,-0.1,0,0,1,0,44:11:00,5.64,127,0,100,0,0,101,110
751.6,1354,624,3250,110,10965,86,100,42,1.92,279,510,0.48,8.3,0,7,3.6,-0.1,0,0,1,0,44:10:00,5.64,127,0,100,0,0,101,110
751.8,1354,623,3250,110,10967,86,100,42,1.92,279,510,0.48,8.3,0,7,3.6,-0.1,0,0,1,0,44:10:00,5.64,127,0,100,0,0,101,110
752,1354,623,3250,110,10969,86,100,42,1.92,279,510,0.48,8.3,0,7,3.6,-0.1,0,0,1,0,44:10:00,5.64,126,0,100,0,0,101,110
752.2,1354,623,3250,110,10970,86,100,42,1.92,279,510,0.48,8.3,0,7,3.6,-0.1,0,0,1,0,44:10:00,5.64,126,0,100,0,0,101,110
752.4,1354,623,3250,110,10972,86,100,42,1.92,279,510,0.48,8.3,0,7,3.6,-0.1,0,0,1,0,44:10:00,5.64,126,0,100,0,0,101,110
752.6,1354,623,3250,110,10974,86,100,42,1.92,279,510,0.48,8.3,0,7,3.6,-0.1,0,0,1,0,44:09:00,5.64,126,0,100,0,0,101,110
752.8,1355,623,3250,110,10976,86,100,42,1.92,279,510,0.48,8.4,0,7,3.6,-0.1,0,0,1,0,44:09:00,5.64,126,0,100,0,0,101,110
753,1355,623,3250,110,10977,86,100,42,1.92,279,510,0.48,8.4,0,7,3.6,-0.1,0,0,1,0,44:09:00,5.64,126,0,100,0,0,101,110
753.2,1355,623,3250,110,10979,86,100,42,1.92,279,511,0.48,8.4,0,7,3.6,-0.1,0,0,1,0,44:09:00,5.64,126,0,100,0,0,101,110
753.4,1355,623,3250,110,10981,86,100,42,1.92,279,511,0.48,8.4,0,7,3.6,-0.1,0,0,1,0,44:09:00,5.64,126,0,100,0,0,101,110
753.6,1355,623,3250,110,10982,86,100,42,1.92,279,511,0.48,8.4,0,7,3.6,-0.1,0,0,1,0,44:08:00,5.64,126,0,100,0,0,101,110
753.8,1355,623,3250,110,10984,86,100,42,1.92,279,511,0.48,8.4,0,7,3.6,0,0,0,1,0,44:08:00,5.64,126,0,100,0,0,101,110
754,1355,623,3250,110,10986,86,100,42.1,1.92,279,511,0.48,8.4,0.28,7,3.6,0,0,0,1,0,44:08:00,5.64,126,0,100,0,0,101,110
754.2,1355,623,3250,110,10987,86,100,42.1,1.92,279,511,0.48,8.4,0.28,7,3.6,0,0,0,1,0,44:08:00,5.64,126,0,100,0,0,101,110
754.4,1355,623,3250,110,10989,86,100,42.1,1.92,279,511,0.48,8.4,0.28,7,3.6,0,0,0,1,0,44:08:00,5.64,126,0,100,0,0,101,110
754.6,1355,623,3250,110,10991,86,100,42.1,1.92,279,511,0.48,8.4,0.28,7,3.6,0,0,0,1,0,44:07:00,5.64,126,0,100,0,0,101,110
754.8,1355,623,3250,110,10992,86,100,42.1,1.92,279,511,0.48,8.3,0.28,7,3.6,0,0,0,1,0,44:07:00,5.64,126,0,100,0,0,101,110
755,1355,622,3250,110,10994,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:07:00,5.64,126,0,100,0,0,101,110
755.2,1355,623,3250,110,10996,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:07:00,5.64,126,0,100,0,0,101,110
755.4,1355,622,3250,110,10997,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:07:00,5.64,126,0,100,0,0,101,110
755.6,1355,622,3250,110,10999,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:06:00,5.64,126,0,100,0,0,101,110
755.8,1355,622,3250,110,11001,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:06:00,5.64,126,0,100,0,0,101,110
756,1355,622,3250,110,11002,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:06:00,5.64,126,0,100,0,0,101,110
756.2,1355,622,3250,110,11004,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:06:00,5.64,126,0,100,0,0,101,110
756.4,1355,622,3250,110,11006,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:06:00,5.64,126,0,100,0,0,101,110
756.6,1355,622,3250,110,11007,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:05:00,5.64,126,0,100,0,0,101,110
756.8,1355,622,3250,110,11009,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:05:00,5.64,126,0,100,0,0,101,110
757,1355,622,3250,110,11011,86,100,42.1,1.92,279,511,0.48,8.3,0,7,3.6,0,0,0,1,0,44:05:00,5.64,126,0,100,0,0,101,110
757.2,1355,622,3250,110,11012,86,100,42.1,1.92,279,512,0.48,8.3,0,7,3.6,0,0,0,1,0,44:05:00,5.64,126,0,100,0,0,101,110
757.4,1355,622,3250,110,11014,86,100,42.1,1.92,279,512,0.48,8.3,0,7,3.6,0,0,0,1,0,44:05:00,5.64,126,0,100,0,0,101,110
