"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]",RPM[1],RPM[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm[1]","Manifold pressure, atm[2]"
64.5,2292,624,698,82,82,48.3,48.3,100,100,3000,3000,1591,1591,512,512,26.5,-1.1,88.7,-0.07,90.0,0.58,2.13,2.13
64.6,2301,625,699,80,80,48.3,48.3,100,100,3000,3000,1591,1591,501,501,26.5,-1.1,88.7,-0.04,90.2,0.58,2.13,2.13
64.7,2311,625,699,80,80,48.3,48.3,100,100,3000,3000,1589,1589,500,500,26.5,-1.1,89.8,-0.02,90.2,0.58,2.13,2.13
64.8,2320,624,699,80,80,48.3,48.3,100,100,3000,3000,1587,1587,499,499,26.5,-1.1,90.1,-0.01,90.2,0.58,2.13,2.13
64.9,2330,624,699,80,80,48.3,48.3,100,100,3000,3000,1586,1586,498,498,26.5,-1.1,90.4,0.01,90.2,0.58,2.12,2.12
65.0,2339,624,698,81,81,48.3,48.3,100,100,3000,3000,1584,1584,504,504,26.5,-1.1,90.4,0.01,90.2,0.58,2.12,2.12
65.1,2346,622,697,83,83,48.3,48.3,100,100,3000,3000,1582,1582,515,515,26.5,-1.1,89.6,-0.02,90.0,0.59,2.12,2.12
65.2,2356,623,699,81,81,48.3,48.3,100,100,3000,3000,1582,1582,503,503,26.5,-1.1,90.0,-0.01,90.2,0.58,2.12,2.12
65.3,2365,623,699,81,81,48.3,48.3,100,100,3000,3000,1580,1580,502,502,26.5,-1.1,90.2,0.00,90.2,0.58,2.11,2.11
65.4,2375,622,699,81,81,48.3,48.3,100,100,3000,3000,1578,1578,502,502,26.6,-1.1,90.4,0.01,90.2,0.58,2.11,2.11
65.5,2382,622,699,81,81,48.3,48.3,100,100,3000,3000,1577,1577,502,502,26.6,-1.1,90.5,0.01,90.2,0.58,2.11,2.11
65.6,2392,622,698,82,82,48.3,48.3,100,100,3000,3000,1576,1576,505,505,26.6,-1.1,90.5,0.01,90.2,0.58,2.11,2.11
65.7,2401,621,698,82,82,48.3,48.3,100,100,3000,3000,1574,1574,504,504,26.6,-1.1,90.5,0.02,90.2,0.58,2.11,2.11
65.8,2410,621,699,82,82,48.3,48.3,100,100,3000,3000,1572,1572,503,503,26.6,-1.1,90.5,0.02,90.2,0.58,2.10,2.10
65.9,2420,620,698,82,82,48.3,48.3,100,100,3000,3000,1571,1571,506,506,26.6,-1.1,90.3,0.01,90.1,0.58,2.10,2.10
66.0,2429,620,697,83,83,48.3,48.3,100,100,3000,3000,1569,1569,508,508,26.6,-1.1,90.3,-0.01,90.1,0.58,2.10,2.10
66.1,2439,619,697,83,83,48.3,48.3,100,100,3000,3000,1567,1567,507,507,26.6,-1.1,89.6,-0.02,90.1,0.58,2.09,2.09
66.2,2448,619,698,82,82,48.3,48.3,100,100,3000,3000,1565,1566,506,506,26.6,-1.1,89.3,-0.04,90.1,0.58,2.09,2.09
66.3,2457,619,698,82,82,48.3,48.3,100,100,3000,3000,1564,1564,505,506,26.6,-1.1,89.3,-0.04,90.1,0.58,2.09,2.09
66.4,2465,619,698,82,82,48.3,48.3,100,100,3000,3000,1563,1563,502,502,26.6,-1.1,89.3,-0.04,90.1,0.58,2.09,2.09
66.5,2474,618,698,83,83,48.3,48.3,100,100,3000,3000,1561,1561,505,505,26.6,-1.1,89.3,-0.05,90.1,0.59,2.09,2.09
66.6,2484,618,698,83,83,48.3,48.3,100,100,3000,3000,1560,1560,504,504,26.6,-1.1,89.1,-0.05,90.1,0.59,2.08,2.08
66.7,2493,619,699,80,80,48.3,48.3,100,100,3000,3000,1559,1559,490,490,26.6,-1.1,89.8,-0.02,90.3,0.59,2.08,2.08
66.8,2502,619,699,80,80,48.3,48.3,100,100,3000,3000,1558,1558,489,489,26.5,-1.1,90.2,0.00,90.3,0.59,2.08,2.08
66.9,2510,619,699,80,80,48.3,48.3,100,100,3000,3000,1556,1556,489,489,26.5,-1.1,90.5,0.01,90.3,0.59,2.08,2.08
67.0,2519,618,699,81,81,48.3,48.3,100,100,3000,3000,1555,1555,495,495,26.5,-1.1,90.6,0.02,90.2,0.59,2.08,2.08
67.1,2529,618,698,81,81,48.3,48.3,100,100,3000,3000,1553,1553,494,494,26.5,-1.1,90.6,0.02,90.2,0.59,2.07,2.07
67.2,2538,617,698,81,81,48.3,48.3,100,100,3000,3000,1551,1551,493,493,26.5,-1.1,90.6,0.02,90.2,0.59,2.07,2.07
67.3,2548,617,698,82,82,48.3,48.3,100,100,3000,3000,1550,1550,495,495,26.5,-1.1,90.6,0.02,90.1,0.59,2.07,2.07
67.4,2555,617,699,81,81,48.3,48.3,100,100,3000,3000,1549,1549,491,491,26.5,-1.1,90.6,0.02,90.1,0.59,2.07,2.07
67.5,2564,616,698,81,81,48.3,48.3,100,100,3000,3000,1547,1547,491,491,26.5,-1.2,90.6,0.02,90.1,0.59,2.06,2.06
67.6,2574,616,699,81,81,48.3,48.3,100,100,3000,3000,1546,1546,490,490,26.5,-1.2,90.6,0.03,90.1,0.59,2.06,2.06
67.7,2583,616,698,81,81,48.3,48.3,100,100,3000,3000,1544,1544,492,492,26.5,-1.2,90.5,0.02,90.0,0.59,2.06,2.06
67.8,2593,615,698,82,82,48.3,48.3,100,100,3000,3000,1542,1542,496,496,26.5,-1.2,90.1,0.01,89.9,0.59,2.06,2.06
67.9,2600,615,698,81,81,48.3,48.3,100,100,3000,3000,1541,1541,489,489,26.5,-1.2,90.3,0.01,90.0,0.59,2.05,2.05
68.0,2609,615,699,81,81,48.3,48.3,100,100,3000,3000,1540,1540,488,488,26.5,-1.2,90.3,0.02,90.0,0.59,2.05,2.05
68.1,2619,615,699,81,81,48.3,48.3,100,100,3000,3000,1538,1538,488,488,26.5,-1.1,90.4,0.02,90.0,0.59,2.05,2.05
68.2,2628,614,698,81,81,48.3,48.3,100,100,3000,3000,1537,1537,490,490,26.5,-1.1,90.3,0.02,89.9,0.59,2.05,2.05
68.3,2638,614,698,81,81,48.3,48.3,100,100,3000,3000,1535,1535,490,490,26.5,-1.1,90.3,0.02,89.9,0.59,2.05,2.05
68.4,2647,613,698,82,82,48.3,48.3,100,100,3000,3000,1533,1533,493,493,26.4,-1.1,90.3,0.01,89.8,0.59,2.04,2.04
68.5,2656,613,698,83,82,48.3,48.3,100,100,3000,3000,1532,1532,496,496,26.4,-1.1,89.6,-0.01,89.7,0.59,2.04,2.04
68.6,2664,613,698,82,82,48.3,48.3,100,100,3000,3000,1531,1531,492,492,26.4,-1.1,89.5,-0.01,89.8,0.59,2.04,2.04
68.7,2675,612,697,83,83,48.3,48.3,100,100,3000,3000,1528,1528,497,497,26.4,-1.1,89.3,-0.02,89.6,0.59,2.03,2.03
68.8,2683,612,698,82,82,48.3,48.3,100,100,3000,3000,1527,1527,490,490,26.4,-1.1,89.3,-0.02,89.7,0.59,2.03,2.03
68.9,2692,611,697,82,82,48.3,48.3,100,100,3000,3000,1526,1526,492,492,26.4,-1.1,89.3,-0.02,89.6,0.59,2.03,2.03
69.0,2701,612,698,82,82,48.3,48.3,100,100,3000,3000,1524,1524,488,488,26.4,-1.1,89.1,-0.03,89.6,0.59,2.03,2.03
69.1,2711,611,697,82,82,48.3,48.3,100,100,3000,3000,1523,1523,490,490,26.4,-1.1,88.8,-0.04,89.6,0.59,2.03,2.03
69.2,2720,611,697,82,82,48.3,48.3,100,100,3000,3000,1521,1521,490,490,26.4,-1.1,88.5,-0.05,89.5,0.59,2.02,2.02
69.3,2727,611,698,82,82,48.3,48.3,100,100,3000,3000,1520,1520,487,487,26.4,-1.1,88.5,-0.05,89.6,0.59,2.02,2.02
69.4,2737,611,699,80,80,48.3,48.3,100,100,3000,3000,1520,1520,477,477,26.4,-1.1,89.1,-0.03,89.7,0.59,2.02,2.02
69.5,2746,611,699,80,80,48.3,48.3,100,100,3000,3000,1518,1518,476,476,26.4,-1.1,89.5,-0.01,89.7,0.59,2.02,2.02
69.6,2755,611,698,81,81,48.3,48.3,100,100,3000,3000,1516,1516,482,482,26.4,-1.1,89.6,0.00,89.6,0.59,2.02,2.02
69.7,2765,610,699,81,81,48.3,48.3,100,100,3000,3000,1515,1515,481,481,26.4,-1.1,89.6,0.01,89.6,0.59,2.01,2.01
69.8,2772,609,697,83,83,48.3,48.3,100,100,2999,2999,1512,1512,491,491,26.4,-1.1,89.0,-0.02,89.4,0.59,2.01,2.01
69.9,2781,610,699,80,80,48.3,48.3,100,100,2999,2999,1512,1512,473,473,26.3,-1.1,89.0,0.00,89.6,0.59,2.01,2.01
70.0,2791,610,699,80,80,48.3,48.3,100,100,2999,2999,1510,1510,472,472,26.3,-1.1,89.9,0.02,89.6,0.59,2.01,2.01
70.1,2800,609,699,80,80,48.3,48.3,100,100,3000,3000,1509,1509,471,471,26.3,-1.1,89.9,0.03,89.6,0.59,2.00,2.00
70.2,2809,607,697,83,83,48.3,48.3,100,100,3000,3000,1506,1506,487,487,26.4,-1.1,89.3,0.00,89.3,0.59,2.00,2.00
70.3,2817,608,698,82,82,48.3,48.3,100,100,3000,3000,1506,1506,481,481,26.4,-1.1,89.3,-0.01,89.4,0.59,2.00,2.00
70.4,2826,607,697,82,82,48.3,48.3,100,100,3000,3000,1504,1504,484,484,26.4,-1.1,88.8,-0.03,89.4,0.59,2.00,2.00
70.5,2836,607,697,82,82,48.3,48.3,100,100,3000,3000,1503,1503,484,484,26.4,-1.1,88.6,-0.04,89.4,0.59,2.00,2.00
70.6,2845,607,697,82,82,48.3,48.3,100,100,3000,3000,1501,1501,484,484,26.4,-1.1,88.4,-0.05,89.4,0.59,1.99,1.99
70.7,2854,606,698,83,83,48.3,48.3,100,100,3000,3000,1500,1500,484,484,26.4,-1.1,88.4,-0.05,89.4,0.59,1.99,1.99
70.8,2862,607,698,82,82,48.3,48.3,100,100,3000,3000,1499,1499,481,481,26.4,-1.1,88.4,-0.04,89.4,0.59,1.99,1.99
70.9,2871,607,699,80,80,48.3,48.3,100,100,3000,3000,1498,1498,470,470,26.4,-1.1,89.2,-0.02,89.6,0.59,1.99,1.99
71.0,2880,607,699,81,81,48.3,48.3,100,100,3000,3000,1496,1496,475,475,26.4,-1.1,89.5,-0.01,89.6,0.59,1.99,1.99
71.1,2890,606,698,81,81,48.3,48.3,100,100,3000,3000,1494,1494,474,474,26.4,-1.0,89.5,0.00,89.6,0.59,1.98,1.98
71.2,2897,606,699,80,80,48.3,48.3,100,100,2999,3000,1493,1493,468,468,26.4,-1.0,90.0,0.02,89.7,0.59,1.98,1.98
71.3,2906,606,698,81,81,48.3,48.3,100,100,3000,3000,1492,1492,472,472,26.4,-1.0,90.0,0.02,89.6,0.59,1.98,1.98
71.4,2916,606,698,81,81,48.3,48.3,100,100,3000,3000,1490,1490,471,471,26.5,-1.0,90.1,0.02,89.7,0.59,1.98,1.98
71.5,2925,605,698,81,81,48.3,48.3,100,100,3000,3000,1488,1488,474,474,26.5,-1.0,90.1,0.02,89.6,0.59,1.97,1.97
71.6,2934,605,698,81,81,48.3,48.3,100,100,3000,3000,1487,1487,473,473,26.5,-1.0,90.0,0.02,89.7,0.59,1.97,1.97
71.7,2944,604,698,82,82,48.3,48.3,100,100,3000,3000,1485,1485,476,476,26.5,-1.0,89.8,0.01,89.6,0.59,1.97,1.97
71.8,2951,604,698,82,82,48.3,48.3,100,100,3000,3000,1484,1484,476,476,26.5,-1.0,89.7,0.00,89.6,0.59,1.97,1.97
71.9,2961,603,697,83,83,48.3,48.3,100,100,3000,3000,1482,1482,478,478,26.5,-1.0,89.4,-0.01,89.6,0.59,1.96,1.96
72.0,2970,603,697,82,83,48.3,48.3,100,100,3000,3000,1481,1481,478,478,26.5,-1.0,89.2,-0.02,89.6,0.59,1.96,1.96
72.1,2981,604,699,81,81,48.3,48.3,100,100,3000,3000,1480,1480,469,469,26.5,-1.0,89.6,-0.01,89.8,0.59,1.96,1.96
72.2,2987,602,697,82,82,48.3,48.3,100,100,3000,3000,1478,1478,476,476,26.5,-1.0,89.3,-0.02,89.7,0.59,1.96,1.96
72.3,2998,603,699,81,81,48.3,48.3,100,100,3000,3000,1477,1477,467,467,26.5,-1.0,89.3,-0.03,89.9,0.59,1.96,1.96
72.4,3007,602,698,81,81,48.3,48.3,100,100,3000,3000,1475,1475,469,469,26.5,-1.0,89.3,-0.02,89.8,0.59,1.95,1.95
72.5,3017,602,698,82,82,48.3,48.3,100,100,3000,3000,1473,1474,472,472,26.5,-1.0,89.3,-0.03,89.8,0.59,1.95,1.95
72.6,3024,602,698,81,81,48.3,48.3,100,100,3000,3000,1472,1472,469,469,26.5,-1.0,89.5,-0.02,89.8,0.59,1.95,1.95
72.7,3034,602,698,81,81,48.3,48.3,100,100,3000,3000,1471,1471,468,468,26.5,-1.0,89.6,-0.01,89.9,0.59,1.95,1.95
72.8,3043,601,698,82,82,48.3,48.3,100,100,3000,3000,1469,1469,470,470,26.5,-1.1,89.6,-0.01,89.8,0.59,1.95,1.95
72.9,3052,601,698,82,82,48.3,48.3,100,100,3000,3000,1468,1468,469,469,26.5,-1.1,89.5,-0.02,89.8,0.59,1.94,1.94
73.0,3062,600,698,82,82,48.3,48.3,100,100,3000,3000,1466,1466,472,472,26.5,-1.1,89.2,-0.03,89.8,0.59,1.94,1.94
73.1,3069,600,698,82,82,48.3,48.3,100,100,3000,3000,1465,1465,469,469,26.5,-1.1,89.3,-0.03,89.8,0.59,1.94,1.94
73.2,3079,601,699,80,80,48.3,48.3,100,100,3000,3000,1464,1464,458,458,26.5,-1.1,89.9,0.00,90.0,0.59,1.94,1.94
73.3,3088,600,699,81,81,48.3,48.3,100,100,3000,3000,1463,1463,463,463,26.5,-1.1,90.1,0.01,89.9,0.59,1.94,1.94
73.4,3097,600,699,81,81,48.3,48.3,100,100,3000,3000,1461,1461,462,462,26.5,-1.1,90.3,0.02,89.9,0.59,1.93,1.93
73.5,3107,600,699,81,81,48.3,48.3,100,100,3000,3000,1459,1459,461,461,26.5,-1.1,90.5,0.03,89.9,0.59,1.93,1.93
73.6,3114,599,699,81,81,48.3,48.3,100,100,3000,3000,1458,1458,461,461,26.5,-1.1,90.5,0.03,89.9,0.59,1.93,1.93
73.7,3124,599,699,81,81,48.3,48.3,100,100,3000,3000,1457,1457,460,460,26.5,-1.1,90.7,0.04,89.9,0.59,1.93,1.93
73.8,3135,598,698,81,81,48.3,48.3,100,100,3000,3000,1455,1455,461,461,26.5,-1.1,90.5,0.03,89.8,0.59,1.92,1.92
73.9,3144,598,698,81,81,48.3,48.3,100,100,3000,3000,1453,1453,464,464,26.5,-1.1,90.2,0.02,89.7,0.59,1.92,1.92
74.0,3152,598,698,81,81,48.3,48.3,100,100,3000,3000,1452,1452,464,464,26.5,-1.1,90.2,0.01,89.7,0.59,1.92,1.92
74.1,3161,597,697,82,82,48.3,48.3,100,100,3000,3000,1450,1450,466,466,26.5,-1.1,89.6,0.00,89.6,0.59,1.92,1.92
74.2,3168,597,698,82,82,48.3,48.3,100,100,3000,3000,1449,1449,463,463,26.4,-1.1,89.6,0.00,89.6,0.59,1.92,1.92
74.3,3178,596,698,82,82,48.3,48.3,100,100,3000,3000,1447,1447,466,466,26.4,-1.1,89.6,-0.01,89.6,0.59,1.91,1.91
74.4,3187,596,698,82,82,48.3,48.3,100,100,3000,3000,1446,1446,465,465,26.4,-1.1,89.3,-0.01,89.5,0.59,1.91,1.91
74.5,3196,596,698,82,82,48.3,48.3,100,100,3000,3000,1444,1444,464,464,26.4,-1.1,89.1,-0.02,89.5,0.59,1.91,1.91
74.6,3204,596,698,82,82,48.3,48.3,100,100,3000,3000,1443,1443,460,460,26.4,-1.1,89.0,-0.02,89.5,0.59,1.91,1.91
74.7,3213,597,699,80,80,48.3,48.3,100,100,3000,3000,1443,1443,450,450,26.4,-1.1,89.0,0.00,89.7,0.59,1.91,1.91
74.8,3223,596,699,80,80,48.3,48.3,100,100,3000,3000,1442,1442,449,449,26.4,-1.1,89.8,0.01,89.6,0.59,2.22,2.22
74.9,3232,596,699,80,80,48.3,48.3,100,100,3000,3000,1442,1442,449,449,26.4,-1.1,90.1,0.02,89.6,0.59,2.22,2.22
75.0,3241,594,697,82,82,48.3,48.3,100,100,3000,3000,1441,1441,464,464,26.4,-1.1,89.3,0.00,89.3,0.59,2.22,2.22
75.1,3249,595,698,81,81,48.3,48.3,100,100,3000,3000,1441,1441,459,459,26.4,-1.1,89.3,-0.01,89.4,0.59,2.22,2.22
75.2,3260,595,699,79,79,48.3,48.3,100,100,3000,3000,1442,1442,449,449,26.4,-1.1,89.7,0.01,89.5,0.59,2.22,2.22
75.3,3267,594,697,82,82,48.3,48.3,100,100,3000,3000,1442,1442,462,462,26.4,-1.1,89.2,-0.01,89.3,0.59,2.22,2.22
75.4,3277,593,697,82,82,48.3,48.3,100,100,3001,3001,1442,1442,463,463,26.4,-1.1,89.2,-0.02,89.3,0.59,2.22,2.22
75.5,3286,593,698,82,82,48.3,48.3,100,100,3001,3001,1443,1443,463,463,26.4,-1.1,88.8,-0.03,89.3,0.59,2.22,2.22
75.6,3295,593,698,81,81,48.4,48.4,100,100,3000,3000,1443,1443,460,460,26.4,-1.1,88.8,-0.03,89.3,0.59,2.22,2.22
75.7,3305,594,699,80,80,48.4,48.4,100,100,3000,3000,1444,1444,451,451,26.4,-1.1,89.3,-0.01,89.4,0.59,2.22,2.22
75.8,3314,594,699,80,80,48.4,48.4,100,100,3000,3000,1445,1445,451,451,26.4,-1.1,89.6,0.01,89.4,0.59,2.22,2.22
75.9,3323,593,699,80,80,48.4,48.4,100,100,3000,3000,1445,1445,451,451,26.4,-1.0,89.8,0.02,89.4,0.59,2.22,2.22
76.0,3331,592,697,82,82,48.4,48.4,100,100,3000,3000,1445,1445,465,464,26.4,-1.0,89.1,0.00,89.2,0.59,2.22,2.22
76.1,3340,593,699,80,80,48.4,48.4,100,100,3000,3000,1446,1446,452,452,26.3,-1.0,89.1,0.01,89.4,0.59,2.22,2.22
76.2,3349,592,698,81,81,48.4,48.4,100,100,3000,3000,1447,1447,457,457,26.3,-1.0,89.6,0.01,89.3,0.59,2.22,2.22
76.3,3359,592,699,81,81,48.4,48.4,100,100,3000,3000,1448,1448,458,458,26.3,-1.0,89.7,0.02,89.3,0.59,2.22,2.22
76.4,3368,592,699,81,81,48.4,48.4,100,100,3000,3000,1448,1448,458,458,26.3,-1.0,89.7,0.02,89.3,0.59,2.22,2.22
76.5,3375,591,698,81,81,48.4,48.4,100,100,3000,3000,1449,1449,458,458,26.3,-1.0,89.8,0.03,89.3,0.59,2.22,2.22
76.6,3385,591,699,81,81,48.4,48.4,100,100,3000,3000,1449,1449,458,458,26.3,-1.0,89.8,0.03,89.3,0.59,2.22,2.22
76.7,3396,590,698,82,82,48.4,48.4,100,100,3000,3000,1450,1450,464,464,26.3,-1.0,89.4,0.01,89.2,0.59,2.22,2.22
76.8,3403,590,698,81,81,48.4,48.4,100,100,3000,3000,1450,1450,461,461,26.3,-1.0,89.4,0.01,89.2,0.59,2.22,2.22
76.9,3413,590,698,82,82,48.4,48.4,100,100,3000,3000,1451,1451,464,464,26.3,-1.0,89.5,0.02,89.2,0.59,2.22,2.22
77.0,3420,589,698,82,82,48.4,48.4,100,100,3000,3000,1451,1451,465,465,26.3,-1.0,89.3,0.01,89.2,0.59,2.22,2.22
77.1,3431,590,699,80,80,48.4,48.4,100,100,3000,3000,1452,1452,455,455,26.4,-1.0,89.8,0.02,89.3,0.59,2.22,2.22
77.2,3439,588,698,82,82,48.4,48.4,100,100,3000,3000,1452,1452,468,468,26.4,-1.0,89.8,0.01,89.1,0.59,2.22,2.22
77.3,3448,590,699,80,80,48.4,48.4,100,100,3000,3000,1454,1454,455,455,26.3,-1.0,89.2,0.00,89.3,0.59,2.22,2.22
77.4,3457,589,699,80,80,48.4,48.4,100,100,3000,3000,1454,1454,455,455,26.4,-1.0,89.4,0.00,89.3,0.59,2.22,2.22
77.5,3466,589,699,80,80,48.4,48.4,100,100,3000,3000,1455,1455,455,455,26.4,-1.0,89.7,0.02,89.3,0.59,2.22,2.22
77.6,3474,589,699,80,80,48.4,48.4,100,100,3000,3000,1455,1455,456,456,26.4,-1.0,89.8,0.03,89.3,0.59,2.22,2.22
77.7,3485,588,699,81,81,48.4,48.4,100,100,3000,3000,1456,1456,460,460,26.4,-1.0,89.8,0.03,89.2,0.59,2.22,2.22
77.8,3494,588,699,80,80,48.4,48.4,100,100,3000,3000,1457,1457,455,455,26.4,-1.0,90.0,0.04,89.3,0.59,2.22,2.22
77.9,3502,587,698,82,82,48.4,48.4,100,100,3000,3000,1457,1457,468,468,26.4,-1.0,90.0,0.02,89.1,0.59,2.22,2.22
78.0,3511,588,699,80,80,48.4,48.4,100,100,3000,3000,1458,1458,456,456,26.4,-1.0,89.9,0.03,89.3,0.59,2.22,2.22
78.1,3518,586,697,82,82,48.5,48.5,100,100,3000,3000,1458,1458,469,469,26.4,-1.0,89.3,0.01,89.1,0.59,2.22,2.22
78.2,3530,587,699,80,80,48.5,48.5,100,100,3000,3000,1459,1459,457,457,26.4,-1.0,89.3,-0.01,89.3,0.59,2.22,2.22
78.3,3539,587,699,80,80,48.5,48.5,100,100,3000,3000,1460,1460,457,457,26.4,-1.0,89.2,0.00,89.3,0.59,2.22,2.22
78.4,3546,585,697,82,82,48.5,48.5,100,100,3000,3000,1460,1460,470,470,26.4,-1.0,89.2,-0.02,89.1,0.59,2.22,2.22
78.5,3556,585,698,82,82,48.5,48.5,100,100,3000,3000,1460,1460,470,470,26.4,-1.0,88.4,-0.04,89.1,0.59,2.22,2.22
78.6,3565,585,697,82,82,48.5,48.5,100,100,3000,3000,1461,1461,470,470,26.4,-1.0,88.1,-0.05,89.2,0.59,2.22,2.22
78.7,3574,584,697,82,82,48.5,48.5,100,100,3000,3000,1461,1461,470,470,26.4,-1.0,88.1,-0.06,89.2,0.59,2.22,2.22
78.8,3584,584,697,82,82,48.5,48.5,100,100,3000,3000,1462,1462,470,470,26.4,-1.0,87.7,-0.07,89.2,0.59,2.22,2.22
78.9,3591,584,698,82,82,48.5,48.5,100,100,3000,3000,1463,1463,468,468,26.4,-1.0,87.7,-0.07,89.2,0.59,2.22,2.22
79.0,3600,584,698,82,82,48.5,48.5,100,100,3000,3000,1463,1463,468,468,26.4,-1.0,87.9,-0.07,89.3,0.59,2.22,2.22
79.1,3610,583,697,82,82,48.5,48.5,100,100,3000,3000,1464,1464,471,471,26.5,-1.0,87.7,-0.08,89.2,0.59,2.22,2.22
79.2,3619,583,697,82,82,48.5,48.5,100,100,3000,3000,1464,1464,472,472,26.5,-0.9,87.7,-0.08,89.3,0.59,2.22,2.22
79.3,3628,584,699,80,80,48.5,48.5,100,100,3000,3000,1466,1466,460,460,26.5,-0.9,87.7,-0.05,89.5,0.59,2.22,2.22
79.4,3636,582,698,82,82,48.5,48.5,100,100,3000,3000,1466,1466,472,472,26.5,-0.9,88.2,-0.05,89.3,0.59,2.22,2.22
79.5,3645,582,698,82,82,48.5,48.5,100,100,3000,3000,1466,1466,472,472,26.5,-0.9,88.2,-0.06,89.3,0.59,2.22,2.22
79.6,3654,583,699,80,80,48.5,48.5,100,100,3000,3000,1467,1467,461,461,26.5,-0.9,89.0,-0.03,89.5,0.59,2.22,2.22
79.7,3664,581,697,83,83,48.5,48.5,100,100,3000,3000,1467,1467,475,475,26.5,-0.9,88.4,-0.05,89.3,0.59,2.22,2.22
79.9,3673,581,697,82,82,48.5,48.5,100,100,3000,3000,1468,1468,472,472,26.5,-0.9,88.3,-0.05,89.4,0.59,2.22,2.22
80.0,3680,581,698,82,82,48.5,48.5,100,100,3000,3000,1469,1469,470,470,26.5,-0.9,88.4,-0.05,89.5,0.59,2.22,2.22
80.1,3690,581,697,82,82,48.5,48.5,100,100,3000,3000,1469,1469,473,473,26.5,-0.9,88.4,-0.06,89.4,0.60,2.22,2.22
80.2,3701,582,699,82,82,48.5,48.5,100,100,3000,3000,1470,1470,473,473,26.5,-0.9,89.1,-0.03,89.7,0.59,2.22,2.22
80.3,3708,580,697,82,82,48.5,48.5,100,100,3000,3000,1470,1470,473,474,26.5,-0.9,88.8,-0.04,89.5,0.60,2.22,2.22
80.4,3718,581,699,80,80,48.6,48.6,100,100,3000,3000,1472,1472,462,463,26.5,-0.9,88.9,-0.04,89.7,0.59,2.22,2.22
80.5,3725,580,697,82,82,48.6,48.6,100,100,3000,3000,1471,1471,474,474,26.5,-0.9,88.6,-0.04,89.5,0.60,2.22,2.22
80.6,3736,581,699,80,80,48.6,48.6,100,100,3000,3000,1473,1473,463,463,26.5,-0.9,88.6,-0.05,89.7,0.60,2.22,2.22
80.7,3746,580,699,80,80,48.6,48.6,100,100,3000,3000,1473,1473,463,463,26.6,-1.0,89.0,-0.04,89.7,0.60,2.22,2.22
80.8,3755,580,699,80,80,48.6,48.6,100,100,3000,3000,1474,1474,463,463,26.6,-1.0,89.0,-0.02,89.7,0.60,2.22,2.22
80.9,3763,579,697,82,82,48.6,48.6,100,100,3000,3000,1474,1474,475,475,26.6,-1.0,88.9,-0.03,89.5,0.60,2.22,2.22
81.0,3772,580,699,80,80,48.6,48.6,100,100,3000,3000,1475,1475,464,464,26.6,-1.0,88.9,-0.01,89.7,0.60,2.22,2.22
81.1,3781,578,697,83,83,48.6,48.6,100,100,3000,3000,1475,1475,477,477,26.5,-1.0,88.8,-0.04,89.5,0.60,2.22,2.22
81.2,3791,578,697,82,82,48.6,48.6,100,100,3000,3000,1476,1476,475,475,26.5,-1.0,88.6,-0.05,89.5,0.59,2.22,2.22
81.3,3800,579,699,80,80,48.6,48.6,100,100,3000,3000,1477,1477,464,464,26.5,-1.0,89.2,-0.03,89.7,0.60,2.22,2.22
81.4,3807,577,697,82,82,48.6,48.6,100,100,3000,3000,1477,1477,476,476,26.5,-1.0,88.8,-0.04,89.5,0.60,2.22,2.22
81.5,3817,578,699,80,80,48.6,48.6,100,100,3000,3000,1478,1478,465,465,26.5,-1.0,88.8,-0.01,89.7,0.60,2.22,2.22
81.6,3826,576,697,83,83,48.6,48.6,100,100,3000,3000,1478,1478,479,479,26.5,-1.0,88.8,-0.03,89.5,0.60,2.22,2.22
81.7,3835,576,697,82,82,48.6,48.6,100,100,3000,3000,1478,1478,476,476,26.5,-1.0,88.7,-0.04,89.5,0.60,2.22,2.22
81.8,3845,576,698,82,82,48.6,48.6,100,100,3000,3000,1479,1479,476,476,26.5,-1.0,88.6,-0.04,89.5,0.59,2.22,2.22
81.9,3852,576,698,82,82,48.6,48.6,100,100,3000,3000,1480,1480,474,474,26.5,-1.0,88.7,-0.04,89.5,0.59,2.22,2.22
82.0,3862,576,698,82,82,48.6,48.6,100,100,3000,3000,1480,1480,474,474,26.5,-1.0,88.7,-0.04,89.5,0.60,2.22,2.22
82.1,3871,576,698,82,82,48.6,48.6,100,100,3000,3000,1481,1481,475,475,26.5,-1.0,88.8,-0.04,89.5,0.60,2.22,2.22
82.2,3880,575,698,82,82,48.6,48.6,100,100,3000,3000,1482,1482,475,475,26.5,-1.0,88.8,-0.04,89.5,0.60,2.22,2.22
82.3,3890,575,698,82,82,48.6,48.6,100,100,3000,3000,1482,1482,475,475,26.5,-1.0,88.8,-0.03,89.5,0.60,2.22,2.22
82.4,3897,575,698,82,82,48.6,48.6,100,100,3001,3001,1483,1483,476,476,26.5,-1.0,88.9,-0.03,89.5,0.60,2.22,2.22
