"Time, s","Climb, m/s","Specific excess power, m/s","Propeller efficiency, %","Manifold pressure, atm",Supercharger gear,RPM,"Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
174.2,22.5,23.0,82,1.90,2,2801,2036,1215,33.6,100,297,376,4687,0.32,51433.8,0.04
174.3,22.5,23.0,82,1.90,2,2801,2035,1214,33.6,100,297,376,4689,0.32,51453.4,0.03
174.4,22.5,22.9,82,1.90,2,2801,2034,1214,33.6,100,297,376,4692,0.32,51482.8,0.03
174.5,22.5,22.9,82,1.90,2,2801,2034,1213,33.6,100,297,376,4694,0.32,51502.5,0.03
174.6,22.5,22.8,82,1.90,2,2801,2033,1212,33.6,100,297,376,4697,0.32,51531.9,0.02
174.7,22.5,22.8,82,1.90,2,2801,2033,1212,33.6,100,297,376,4699,0.32,51551.5,0.02
174.8,22.5,22.8,82,1.90,2,2801,2033,1211,33.6,100,297,376,4701,0.32,51571.1,0.02
174.9,22.5,22.7,82,1.90,2,2801,2032,1211,33.6,100,297,376,4703,0.32,51590.8,0.02
175.0,22.5,22.7,82,1.90,2,2801,2032,1211,33.6,100,297,376,4706,0.32,51620.2,0.02
175.1,22.5,22.7,82,1.90,2,2801,2031,1210,33.6,100,297,377,4708,0.32,51668.9,0.01
175.2,22.5,23.7,82,1.90,2,2801,2031,1210,33.6,100,297,377,4710,0.32,51688.5,0.11
175.3,22.5,24.5,82,1.89,2,2801,2031,1210,33.6,100,297,377,4712,0.32,51708.1,0.19
175.4,22.5,25.3,82,1.89,2,2801,2030,1210,33.6,100,297,377,4715,0.32,51737.5,0.26
175.5,22.5,25.0,82,1.89,2,2801,2030,1210,33.6,100,297,377,4717,0.32,51757.1,0.23
175.6,22.5,24.8,82,1.89,2,2801,2029,1210,33.6,100,297,377,4719,0.32,51776.8,0.21
175.7,22.5,24.5,82,1.89,2,2801,2029,1209,33.6,100,297,377,4721,0.32,51796.4,0.19
175.8,22.5,24.3,82,1.89,2,2801,2028,1209,33.6,100,297,377,4724,0.32,51825.8,0.17
175.9,22.5,24.2,82,1.89,2,2801,2028,1208,33.6,100,297,377,4726,0.32,51845.4,0.15
176.0,22.5,24.0,82,1.89,2,2801,2027,1208,33.6,100,296,377,4728,0.32,51865.1,0.14
176.1,22.5,23.8,82,1.89,2,2801,2027,1207,33.6,100,296,377,4731,0.32,51894.5,0.12
176.2,22.5,23.7,82,1.89,2,2801,2026,1207,33.6,100,296,377,4732,0.32,51904.3,0.11
176.3,22.5,23.6,82,1.89,2,2801,2026,1206,33.6,100,296,377,4735,0.32,51933.7,0.10
176.4,22.5,23.5,82,1.89,2,2801,2025,1206,33.6,100,296,377,4737,0.32,51953.3,0.09
176.5,22.5,23.4,82,1.89,2,2801,2025,1206,33.6,100,296,377,4739,0.32,51973.0,0.08
176.6,22.5,23.3,82,1.89,2,2801,2025,1205,33.6,100,296,377,4742,0.32,52002.4,0.07
176.7,22.6,23.2,82,1.89,2,2801,2024,1205,33.6,100,296,377,4744,0.32,52022.0,0.07
176.8,22.6,23.2,82,1.89,2,2801,2024,1205,33.6,100,296,377,4746,0.32,52041.6,0.06
176.9,22.6,23.1,82,1.89,2,2801,2023,1204,33.6,100,296,377,4748,0.32,52061.3,0.05
177.0,22.6,23.1,82,1.89,2,2801,2023,1204,33.6,100,296,377,4751,0.32,52090.7,0.05
177.1,22.6,23.0,82,1.88,2,2801,2022,1204,33.6,100,296,377,4753,0.32,52110.3,0.04
177.2,22.6,23.0,82,1.88,2,2801,2022,1204,33.7,100,296,377,4755,0.32,52129.9,0.04
177.3,22.6,22.9,82,1.88,2,2801,2021,1204,33.7,100,296,377,4757,0.32,52149.5,0.04
177.4,22.6,22.9,82,1.88,2,2801,2021,1204,33.7,100,296,377,4760,0.32,52179.0,0.03
177.5,22.6,22.9,82,1.88,2,2801,2020,1204,33.7,100,296,377,4762,0.32,52198.6,0.03
177.6,22.6,22.8,82,1.88,2,2801,2020,1203,33.7,100,296,377,4764,0.33,52218.2,0.03
177.7,22.5,22.8,82,1.88,2,2801,2019,1202,33.7,100,296,377,4767,0.33,52247.6,0.02
177.8,22.5,22.8,82,1.88,2,2801,2019,1201,33.6,100,296,377,4769,0.33,52267.3,0.02
177.9,22.4,22.8,82,1.88,2,2801,2018,1201,33.6,100,296,377,4771,0.33,52286.9,0.02
178.0,22.3,22.7,82,1.88,2,2801,2018,1200,33.6,100,296,377,4774,0.33,52316.3,0.02
178.1,22.2,22.7,82,1.88,2,2801,2017,1199,33.6,100,296,377,4776,0.33,52335.9,0.02
178.2,22.1,22.6,82,1.88,2,2801,2017,1198,33.6,100,296,377,4778,0.33,52355.6,0.01
178.3,22.0,22.6,82,1.88,2,2801,2017,1197,33.6,100,296,377,4780,0.33,52375.2,0.01
178.4,21.9,22.5,82,1.88,2,2801,2016,1196,33.6,100,296,378,4783,0.33,52433.7,0.01
178.5,21.8,23.4,82,1.88,2,2801,2016,1195,33.6,100,296,378,4784,0.33,52443.5,0.10
178.6,21.7,24.3,82,1.88,2,2801,2016,1195,33.6,100,296,378,4787,0.33,52473.0,0.18
178.7,21.6,25.0,82,1.88,2,2802,2016,1195,33.6,100,296,378,4789,0.33,52492.6,0.26
178.8,21.6,24.7,82,1.88,2,2802,2015,1195,33.6,100,296,378,4791,0.33,52512.2,0.23
178.9,21.5,24.4,82,1.88,2,2802,2015,1196,33.6,100,296,378,4793,0.33,52531.8,0.21
179.0,21.5,24.1,82,1.88,2,2802,2015,1196,33.7,100,296,378,4795,0.33,52551.5,0.19
179.1,21.4,23.8,82,1.88,2,2802,2014,1197,33.7,100,296,378,4797,0.33,52571.1,0.17
179.2,21.3,23.6,82,1.87,2,2802,2014,1197,33.7,100,296,378,4800,0.33,52600.5,0.15
179.3,21.3,23.4,82,1.87,2,2802,2013,1197,33.7,100,296,378,4802,0.33,52620.1,0.14
179.4,21.3,23.1,82,1.87,2,2801,2013,1197,33.7,100,296,378,4804,0.33,52639.7,0.12
179.5,21.2,23.0,82,1.87,2,2801,2012,1196,33.7,100,296,378,4806,0.33,52659.4,0.11
179.6,21.2,22.8,82,1.87,2,2801,2012,1196,33.7,100,296,378,4808,0.33,52679.0,0.10
179.7,21.2,22.6,82,1.87,2,2801,2011,1194,33.7,100,296,378,4811,0.33,52708.4,0.09
179.8,21.2,22.5,82,1.87,2,2801,2011,1193,33.7,100,296,378,4813,0.33,52728.0,0.08
179.9,21.1,22.4,82,1.87,2,2801,2010,1192,33.7,100,297,379,4815,0.33,52776.9,0.07
180.0,21.1,23.2,82,1.87,2,2801,2010,1191,33.7,100,297,379,4817,0.33,52796.5,0.16
180.1,21.1,24.0,82,1.87,2,2801,2009,1190,33.7,100,297,379,4819,0.33,52816.1,0.23
180.2,21.1,24.7,82,1.87,2,2801,2009,1189,33.7,100,297,379,4821,0.33,52835.7,0.30
180.3,21.0,24.3,82,1.87,2,2801,2009,1189,33.7,100,297,379,4823,0.33,52855.3,0.27
180.4,21.0,24.0,82,1.87,2,2801,2008,1189,33.7,100,297,379,4825,0.33,52875.0,0.25
180.5,21.0,23.7,82,1.87,2,2801,2008,1189,33.7,100,297,379,4827,0.33,52894.6,0.22
180.6,21.0,23.4,82,1.87,2,2802,2008,1189,33.7,100,297,379,4830,0.33,52924.0,0.20
180.7,21.0,23.2,82,1.87,2,2802,2007,1189,33.7,100,297,379,4832,0.33,52943.6,0.18
180.8,21.0,23.0,82,1.87,2,2802,2007,1189,33.7,100,297,379,4834,0.33,52963.3,0.16
180.9,21.0,22.8,82,1.87,2,2801,2006,1189,33.7,100,297,379,4836,0.33,52982.9,0.14
181.0,20.9,22.6,82,1.87,2,2801,2006,1189,33.7,100,297,379,4838,0.33,53002.5,0.13
181.1,20.9,22.4,82,1.86,2,2801,2005,1188,33.7,100,297,379,4840,0.33,53022.1,0.12
181.2,20.9,22.3,82,1.86,2,2801,2004,1188,33.7,100,297,379,4843,0.33,53051.5,0.11
181.3,20.9,22.1,82,1.86,2,2801,2004,1187,33.7,100,297,380,4844,0.33,53090.6,0.10
181.4,20.9,22.0,82,1.86,2,2801,2004,1186,33.7,100,297,380,4846,0.33,53110.3,0.09
181.5,20.9,22.9,82,1.86,2,2801,2003,1185,33.7,100,297,380,4848,0.33,53129.9,0.17
181.6,20.9,23.7,82,1.86,2,2801,2003,1184,33.7,100,297,380,4851,0.33,53159.3,0.24
181.7,20.9,24.4,82,1.86,2,2801,2002,1184,33.7,100,297,380,4853,0.33,53178.9,0.31
181.8,21.0,24.1,82,1.86,2,2801,2002,1183,33.7,100,297,380,4855,0.33,53198.5,0.28
181.9,21.0,23.8,82,1.86,2,2801,2001,1183,33.7,100,297,380,4857,0.33,53218.2,0.25
182.0,21.0,23.5,82,1.86,2,2801,2001,1182,33.7,100,297,380,4859,0.33,53237.8,0.23
182.1,21.0,23.2,82,1.86,2,2801,2001,1182,33.8,100,297,380,4861,0.33,53257.4,0.20
182.2,21.0,23.0,82,1.86,2,2801,2000,1182,33.8,100,297,380,4864,0.33,53286.8,0.18
182.3,21.0,22.8,82,1.86,2,2801,2000,1182,33.8,100,297,380,4865,0.33,53296.6,0.17
182.4,21.0,22.6,82,1.86,2,2801,1999,1182,33.8,100,297,380,4868,0.33,53326.1,0.15
182.5,21.0,22.5,82,1.86,2,2801,1999,1181,33.8,100,297,380,4870,0.33,53345.7,0.13
182.6,21.0,22.3,82,1.86,2,2801,1998,1181,33.8,100,297,380,4872,0.33,53365.3,0.12
182.7,21.0,22.2,82,1.86,2,2801,1998,1181,33.8,100,297,380,4874,0.33,53384.9,0.11
182.8,21.0,22.1,82,1.86,2,2801,1997,1180,33.8,100,297,380,4876,0.33,53404.6,0.10
183.0,21.0,22.0,82,1.86,2,2801,1997,1180,33.8,100,297,381,4878,0.33,53453.5,0.09
183.1,21.0,22.9,82,1.85,2,2801,1996,1179,33.8,100,297,381,4880,0.33,53473.1,0.17
183.2,21.0,23.7,82,1.85,2,2801,1996,1178,33.8,100,297,381,4882,0.33,53492.8,0.25
183.3,21.0,24.4,82,1.85,2,2801,1995,1178,33.8,100,297,381,4885,0.33,53522.2,0.31
183.4,21.0,24.0,82,1.85,2,2801,1995,1177,33.8,100,297,381,4886,0.33,53532.0,0.28
183.5,21.0,23.7,82,1.85,2,2801,1994,1177,33.8,100,297,381,4889,0.33,53561.4,0.25
183.6,21.0,23.5,82,1.85,2,2801,1994,1176,33.8,100,297,381,4891,0.33,53581.1,0.23
183.7,21.0,23.2,82,1.85,2,2801,1994,1176,33.8,100,297,381,4893,0.33,53600.7,0.21
183.8,21.0,23.0,82,1.85,2,2801,1993,1175,33.8,100,297,381,4895,0.33,53620.3,0.18
183.9,21.0,22.8,82,1.85,2,2801,1993,1175,33.8,100,297,381,4897,0.33,53639.9,0.17
184.0,21.0,22.6,82,1.85,2,2801,1992,1175,33.8,100,297,381,4900,0.33,53669.3,0.15
184.1,21.0,22.5,82,1.85,2,2801,1992,1174,33.8,100,297,381,4901,0.33,53679.2,0.13
184.2,21.0,22.3,82,1.85,2,2801,1991,1174,33.8,100,297,381,4903,0.33,53698.8,0.12
184.3,21.0,22.2,82,1.85,2,2801,1991,1174,33.8,100,297,381,4906,0.33,53728.2,0.11
184.4,21.0,22.1,82,1.85,2,2801,1990,1173,33.8,100,297,381,4908,0.33,53747.8,0.10
184.5,21.0,22.0,82,1.85,2,2801,1990,1173,33.8,100,297,381,4910,0.33,53767.4,0.09
184.6,21.0,21.9,82,1.85,2,2801,1989,1173,33.8,100,297,381,4912,0.33,53787.1,0.08
184.7,21.0,21.8,82,1.85,2,2801,1989,1172,33.8,100,297,382,4914,0.33,53836.1,0.07
184.8,21.0,21.7,82,1.85,2,2801,1988,1172,33.8,100,297,382,4916,0.33,53855.7,0.06
184.9,21.0,22.6,82,1.85,2,2801,1988,1171,33.8,100,297,382,4918,0.33,53875.4,0.15
185.0,21.0,23.5,82,1.85,2,2801,1987,1170,33.8,100,297,382,4921,0.33,53904.8,0.23
185.1,21.0,24.2,82,1.85,2,2801,1987,1170,33.8,100,297,382,4923,0.33,53924.4,0.30
185.2,21.0,23.9,82,1.84,2,2801,1987,1169,33.8,100,297,382,4925,0.33,53944.0,0.27
185.3,21.0,23.6,82,1.84,2,2801,1986,1169,33.8,100,297,382,4927,0.33,53963.7,0.24
185.4,21.0,23.3,82,1.84,2,2801,1986,1169,33.8,100,297,382,4929,0.33,53983.3,0.22
185.5,21.0,23.1,82,1.84,2,2801,1985,1168,33.8,100,297,382,4931,0.33,54002.9,0.19
185.6,21.0,22.9,82,1.84,2,2801,1985,1168,33.8,100,297,382,4933,0.33,54022.5,0.18
185.7,21.0,22.7,82,1.84,2,2801,1984,1168,33.8,100,297,382,4935,0.33,54042.1,0.16
185.8,21.0,22.5,82,1.84,2,2801,1984,1167,33.8,100,297,382,4938,0.33,54071.6,0.14
185.9,21.0,22.4,82,1.84,2,2801,1984,1167,33.8,100,297,382,4939,0.33,54081.4,0.13
186.0,21.0,22.2,82,1.84,2,2801,1983,1167,33.8,100,297,382,4941,0.33,54101.0,0.12
186.1,21.0,22.1,82,1.84,2,2801,1983,1166,33.8,100,297,382,4944,0.33,54130.4,0.10
186.2,21.0,22.0,82,1.84,2,2801,1982,1166,33.8,100,297,382,4946,0.33,54150.0,0.09
186.3,21.0,21.9,82,1.84,2,2801,1982,1165,33.8,100,297,382,4948,0.33,54169.7,0.08
186.4,21.0,21.8,82,1.84,2,2801,1981,1165,33.8,100,297,382,4950,0.33,54189.3,0.08
186.5,21.0,21.7,82,1.84,2,2801,1981,1165,33.8,100,297,382,4952,0.33,54208.9,0.07
186.6,21.0,21.7,82,1.84,2,2801,1980,1164,33.8,100,297,383,4954,0.33,54258.0,0.06
186.7,21.0,22.6,82,1.84,2,2801,1980,1164,33.8,100,297,383,4956,0.33,54277.7,0.15
186.8,21.0,23.4,82,1.84,2,2801,1979,1163,33.8,100,297,383,4958,0.33,54297.3,0.22
186.9,21.0,24.2,82,1.84,2,2801,1979,1163,33.8,100,297,383,4960,0.33,54316.9,0.29
187.0,21.0,23.9,82,1.84,2,2801,1978,1162,33.8,100,297,383,4962,0.33,54336.5,0.27
187.1,21.0,23.6,82,1.84,2,2801,1978,1162,33.8,100,297,383,4965,0.33,54365.9,0.24
187.2,21.0,23.3,82,1.83,2,2801,1977,1161,33.9,100,297,383,4967,0.33,54385.6,0.21
187.3,21.0,23.1,82,1.83,2,2801,1977,1161,33.9,100,297,383,4969,0.33,54405.2,0.19
187.4,21.0,22.9,82,1.83,2,2801,1977,1161,33.9,100,297,383,4971,0.33,54424.8,0.17
187.5,21.0,22.7,82,1.83,2,2801,1976,1160,33.9,100,297,383,4973,0.33,54444.4,0.16
187.6,21.0,22.5,82,1.83,2,2801,1976,1160,33.9,100,297,383,4975,0.33,54464.1,0.14
187.7,21.0,22.4,82,1.83,2,2801,1975,1160,33.9,100,297,383,4977,0.33,54483.7,0.13
187.8,21.0,22.2,82,1.83,2,2801,1975,1159,33.9,100,297,383,4980,0.33,54513.1,0.11
187.9,21.0,22.1,82,1.83,2,2801,1974,1159,33.9,100,297,383,4982,0.33,54532.7,0.10
188.0,21.0,22.0,82,1.83,2,2801,1974,1158,33.9,100,297,383,4984,0.33,54552.3,0.09
188.1,21.0,21.9,82,1.83,2,2801,1973,1158,33.9,100,297,383,4986,0.33,54572.0,0.08
188.2,21.0,21.8,82,1.83,2,2801,1973,1158,33.9,100,297,383,4988,0.33,54591.6,0.07
188.3,21.0,21.7,82,1.83,2,2801,1972,1157,33.9,100,297,383,4990,0.33,54611.2,0.07
188.4,21.0,21.7,82,1.83,2,2801,1972,1157,33.9,100,297,383,4992,0.33,54630.8,0.06
188.5,21.0,21.6,82,1.83,2,2801,1971,1156,33.9,100,297,383,4994,0.33,54650.4,0.05
188.6,21.0,21.5,82,1.83,2,2801,1971,1156,33.9,100,297,384,4996,0.33,54699.7,0.05
188.7,21.0,21.5,82,1.83,2,2801,1971,1156,33.9,100,297,384,4998,0.33,54719.3,0.04
188.8,21.0,22.4,82,1.83,2,2801,1970,1155,33.9,100,297,384,5001,0.33,54748.7,0.13
188.9,21.0,23.3,82,1.83,2,2801,1970,1155,33.9,100,297,384,5003,0.33,54768.3,0.21
189.0,21.0,24.1,82,1.83,2,2801,1969,1154,33.9,100,297,384,5005,0.33,54787.9,0.28
189.1,21.0,23.7,82,1.83,2,2801,1969,1154,33.9,100,297,384,5007,0.33,54807.6,0.25
189.2,21.0,23.5,82,1.83,2,2801,1968,1154,33.9,100,297,384,5009,0.33,54827.2,0.23
189.3,21.0,23.2,82,1.82,2,2801,1968,1153,33.9,100,297,384,5011,0.33,54846.8,0.20
189.4,21.0,23.0,82,1.82,2,2801,1967,1153,33.9,100,297,384,5013,0.33,54866.4,0.18
189.5,21.0,22.8,82,1.82,2,2801,1967,1153,33.9,100,297,384,5015,0.33,54886.0,0.17
