"Time, s","Climb, m/s","Specific excess power, m/s","Propeller efficiency, %","Manifold pressure, atm",Supercharger gear,RPM,"Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
267.4,28.8,70.2,82,0.98,2,2818,1178,516,39.1,100,301,511,9752,0.47,105741.2,2.87
267.5,28.8,64.8,84,0.98,2,2813,1176,532,39.3,100,301,510,9755,0.47,105731.3,2.49
267.6,28.9,59.8,85,0.98,2,2807,1173,536,39.5,100,301,511,9758,0.47,105800.1,2.15
267.7,28.8,55.4,86,0.97,2,2800,1169,536,39.5,100,301,510,9761,0.47,105790.1,1.84
267.8,28.9,54.1,85,0.97,2,2795,1166,532,39.5,100,301,511,9763,0.47,105849.1,1.75
267.9,28.9,52.9,83,0.97,2,2790,1164,516,39.4,100,301,510,9766,0.47,105839.2,1.67
268.0,28.8,51.8,80,0.96,2,2787,1162,502,39.2,100,301,510,9769,0.47,105868.6,1.59
268.1,28.9,49.5,77,0.96,2,2786,1161,478,39.0,100,301,511,9773,0.47,105947.3,1.43
268.2,28.9,47.5,75,0.96,2,2788,1161,468,38.9,100,301,510,9775,0.47,105927.5,1.29
268.3,28.9,45.6,73,0.96,2,2790,1162,455,38.7,100,301,511,9777,0.47,105986.5,1.16
268.4,28.9,42.6,72,0.97,2,2796,1164,451,38.6,100,300,510,9781,0.47,105986.3,0.95
268.5,28.9,39.9,72,0.97,2,2801,1166,448,38.6,100,301,511,9784,0.47,106055.2,0.77
268.6,28.9,37.5,73,0.97,2,2806,1168,457,38.6,100,300,510,9787,0.47,106045.2,0.60
268.7,29.0,38.0,73,0.97,2,2809,1169,460,38.7,100,301,511,9789,0.47,106104.2,0.63
268.8,28.9,38.4,76,0.97,2,2811,1170,477,38.8,100,300,510,9792,0.47,106094.3,0.66
268.9,29.0,38.8,78,0.97,2,2812,1170,488,38.9,100,301,511,9795,0.47,106163.1,0.68
269.0,28.9,36.5,80,0.97,2,2812,1169,500,39.0,100,300,510,9798,0.47,106153.1,0.52
269.1,28.9,34.4,82,0.97,2,2808,1167,513,39.2,100,300,510,9801,0.47,106182.5,0.38
269.2,29.0,32.5,82,0.97,2,2806,1166,512,39.3,100,300,511,9804,0.47,106251.4,0.25
269.3,29.0,32.2,82,0.97,2,2802,1163,515,39.3,100,300,510,9807,0.47,106241.4,0.23
269.4,29.0,31.9,82,0.96,2,2798,1161,509,39.3,100,300,511,9810,0.47,106310.2,0.20
269.5,29.0,31.6,81,0.96,2,2795,1160,504,39.2,100,300,510,9813,0.47,106300.3,0.18
269.6,29.0,32.6,79,0.96,2,2793,1158,491,39.1,100,300,511,9816,0.47,106369.1,0.26
269.7,29.0,33.6,78,0.96,2,2793,1158,486,39.1,100,300,510,9818,0.47,106349.3,0.32
269.8,29.1,34.5,76,0.96,2,2793,1158,474,39.0,100,300,511,9821,0.47,106418.1,0.38
269.9,29.0,32.6,75,0.96,2,2795,1158,469,38.9,100,300,510,9824,0.47,106408.2,0.25
270.0,29.1,30.9,74,0.96,2,2798,1159,462,38.8,100,300,511,9828,0.47,106486.8,0.13
270.1,29.0,29.4,74,0.96,2,2800,1160,463,38.8,100,300,510,9830,0.47,106467.0,0.03
270.2,29.1,30.7,75,0.96,2,2802,1160,467,38.8,100,300,511,9833,0.47,106535.9,0.12
270.3,29.1,31.9,75,0.96,2,2805,1161,469,38.8,100,300,510,9836,0.47,106525.9,0.20
270.4,29.0,32.9,77,0.96,2,2806,1161,478,38.9,100,299,510,9839,0.47,106555.3,0.27
270.5,29.1,31.2,78,0.96,2,2807,1161,483,38.9,100,300,510,9842,0.47,106584.8,0.15
270.6,29.0,29.7,79,0.96,2,2807,1161,492,39.0,100,299,510,9845,0.47,106614.2,0.04
270.7,29.1,28.3,79,0.96,2,2806,1160,493,39.1,100,300,511,9847,0.47,106673.2,-0.05
270.8,29.1,28.4,80,0.96,2,2804,1159,499,39.1,100,299,510,9850,0.47,106663.2,-0.05
270.9,29.1,28.4,80,0.96,2,2802,1158,498,39.2,100,299,511,9854,0.47,106741.9,-0.04
271.0,29.1,28.5,80,0.96,2,2800,1156,493,39.2,100,300,511,9857,0.47,106771.3,-0.04
271.1,29.1,28.6,80,0.96,2,2798,1155,493,39.1,100,299,510,9860,0.47,106761.3,-0.03
271.2,29.0,28.6,79,0.95,2,2797,1154,491,39.1,100,299,510,9863,0.47,106790.8,-0.03
271.3,29.0,28.7,79,0.95,2,2796,1153,488,39.1,100,298,509,9865,0.47,106771.1,-0.03
271.4,29.0,27.4,78,0.95,2,2795,1152,483,39.0,100,298,509,9869,0.47,106810.3,-0.12
271.5,28.9,26.2,77,0.95,2,2796,1151,480,38.9,100,298,508,9871,0.47,106790.7,-0.20
271.6,28.9,25.1,77,0.95,2,2796,1151,477,38.8,100,297,508,9874,0.47,106820.1,-0.27
271.7,28.8,22.8,76,0.95,2,2797,1151,475,38.8,100,297,507,9877,0.47,106810.4,-0.43
271.8,28.8,20.8,76,0.95,2,2799,1151,475,38.7,100,296,506,9880,0.47,106800.7,-0.57
271.9,28.7,19.0,76,0.95,2,2800,1151,476,38.7,100,296,506,9883,0.47,106830.2,-0.70
272.0,28.7,17.3,77,0.95,2,2801,1151,478,38.7,100,296,505,9885,0.47,106810.8,-0.81
272.1,28.6,15.8,77,0.95,2,2802,1151,481,38.7,100,295,505,9888,0.47,106840.2,-0.91
272.2,28.6,14.5,78,0.95,2,2802,1151,484,38.7,100,295,504,9891,0.47,106830.7,-1.01
272.3,28.5,14.5,78,0.95,2,2802,1150,488,38.7,100,295,504,9894,0.46,106860.1,-1.00
272.4,28.5,14.6,79,0.95,2,2802,1149,491,38.7,100,294,503,9897,0.46,106850.7,-0.99
272.5,29.1,14.7,72,0.95,2,2805,1154,443,38.8,100,301,514,9900,0.47,107311.8,-0.98
272.6,29.1,29.6,74,0.96,2,2809,1155,457,38.9,100,300,514,9903,0.47,107341.2,0.04
272.7,29.2,43.0,76,0.96,2,2812,1156,467,39.0,100,301,515,9906,0.47,107410.3,0.96
272.8,29.1,55.0,78,0.96,2,2812,1155,483,39.1,100,300,514,9909,0.47,107400.0,1.78
272.9,29.2,53.8,80,0.96,2,2811,1155,492,39.3,100,301,515,9912,0.47,107469.2,1.70
273.0,29.2,52.7,82,0.95,2,2808,1153,502,39.4,100,300,514,9915,0.47,107458.9,1.62
273.1,29.2,51.7,82,0.95,2,2805,1151,499,39.4,100,301,515,9917,0.48,107518.2,1.55
273.2,29.2,48.1,82,0.95,2,2801,1149,503,39.5,100,300,514,9920,0.47,107508.0,1.30
273.3,29.2,44.9,81,0.95,2,2797,1147,494,39.5,100,301,515,9923,0.48,107577.1,1.08
273.4,29.2,41.9,80,0.95,2,2794,1145,490,39.4,100,300,514,9927,0.47,107576.6,0.88
273.5,29.3,42.0,80,0.94,2,2793,1144,485,39.3,100,301,515,9929,0.48,107635.9,0.89
273.6,29.2,42.1,78,0.94,2,2792,1144,472,39.2,100,300,514,9932,0.47,107625.7,0.89
273.7,29.2,42.2,76,0.94,2,2793,1144,466,39.1,100,300,514,9935,0.47,107655.1,0.89
273.8,29.3,40.9,75,0.94,2,2795,1144,455,39.0,100,300,515,9938,0.47,107724.2,0.80
273.9,29.2,39.7,75,0.95,2,2797,1145,454,39.0,100,300,514,9941,0.47,107714.0,0.72
274.0,29.3,38.7,74,0.95,2,2800,1146,451,38.9,100,300,515,9944,0.47,107783.1,0.65
274.1,29.2,36.4,75,0.95,2,2803,1146,456,38.9,100,300,514,9947,0.47,107772.8,0.49
274.2,29.3,34.4,75,0.95,2,2805,1147,459,39.0,100,300,515,9950,0.47,107842.0,0.35
274.3,29.3,32.5,77,0.95,2,2807,1147,468,39.0,100,299,514,9953,0.47,107831.7,0.23
274.4,29.3,33.5,77,0.95,2,2807,1147,472,39.1,100,300,515,9956,0.48,107900.8,0.30
274.5,29.3,34.4,79,0.95,2,2807,1147,481,39.2,100,300,514,9959,0.47,107890.5,0.36
274.6,29.3,35.3,79,0.95,2,2805,1146,483,39.3,100,300,515,9962,0.48,107959.7,0.41
274.7,29.3,33.3,80,0.94,2,2804,1144,488,39.3,100,299,514,9965,0.47,107949.4,0.28
274.8,29.3,31.6,80,0.94,2,2801,1143,484,39.3,100,300,515,9968,0.48,108018.5,0.16
274.9,29.3,30.0,80,0.94,2,2800,1142,486,39.3,100,299,514,9970,0.48,107998.5,0.05
275.0,29.3,29.9,80,0.94,2,2798,1141,484,39.3,100,299,514,9973,0.47,108027.9,0.05
275.1,29.3,29.9,78,0.94,2,2797,1140,476,39.3,100,299,515,9977,0.48,108106.8,0.04
275.2,29.2,29.8,78,0.94,2,2796,1139,473,39.2,100,299,514,9980,0.47,108096.6,0.04
275.3,29.3,31.1,77,0.94,2,2797,1139,465,39.1,100,299,515,9983,0.48,108165.7,0.13
275.4,29.2,32.3,76,0.94,2,2797,1139,464,39.1,100,299,514,9985,0.47,108145.6,0.21
275.5,29.3,33.3,76,0.94,2,2799,1139,458,39.1,100,299,515,9988,0.48,108214.7,0.28
275.6,29.2,31.6,76,0.94,2,2800,1139,460,39.0,100,299,514,9991,0.47,108204.5,0.16
275.7,29.3,30.0,75,0.94,2,2802,1140,456,39.0,100,299,515,9994,0.48,108273.6,0.05
275.8,29.2,28.6,76,0.94,2,2803,1140,463,39.1,100,299,514,9997,0.48,108263.3,-0.05
275.9,29.2,28.6,77,0.94,2,2804,1140,467,39.1,100,299,514,10000,0.47,108292.8,-0.04
276.0,29.2,28.7,77,0.94,2,2805,1140,469,39.1,100,299,514,10003,0.48,108322.2,-0.04
276.1,29.2,28.7,78,0.94,2,2804,1139,475,39.2,100,298,514,10006,0.47,108351.6,-0.03
276.2,29.2,30.1,78,0.94,2,2804,1139,474,39.2,100,299,515,10009,0.48,108420.7,0.06
276.3,29.2,31.4,79,0.94,2,2803,1138,479,39.2,100,298,514,10012,0.47,108410.5,0.15
276.4,29.2,32.5,79,0.94,2,2802,1137,476,39.3,100,299,515,10014,0.48,108469.8,0.22
276.5,29.2,30.8,79,0.94,2,2801,1136,478,39.3,100,298,514,10017,0.48,108459.5,0.11
276.6,29.2,29.3,78,0.94,2,2800,1136,474,39.2,100,299,515,10020,0.48,108528.6,0.01
276.7,29.2,28.0,78,0.93,2,2799,1135,474,39.2,100,298,514,10023,0.48,108518.4,-0.09
276.8,29.2,29.4,78,0.93,2,2798,1134,468,39.2,100,299,515,10026,0.48,108587.5,0.01
277.0,29.2,30.7,78,0.93,2,2799,1134,468,39.2,100,298,514,10029,0.48,108577.2,0.10
277.1,29.2,31.9,76,0.93,2,2799,1134,461,39.1,100,299,515,10032,0.48,108646.4,0.19
277.2,29.2,30.3,77,0.93,2,2799,1133,463,39.1,100,298,514,10035,0.48,108636.1,0.07
277.3,29.2,28.9,76,0.93,2,2800,1133,460,39.1,100,298,515,10038,0.48,108705.2,-0.02
277.4,29.2,27.6,77,0.93,2,2801,1133,463,39.1,100,298,514,10041,0.48,108695.0,-0.11
277.5,29.2,27.7,77,0.93,2,2802,1133,465,39.1,100,298,514,10044,0.47,108724.4,-0.10
277.6,29.1,27.9,78,0.93,2,2802,1132,470,39.1,100,297,513,10047,0.47,108714.2,-0.09
277.7,29.1,28.0,78,0.93,2,2802,1132,473,39.1,100,297,512,10050,0.47,108704.1,-0.08
277.8,29.0,25.4,78,0.93,2,2801,1131,475,39.1,100,296,512,10053,0.47,108733.5,-0.26
277.9,29.0,23.1,79,0.93,2,2800,1130,476,39.1,100,296,511,10056,0.47,108723.5,-0.42
278.0,28.9,21.0,79,0.93,2,2799,1129,476,39.1,100,296,511,10059,0.47,108752.9,-0.56
278.1,28.9,19.1,79,0.93,2,2799,1128,476,39.1,100,295,510,10062,0.47,108742.9,-0.69
278.2,28.8,17.4,78,0.93,2,2798,1128,474,39.0,100,295,510,10065,0.47,108772.4,-0.81
278.3,28.8,15.9,78,0.93,2,2798,1127,472,39.0,100,294,509,10068,0.47,108762.5,-0.91
278.4,28.7,14.6,78,0.93,2,2797,1126,471,39.0,100,294,508,10070,0.47,108742.9,-1.00
278.5,28.7,13.3,77,0.93,2,2798,1126,469,38.9,100,294,508,10073,0.47,108772.3,-1.09
278.6,28.6,12.2,77,0.92,2,2798,1125,468,38.9,100,293,507,10076,0.47,108762.6,-1.16
278.7,28.5,12.5,77,0.92,2,2799,1125,468,38.8,100,293,507,10079,0.47,108792.0,-1.14
278.8,28.5,12.8,77,0.92,2,2799,1125,468,38.8,100,293,506,10082,0.47,108782.4,-1.12
278.9,28.4,13.0,77,0.92,2,2800,1125,468,38.8,100,292,506,10084,0.47,108802.0,-1.10
279.0,28.4,11.9,77,0.92,2,2800,1124,470,38.8,100,292,505,10087,0.47,108792.4,-1.17
279.1,28.3,11.0,77,0.92,2,2801,1124,472,38.7,100,291,504,10090,0.47,108782.9,-1.24
279.2,28.2,10.1,78,0.92,2,2801,1123,474,38.7,100,291,504,10093,0.47,108812.3,-1.30
279.3,28.2,9.3,78,0.92,2,2801,1123,476,38.7,100,291,503,10096,0.47,108802.9,-1.35
279.4,29.2,8.5,67,0.93,2,2807,1130,400,38.8,100,301,521,10099,0.48,109543.5,-1.40
279.5,29.2,7.9,71,0.93,2,2814,1133,420,38.9,100,301,521,10102,0.48,109572.9,-1.44
279.6,29.3,35.9,74,0.93,2,2818,1135,438,39.1,100,301,522,10105,0.48,109642.6,0.45
279.7,29.3,61.1,78,0.93,2,2820,1135,464,39.3,100,301,521,10108,0.48,109631.7,2.15
279.8,29.3,83.8,81,0.93,2,2818,1134,482,39.6,100,301,522,10111,0.48,109701.4,3.69
279.9,29.3,77.0,83,0.93,2,2815,1132,496,39.8,100,301,521,10113,0.48,109680.8,3.23
280.0,29.4,70.9,85,0.93,2,2809,1129,502,39.9,100,301,522,10116,0.48,109750.5,2.81
280.1,29.4,65.4,85,0.92,2,2802,1126,505,40.0,100,301,521,10119,0.48,109739.7,2.44
280.2,29.4,63.1,85,0.92,2,2796,1122,500,40.0,100,301,522,10122,0.48,109809.3,2.29
280.3,29.4,61.1,83,0.92,2,2791,1120,487,39.9,100,301,522,10125,0.48,109838.8,2.15
280.4,29.4,59.3,80,0.92,2,2787,1118,471,39.7,100,300,521,10129,0.48,109837.8,2.03
280.5,29.4,56.3,78,0.92,2,2786,1117,455,39.6,100,301,522,10131,0.48,109897.6,1.82
280.6,29.4,53.6,75,0.92,2,2787,1117,440,39.4,100,300,521,10135,0.48,109896.6,1.64
280.7,29.4,51.2,73,0.92,2,2790,1118,426,39.2,100,301,522,10137,0.48,109956.5,1.48
280.8,29.4,47.6,72,0.92,2,2794,1119,422,39.1,100,300,521,10140,0.48,109945.7,1.24
280.9,29.4,44.5,71,0.92,2,2799,1121,417,39.1,100,300,522,10143,0.48,110015.3,1.02
281.0,29.4,41.6,72,0.92,2,2804,1123,425,39.1,100,300,521,10146,0.48,110004.5,0.83
281.1,29.5,41.8,73,0.92,2,2808,1125,430,39.1,100,300,522,10149,0.48,110074.2,0.84
281.2,29.4,41.9,75,0.92,2,2811,1125,442,39.2,100,300,521,10152,0.48,110063.4,0.85
281.3,29.4,42.0,77,0.92,2,2812,1125,457,39.3,100,300,521,10155,0.48,110092.8,0.85
281.4,29.4,39.4,79,0.92,2,2811,1125,465,39.5,100,300,521,10158,0.48,110122.2,0.68
281.5,29.4,37.0,81,0.92,2,2809,1123,477,39.6,100,300,521,10161,0.48,110151.7,0.52
281.6,29.4,34.9,81,0.92,2,2806,1122,479,39.7,100,300,522,10164,0.48,110221.3,0.37
281.7,29.4,34.4,82,0.92,2,2803,1120,482,39.7,100,300,521,10167,0.48,110210.5,0.34
281.8,29.4,33.9,81,0.92,2,2799,1118,477,39.7,100,300,522,10170,0.48,110280.2,0.30
281.9,29.4,33.4,81,0.91,2,2796,1116,473,39.7,100,300,521,10173,0.48,110269.4,0.27
282.0,29.4,34.4,79,0.91,2,2794,1115,463,39.6,100,300,522,10176,0.48,110339.1,0.34
282.1,29.4,35.3,78,0.91,2,2793,1114,456,39.5,100,299,521,10179,0.48,110328.3,0.40
282.2,29.4,36.0,76,0.91,2,2793,1114,444,39.5,100,300,522,10181,0.48,110388.1,0.45
282.3,29.4,34.0,75,0.91,2,2794,1114,440,39.4,100,299,521,10184,0.48,110377.3,0.31
282.4,29.4,32.2,75,0.91,2,2796,1114,438,39.3,100,300,522,10187,0.48,110447.0,0.19
282.5,29.4,30.6,74,0.91,2,2799,1115,432,39.2,100,299,521,10190,0.48,110436.2,0.08
282.6,29.3,30.4,74,0.91,2,2802,1116,436,39.2,100,299,521,10194,0.48,110475.4,0.07
282.7,29.4,30.3,74,0.92,2,2804,1117,436,39.2,100,299,521,10196,0.48,110495.0,0.06
282.8,29.3,30.2,76,0.92,2,2806,1117,446,39.3,100,299,521,10200,0.48,110534.3,0.06
282.9,29.4,31.5,76,0.92,2,2807,1117,447,39.4,100,299,522,10202,0.48,110594.1,0.14
283.0,29.4,32.6,78,0.92,2,2807,1117,456,39.4,100,299,521,10205,0.48,110583.3,0.22
283.1,29.4,33.7,79,0.91,2,2806,1116,464,39.5,100,299,522,10208,0.48,110653.0,0.29
283.2,29.4,33.2,79,0.91,2,2805,1115,463,39.6,100,299,522,10211,0.48,110682.4,0.26
283.3,29.3,32.9,80,0.91,2,2803,1114,468,39.6,100,299,521,10214,0.48,110671.6,0.23
283.4,29.4,32.5,80,0.91,2,2801,1113,465,39.6,100,299,522,10217,0.48,110741.3,0.21
283.5,29.3,30.8,80,0.91,2,2799,1111,465,39.6,100,299,521,10220,0.48,110730.5,0.10
283.6,29.4,29.3,79,0.91,2,2798,1111,458,39.6,100,299,522,10223,0.48,110800.1,0.00
283.7,29.3,27.9,78,0.91,2,2797,1110,456,39.5,100,298,521,10226,0.48,110789.3,-0.10
283.8,29.4,29.4,77,0.91,2,2797,1109,447,39.5,100,299,522,10229,0.48,110859.0,0.00
283.9,29.3,30.8,77,0.91,2,2797,1109,446,39.4,100,298,521,10231,0.48,110838.4,0.10
284.0,29.4,32.0,76,0.91,2,2798,1109,441,39.4,100,299,521,10234,0.48,110867.8,0.18
284.1,29.3,30.4,76,0.91,2,2800,1109,442,39.3,100,298,521,10238,0.48,110907.0,0.07
284.2,29.3,29.0,76,0.91,2,2800,1109,444,39.3,100,298,520,10241,0.48,110896.3,-0.03
284.3,29.2,27.6,76,0.91,2,2801,1109,447,39.3,100,297,520,10244,0.48,110925.7,-0.12
284.4,29.2,25.1,77,0.91,2,2802,1109,450,39.3,100,297,519,10247,0.48,110915.1,-0.29
284.5,29.1,22.7,78,0.91,2,2802,1108,454,39.3,100,297,518,10250,0.48,110904.5,-0.45
284.6,29.1,20.6,78,0.91,2,2802,1107,456,39.4,100,296,518,10252,0.48,110924.1,-0.59
284.7,29.0,18.8,78,0.90,2,2801,1107,458,39.4,100,296,517,10255,0.48,110913.6,-0.71
284.8,29.0,17.1,78,0.90,2,2800,1106,459,39.3,100,295,517,10258,0.48,110943.1,-0.83
284.9,28.9,15.6,78,0.90,2,2799,1105,459,39.3,100,295,516,10261,0.48,110932.6,-0.93
285.0,28.8,14.3,78,0.90,2,2799,1104,459,39.3,100,295,515,10264,0.48,110922.3,-1.02
285.1,28.8,13.0,78,0.90,2,2798,1103,458,39.3,100,294,515,10267,0.48,110951.7,-1.10
285.2,28.7,11.9,78,0.90,2,2798,1102,456,39.2,100,294,514,10270,0.48,110941.5,-1.17
285.3,28.7,12.3,77,0.90,2,2798,1102,454,39.2,100,294,514,10273,0.48,110970.9,-1.15
285.4,28.6,12.6,77,0.90,2,2798,1101,453,39.1,100,293,513,10275,0.48,110950.9,-1.13
285.5,28.5,12.8,77,0.90,2,2798,1101,451,39.1,100,293,513,10279,0.48,110990.1,-1.11
285.6,28.5,11.7,77,0.90,2,2799,1101,451,39.1,100,292,512,10281,0.47,110970.2,-1.18
285.7,28.4,10.8,77,0.90,2,2799,1101,451,39.0,100,292,511,10284,0.47,110960.2,-1.24
285.8,28.3,9.9,77,0.90,2,2800,1100,452,39.0,100,292,511,10287,0.47,110989.6,-1.30
285.9,28.2,9.0,77,0.90,2,2800,1100,454,39.0,100,291,510,10290,0.47,110979.6,-1.36
286.0,28.2,8.2,77,0.90,2,2801,1100,455,39.0,100,291,510,10293,0.47,111009.1,-1.41
286.1,29.2,7.6,80,0.90,2,2801,1099,457,39.0,100,301,528,10295,0.49,111749.5,-1.45
286.2,29.1,33.0,67,0.91,2,2809,1107,386,39.0,100,301,527,10298,0.49,111738.2,0.25
286.3,29.1,55.9,71,0.91,2,2815,1109,408,39.2,100,300,527,10301,0.49,111767.7,1.79
286.4,29.2,76.5,74,0.91,2,2819,1111,427,39.4,100,301,527,10304,0.49,111797.1,3.17
286.5,29.2,71.8,78,0.91,2,2820,1111,453,39.6,100,300,527,10307,0.49,111826.5,2.85
286.6,29.2,67.5,81,0.91,2,2818,1110,468,39.9,100,301,528,10310,0.49,111896.7,2.57
286.7,29.2,63.7,84,0.91,2,2813,1107,484,40.1,100,300,527,10313,0.49,111885.4,2.31
286.8,29.3,61.6,85,0.90,2,2807,1104,487,40.2,100,301,528,10316,0.49,111955.5,2.17
286.9,29.3,59.8,85,0.90,2,2800,1101,487,40.2,100,300,527,10319,0.49,111944.3,2.05
287.0,29.3,58.1,85,0.90,2,2794,1098,482,40.2,100,301,528,10322,0.49,112014.4,1.93
287.1,29.3,53.8,82,0.89,2,2789,1096,466,40.1,100,300,527,10325,0.49,112003.1,1.65
287.2,29.3,50.0,80,0.89,2,2786,1094,452,39.9,100,300,527,10328,0.49,112032.5,1.39
287.3,29.3,46.6,76,0.89,2,2786,1093,433,39.8,100,300,527,10331,0.49,112062.0,1.16
287.4,29.3,44.8,74,0.89,2,2787,1094,423,39.6,100,300,527,10333,0.49,112081.6,1.04
287.5,29.4,43.3,72,0.89,2,2790,1095,408,39.4,100,300,528,10337,0.49,112161.5,0.94
287.6,29.4,41.9,71,0.89,2,2795,1096,404,39.3,100,300,527,10340,0.49,112150.3,0.85
287.7,29.3,39.2,71,0.89,2,2800,1098,406,39.3,100,299,526,10343,0.49,112139.1,0.67
287.8,29.3,36.9,72,0.90,2,2804,1099,413,39.3,100,299,526,10346,0.49,112168.5,0.51
287.9,29.3,34.7,74,0.90,2,2808,1100,424,39.4,100,299,525,10349,0.49,112157.4,0.37
288.0,29.4,35.6,74,0.90,2,2810,1101,423,39.4,100,300,527,10351,0.49,112258.2,0.42
288.1,29.4,36.4,77,0.90,2,2812,1101,438,39.6,100,299,527,10354,0.49,112287.6,0.47
288.2,29.5,37.0,78,0.90,2,2812,1101,447,39.7,100,300,527,10357,0.49,112317.0,0.52
288.3,29.5,36.3,80,0.90,2,2810,1100,459,39.8,100,299,527,10360,0.49,112346.5,0.47
288.4,29.5,35.6,81,0.90,2,2807,1099,461,39.9,100,300,528,10363,0.49,112416.6,0.42
288.5,29.5,35.0,82,0.89,2,2804,1097,465,40.0,100,299,527,10366,0.49,112405.3,0.38
288.6,29.6,35.8,81,0.89,2,2800,1095,461,40.0,100,300,528,10369,0.49,112475.5,0.43
288.7,29.5,36.6,81,0.89,2,2797,1093,459,40.0,100,299,527,10372,0.49,112464.2,0.48
288.8,29.6,37.3,79,0.89,2,2794,1092,446,39.9,100,300,528,10375,0.49,112534.3,0.53
288.9,29.6,35.1,78,0.89,2,2793,1091,442,39.8,100,299,527,10378,0.49,112523.0,0.38
289.0,29.6,33.2,76,0.89,2,2793,1090,430,39.7,100,300,528,10381,0.49,112593.2,0.25
289.1,29.6,31.5,75,0.89,2,2794,1090,426,39.6,100,299,527,10384,0.49,112581.9,0.13
289.2,29.6,31.3,75,0.89,2,2796,1090,423,39.5,100,299,527,10387,0.49,112611.3,0.12
289.3,29.6,31.1,73,0.89,2,2798,1091,416,39.5,100,299,527,10390,0.49,112640.8,0.11
289.4,29.6,31.0,74,0.89,2,2801,1092,419,39.5,100,299,527,10393,0.49,112670.2,0.10
289.5,29.6,32.2,74,0.89,2,2803,1093,418,39.5,100,299,528,10396,0.49,112740.3,0.18
289.6,29.6,33.3,75,0.89,2,2806,1093,426,39.5,100,299,527,10399,0.49,112729.0,0.25
289.7,29.6,34.3,76,0.89,2,2807,1093,432,39.6,100,299,527,10402,0.49,112758.5,0.32
289.8,29.6,32.5,78,0.89,2,2807,1093,442,39.7,100,298,527,10405,0.49,112787.9,0.20
289.9,29.7,30.8,78,0.89,2,2807,1093,444,39.8,100,299,527,10408,0.49,112817.3,0.09
290.0,29.6,29.3,79,0.89,2,2805,1091,451,39.8,100,298,527,10411,0.49,112846.8,-0.01
290.1,29.6,28.0,80,0.89,2,2803,1090,455,39.9,100,298,526,10414,0.49,112835.6,-0.11
290.2,29.6,26.8,80,0.88,2,2800,1088,456,39.9,100,298,526,10417,0.49,112865.0,-0.19
290.3,29.5,25.7,80,0.88,2,2797,1087,454,39.8,100,297,525,10420,0.49,112853.9,-0.26
290.4,29.5,23.3,80,0.88,2,2796,1085,451,39.8,100,297,524,10423,0.49,112842.8,-0.42
290.5,29.4,21.2,79,0.88,2,2794,1084,445,39.7,100,296,524,10426,0.49,112872.3,-0.56
290.6,29.4,19.3,77,0.88,2,2793,1083,439,39.6,100,296,523,10429,0.49,112861.3,-0.69
290.7,29.3,19.0,76,0.88,2,2793,1083,433,39.5,100,296,523,10432,0.49,112890.7,-0.71
290.8,29.3,18.6,76,0.88,2,2794,1083,429,39.4,100,295,522,10434,0.48,112870.0,-0.73
290.9,29.3,18.4,75,0.88,2,2796,1083,426,39.4,100,295,521,10437,0.48,112859.2,-0.75
291.0,29.2,16.7,75,0.88,2,2798,1083,425,39.3,100,294,521,10440,0.48,112888.7,-0.86
291.1,29.1,15.2,75,0.88,2,2800,1083,426,39.3,100,294,520,10443,0.48,112877.9,-0.96
291.2,29.1,13.9,75,0.88,2,2801,1083,428,39.3,100,294,520,10446,0.48,112907.4,-1.05
291.3,29.0,12.7,76,0.88,2,2803,1083,434,39.3,100,293,519,10449,0.48,112896.7,-1.13
291.4,29.0,11.6,77,0.88,2,2804,1083,438,39.3,100,293,518,10452,0.48,112886.1,-1.20
291.5,28.9,10.6,77,0.88,2,2804,1083,443,39.3,100,292,518,10455,0.48,112915.6,-1.27
291.6,29.8,30.6,69,0.89,2,2808,1088,387,39.4,100,301,532,10458,0.49,113512.1,0.06
291.7,29.8,48.5,72,0.89,2,2813,1090,405,39.5,100,300,532,10461,0.49,113541.6,1.25
291.8,29.8,64.7,74,0.89,2,2816,1091,416,39.7,100,301,533,10464,0.49,113612.1,2.32
291.9,29.8,61.2,78,0.89,2,2816,1091,436,39.9,100,300,532,10467,0.49,113600.4,2.09
292.0,29.9,58.1,80,0.89,2,2815,1090,449,40.1,100,301,533,10470,0.50,113670.9,1.88
292.1,29.9,55.3,83,0.88,2,2811,1088,462,40.2,100,300,532,10473,0.49,113659.3,1.69
292.2,29.9,54.1,83,0.88,2,2805,1085,462,40.3,100,301,533,10476,0.50,113729.8,1.62
292.3,29.9,53.0,83,0.88,2,2801,1083,465,40.3,100,300,532,10479,0.49,113718.1,1.55
292.4,29.9,52.1,83,0.88,2,2796,1080,461,40.3,100,300,532,10482,0.49,113747.6,1.48
292.5,30.0,48.5,81,0.87,2,2792,1078,449,40.2,100,300,532,10485,0.49,113777.0,1.24
292.6,30.0,45.3,79,0.87,2,2789,1077,438,40.1,100,300,532,10488,0.49,113806.4,1.02
292.7,30.0,42.3,76,0.87,2,2789,1076,422,40.0,100,300,532,10491,0.49,113835.9,0.83
292.8,30.0,41.1,75,0.87,2,2790,1076,413,39.8,100,300,532,10494,0.49,113865.3,0.75
