"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]",RPM[1],RPM[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm[1]","Manifold pressure, atm[2]"
54.1,4595,555,699,81,81,49.6,49.6,100,100,2850,2850,1145,1145,364,364,25.3,-0.8,85.9,0.01,85.7,0.60,1.52,1.52
54.2,4604,554,699,82,82,49.6,49.6,100,100,2850,2850,1143,1143,365,365,25.3,-0.8,86.0,0.01,85.7,0.60,1.52,1.52
54.3,4611,554,699,81,81,49.6,49.6,100,100,2850,2850,1142,1142,363,363,25.3,-0.8,86.0,0.02,85.7,0.60,1.52,1.52
54.4,4620,554,699,81,81,49.6,49.6,100,100,2850,2850,1141,1141,362,362,25.3,-0.8,86.1,0.02,85.7,0.60,1.52,1.52
54.5,4629,553,698,81,81,49.6,49.6,100,100,2850,2850,1139,1139,363,363,25.3,-0.8,85.9,0.02,85.6,0.60,1.52,1.52
54.6,4638,553,699,81,81,49.6,49.6,100,100,2850,2850,1138,1138,363,363,25.3,-0.8,85.9,0.01,85.6,0.60,1.51,1.51
54.7,4647,553,698,82,82,49.6,49.6,100,100,2850,2850,1136,1136,364,364,25.3,-0.8,85.7,0.01,85.6,0.60,1.51,1.51
54.8,4654,553,699,81,81,49.6,49.6,100,100,2850,2850,1135,1135,360,360,25.3,-0.8,85.6,0.00,85.7,0.60,1.51,1.51
54.9,4665,552,698,82,82,49.6,49.6,100,100,2850,2850,1133,1133,364,364,25.3,-0.8,85.6,-0.01,85.5,0.60,1.51,1.51
55.0,4674,552,699,81,81,49.6,49.6,100,100,2850,2850,1132,1132,360,360,25.4,-0.8,85.5,-0.01,85.6,0.60,1.51,1.51
55.1,4683,552,699,81,81,49.6,49.6,100,100,2850,2850,1131,1131,359,360,25.4,-0.8,85.6,0.00,85.6,0.60,1.51,1.51
55.2,4690,551,698,82,82,49.6,49.6,100,100,2850,2850,1129,1129,361,361,25.4,-0.8,85.3,-0.01,85.6,0.60,1.50,1.50
55.3,4699,551,698,82,82,49.6,49.6,100,100,2850,2850,1128,1128,362,362,25.4,-0.8,85.3,-0.02,85.5,0.60,1.50,1.50
55.4,4708,552,699,81,81,49.6,49.6,100,100,2850,2850,1127,1127,355,355,25.4,-0.8,85.6,0.00,85.7,0.60,1.50,1.50
55.5,4715,550,698,82,82,49.6,49.6,100,100,2850,2850,1125,1125,362,362,25.4,-0.8,85.6,-0.02,85.5,0.60,1.50,1.50
55.6,4725,550,698,82,82,49.6,49.6,100,100,2850,2850,1124,1124,361,361,25.4,-0.8,84.8,-0.04,85.5,0.60,1.50,1.50
55.7,4733,551,699,81,81,49.6,49.6,100,100,2850,2850,1123,1123,354,354,25.4,-0.8,85.5,-0.01,85.7,0.60,1.50,1.50
55.8,4741,549,697,83,83,49.6,49.6,100,100,2850,2850,1121,1121,362,362,25.4,-0.8,85.5,-0.03,85.5,0.60,1.49,1.49
55.9,4750,549,698,82,82,49.6,49.6,100,100,2850,2850,1120,1120,360,360,25.4,-0.8,84.7,-0.04,85.5,0.60,1.49,1.49
56.0,4759,549,698,82,82,49.6,49.6,100,100,2850,2850,1118,1118,359,359,25.4,-0.8,84.6,-0.05,85.5,0.60,1.49,1.49
56.1,4768,549,698,82,82,49.6,49.6,100,100,2850,2850,1117,1117,359,359,25.4,-0.8,84.5,-0.05,85.5,0.60,1.49,1.49
56.2,4777,548,698,82,82,49.6,49.6,100,100,2850,2850,1116,1116,358,358,25.4,-0.8,84.5,-0.06,85.5,0.60,1.49,1.49
56.3,4784,549,699,81,81,49.6,49.6,100,100,2850,2850,1115,1115,353,353,25.4,-0.8,84.8,-0.04,85.7,0.60,1.49,1.49
56.4,4793,549,698,81,81,49.6,49.6,100,100,2850,2850,1113,1113,353,353,25.4,-0.8,85.1,-0.03,85.6,0.60,1.48,1.48
56.5,4802,549,699,81,81,49.6,49.6,100,100,2850,2850,1112,1112,351,351,25.4,-0.8,85.3,-0.02,85.7,0.60,1.48,1.48
56.6,4809,547,697,82,82,49.6,49.6,100,100,2850,2850,1110,1110,357,357,25.4,-0.8,85.3,-0.03,85.5,0.60,1.48,1.48
56.8,4818,548,699,80,80,49.6,49.6,100,100,2850,2850,1110,1110,348,348,25.4,-0.8,85.6,-0.01,85.7,0.60,1.48,1.48
56.9,4827,547,697,82,82,49.6,49.6,100,100,2850,2850,1108,1108,356,356,25.4,-0.8,85.6,-0.03,85.5,0.60,1.48,1.48
57.0,4836,547,698,82,82,49.6,49.6,100,100,2850,2850,1107,1107,354,354,25.4,-0.8,84.9,-0.03,85.6,0.60,1.48,1.48
57.1,4845,547,698,82,82,49.6,49.6,100,100,2850,2850,1105,1105,354,354,25.4,-0.8,84.9,-0.04,85.6,0.60,1.47,1.47
57.2,4852,547,698,82,82,49.6,49.6,100,100,2850,2850,1105,1105,353,353,25.4,-0.8,85.0,-0.03,85.6,0.60,1.47,1.47
57.3,4861,547,699,80,80,49.6,49.6,100,100,2850,2850,1104,1104,348,348,25.4,-0.8,85.0,0.00,85.8,0.60,1.47,1.47
57.4,4870,547,700,81,81,49.6,49.6,100,100,2850,2850,1102,1102,347,347,25.4,-0.8,86.3,0.03,85.8,0.60,1.47,1.47
57.5,4879,545,698,83,83,49.6,49.6,100,100,2850,2850,1100,1100,355,355,25.4,-0.8,85.8,0.01,85.5,0.60,1.47,1.47
57.6,4888,545,698,82,82,49.6,49.6,100,100,2850,2850,1099,1099,353,353,25.4,-0.8,85.7,0.00,85.6,0.60,1.47,1.47
57.7,4895,545,698,82,82,49.6,49.6,100,100,2850,2850,1098,1098,351,351,25.4,-0.8,85.7,0.00,85.6,0.60,1.46,1.46
57.8,4904,546,699,80,80,49.6,49.6,100,100,2850,2850,1097,1097,345,345,25.4,-0.8,86.2,0.02,85.8,0.60,1.46,1.46
57.9,4913,546,699,80,80,49.6,49.6,100,100,2850,2850,1095,1095,344,344,25.4,-0.8,86.2,0.05,85.8,0.60,1.46,1.46
58.0,4924,545,699,81,81,49.6,49.6,100,100,2850,2850,1094,1094,347,347,25.4,-0.8,86.6,0.05,85.7,0.60,1.46,1.46
58.1,4931,545,699,81,81,49.6,49.6,100,100,2850,2850,1093,1093,345,345,25.4,-0.8,86.6,0.05,85.7,0.60,1.46,1.46
58.2,4940,545,699,81,81,49.6,49.6,100,100,2850,2850,1091,1091,345,345,25.4,-0.8,86.8,0.05,85.7,0.60,1.46,1.46
58.3,4949,544,699,81,81,49.6,49.6,100,100,2850,2850,1090,1090,344,344,25.4,-0.8,86.8,0.05,85.8,0.60,1.45,1.45
58.4,4957,544,699,81,81,49.6,49.6,100,100,2850,2850,1089,1089,344,344,25.4,-0.8,86.8,0.05,85.7,0.60,1.45,1.45
58.5,4966,544,699,81,81,49.6,49.6,100,100,2850,2850,1087,1087,343,343,25.4,-0.8,86.8,0.05,85.7,0.60,1.45,1.45
58.6,4974,543,698,81,81,49.6,49.6,100,100,2850,2850,1086,1086,344,344,25.4,-0.8,86.6,0.04,85.7,0.60,1.45,1.45
58.7,4982,543,699,81,81,49.6,49.6,100,100,2850,2850,1085,1085,343,343,25.4,-0.8,86.6,0.04,85.7,0.60,1.61,1.61
58.8,4991,543,699,81,81,49.6,49.6,100,100,2850,2850,1085,1085,342,342,25.4,-0.8,86.5,0.04,85.7,0.60,1.61,1.61
58.9,5000,543,699,81,81,49.6,49.6,100,100,2850,2850,1084,1084,342,342,25.4,-0.8,86.5,0.04,85.7,0.60,1.61,1.61
59.0,5009,543,699,81,81,49.6,49.6,100,100,2850,2850,1084,1084,342,342,25.4,-0.8,86.5,0.04,85.7,0.60,1.61,1.61
59.1,5016,543,699,80,80,49.6,49.6,100,100,2850,2850,1084,1084,340,340,25.4,-0.8,86.6,0.05,85.7,0.60,1.61,1.61
59.2,5025,542,699,81,81,49.6,49.6,100,100,2851,2851,1084,1084,342,342,25.4,-0.8,86.6,0.05,85.7,0.60,1.61,1.61
59.3,5034,542,699,81,81,49.6,49.6,100,100,2851,2851,1085,1085,342,342,25.4,-0.8,86.6,0.04,85.7,0.60,1.61,1.61
59.4,5043,541,698,81,81,49.6,49.6,100,100,2851,2851,1085,1085,344,344,25.4,-0.8,86.3,0.03,85.6,0.60,1.61,1.61
59.5,5052,541,699,81,81,49.6,49.6,100,100,2851,2851,1085,1085,343,343,25.4,-0.8,86.2,0.03,85.6,0.60,1.61,1.61
59.6,5059,541,699,80,80,49.6,49.6,100,100,2850,2850,1085,1085,341,341,25.4,-0.8,86.4,0.04,85.7,0.61,1.61,1.61
59.7,5068,541,699,80,80,49.6,49.6,100,100,2850,2850,1085,1085,341,341,25.4,-0.8,86.6,0.05,85.7,0.61,1.61,1.61
59.8,5077,541,699,80,80,49.6,49.6,100,100,2850,2850,1086,1086,341,341,25.4,-0.8,86.7,0.06,85.6,0.61,1.61,1.61
59.9,5086,539,698,82,82,49.6,49.6,100,100,2850,2850,1085,1085,349,349,25.4,-0.8,86.7,0.03,85.4,0.61,1.60,1.60
60.0,5095,539,698,82,82,49.6,49.6,100,100,2850,2850,1086,1086,347,348,25.4,-0.8,85.4,0.00,85.4,0.61,1.60,1.60
60.1,5102,539,698,81,81,49.6,49.6,100,100,2850,2850,1086,1086,346,346,25.4,-0.8,85.3,-0.01,85.5,0.60,1.60,1.60
60.2,5111,539,698,81,81,49.7,49.7,100,100,2850,2850,1087,1087,346,346,25.4,-0.8,85.1,-0.02,85.4,0.60,1.60,1.60
60.3,5120,539,698,81,81,49.7,49.7,100,100,2850,2850,1087,1087,346,346,25.3,-0.8,84.9,-0.02,85.4,0.60,1.60,1.60
60.4,5129,539,698,81,81,49.7,49.7,100,100,2850,2850,1087,1087,346,346,25.3,-0.8,84.7,-0.04,85.4,0.60,1.60,1.60
60.5,5138,538,698,81,81,49.7,49.7,100,100,2851,2851,1088,1088,346,347,25.3,-0.8,84.7,-0.05,85.4,0.60,1.60,1.60
60.6,5146,538,697,82,82,49.7,49.7,100,100,2851,2851,1088,1088,349,349,25.3,-0.8,84.0,-0.07,85.3,0.60,1.60,1.60
60.7,5154,538,698,81,81,49.7,49.7,100,100,2851,2851,1088,1088,347,347,25.3,-0.8,83.9,-0.07,85.3,0.60,1.60,1.60
60.8,5164,538,699,80,80,49.7,49.7,100,100,2850,2850,1089,1089,343,343,25.3,-0.8,84.5,-0.05,85.4,0.61,1.60,1.60
60.9,5171,537,697,82,82,49.7,49.7,100,100,2850,2850,1089,1089,350,350,25.3,-0.8,84.1,-0.06,85.3,0.61,1.60,1.60
61.0,5180,537,698,82,82,49.7,49.7,100,100,2850,2850,1089,1089,350,350,25.3,-0.8,83.9,-0.07,85.2,0.61,1.60,1.60
61.1,5189,538,699,80,80,49.7,49.7,100,100,2850,2850,1090,1090,343,343,25.3,-0.7,83.9,-0.05,85.4,0.61,1.60,1.60
61.2,5198,536,697,82,82,49.7,49.7,100,100,2850,2850,1090,1090,353,353,25.3,-0.7,84.0,-0.06,85.2,0.60,1.60,1.60
61.3,5207,536,698,82,82,49.7,49.7,100,100,2850,2850,1090,1090,350,350,25.3,-0.7,84.0,-0.06,85.2,0.61,1.60,1.60
61.4,5216,536,698,82,82,49.7,49.7,100,100,2850,2850,1091,1091,350,350,25.3,-0.7,83.9,-0.07,85.2,0.61,1.60,1.60
61.5,5223,536,699,81,81,49.7,49.7,100,100,2850,2850,1091,1091,346,346,25.3,-0.7,83.9,-0.05,85.3,0.61,1.60,1.60
61.6,5232,536,699,81,81,49.7,49.7,100,100,2850,2850,1092,1092,346,346,25.3,-0.7,84.6,-0.04,85.3,0.61,1.60,1.60
61.7,5241,536,699,81,81,49.7,49.7,100,100,2850,2850,1092,1092,346,346,25.3,-0.7,84.6,-0.03,85.3,0.61,1.60,1.60
61.8,5250,535,698,81,81,49.7,49.7,100,100,2851,2851,1092,1092,349,349,25.3,-0.7,84.7,-0.03,85.2,0.61,1.60,1.60
61.9,5258,535,699,81,81,49.7,49.7,100,100,2850,2850,1093,1093,347,347,25.3,-0.7,85.0,-0.02,85.3,0.61,1.60,1.60
62.0,5266,535,699,81,81,49.7,49.7,100,100,2851,2851,1093,1093,346,346,25.3,-0.7,85.4,0.00,85.3,0.61,1.60,1.60
62.1,5274,535,699,81,81,49.7,49.7,100,100,2851,2851,1093,1093,346,346,25.3,-0.7,85.6,0.01,85.3,0.61,1.60,1.60
62.2,5283,535,699,80,80,49.7,49.7,100,100,2850,2850,1094,1094,342,342,25.4,-0.7,86.1,0.04,85.4,0.61,1.60,1.60
62.3,5292,534,699,81,81,49.8,49.8,100,100,2851,2851,1094,1094,348,348,25.4,-0.7,86.1,0.04,85.3,0.61,1.60,1.60
62.4,5301,534,699,81,81,49.8,49.8,100,100,2850,2850,1094,1094,349,349,25.4,-0.7,86.1,0.04,85.3,0.61,1.60,1.60
62.5,5308,534,699,81,81,49.8,49.8,100,100,2850,2850,1095,1095,347,347,25.4,-0.7,86.3,0.05,85.3,0.61,1.60,1.60
62.6,5317,533,699,81,81,49.8,49.8,100,100,2850,2850,1095,1095,349,349,25.4,-0.7,86.2,0.04,85.3,0.61,1.60,1.60
62.7,5326,533,699,81,81,49.8,49.8,100,100,2850,2850,1095,1095,349,349,25.4,-0.7,86.2,0.04,85.3,0.61,1.60,1.60
62.8,5335,533,699,81,81,49.8,49.8,100,100,2850,2850,1095,1095,349,349,25.4,-0.7,86.1,0.04,85.3,0.61,1.60,1.60
62.9,5344,532,698,82,82,49.8,49.8,100,100,2850,2850,1096,1096,351,351,25.4,-0.7,85.8,0.03,85.3,0.61,1.60,1.60
63.0,5351,532,698,82,82,49.8,49.8,100,100,2850,2850,1096,1096,351,351,25.4,-0.7,85.8,0.01,85.3,0.61,1.60,1.60
63.1,5360,532,698,82,82,49.8,49.8,100,100,2850,2850,1096,1096,351,351,25.4,-0.7,85.3,0.00,85.3,0.61,1.60,1.60
63.2,5370,532,699,80,80,49.8,49.8,100,100,2850,2850,1097,1097,344,344,25.4,-0.7,85.3,0.02,85.4,0.61,1.60,1.60
63.3,5378,532,699,80,80,49.8,49.8,100,100,2850,2850,1097,1097,345,345,25.4,-0.7,86.0,0.03,85.4,0.61,1.60,1.60
63.4,5386,532,699,80,80,49.8,49.8,100,100,2850,2850,1098,1098,345,344,25.4,-0.7,86.2,0.04,85.4,0.61,1.60,1.60
63.5,5394,531,698,82,82,49.8,49.8,100,100,2850,2850,1097,1097,354,354,25.4,-0.7,85.8,0.03,85.2,0.61,1.60,1.60
63.6,5402,531,699,81,81,49.8,49.8,100,100,2850,2850,1098,1098,348,348,25.4,-0.7,86.1,0.04,85.3,0.61,1.60,1.60
63.7,5411,531,699,81,81,49.8,49.8,100,100,2850,2850,1099,1099,349,349,25.4,-0.7,86.1,0.05,85.3,0.61,1.60,1.60
63.8,5420,530,699,81,81,49.8,49.8,100,100,2850,2850,1099,1099,351,351,25.4,-0.7,86.1,0.04,85.3,0.61,1.60,1.60
63.9,5429,530,699,81,81,49.8,49.8,100,100,2850,2850,1099,1099,351,351,25.4,-0.7,86.1,0.04,85.3,0.61,1.60,1.60
64.0,5438,530,698,82,82,49.8,49.8,100,100,2850,2850,1099,1099,353,353,25.4,-0.7,85.7,0.02,85.2,0.61,1.60,1.60
64.1,5447,529,698,82,82,49.8,49.8,100,100,2850,2850,1100,1100,353,353,25.4,-0.7,85.7,0.01,85.2,0.61,1.60,1.60
64.2,5456,529,698,82,82,49.8,49.8,100,100,2850,2850,1100,1100,353,353,25.4,-0.7,85.1,0.00,85.2,0.61,1.60,1.60
64.3,5463,529,698,82,82,49.8,49.8,100,100,2850,2850,1100,1100,353,353,25.4,-0.7,85.1,-0.02,85.2,0.61,1.60,1.60
64.4,5472,529,699,80,80,49.8,49.8,100,100,2850,2850,1101,1101,346,346,25.4,-0.7,85.4,0.00,85.4,0.61,1.60,1.60
64.5,5481,529,699,80,80,49.8,49.8,100,100,2850,2850,1101,1101,346,346,25.4,-0.7,85.4,0.02,85.4,0.61,1.60,1.60
64.6,5490,529,699,81,81,49.8,49.8,100,100,2850,2850,1102,1102,350,350,25.4,-0.7,85.7,0.02,85.3,0.61,1.60,1.60
64.7,5498,528,699,81,81,49.8,49.8,100,100,2850,2850,1102,1102,350,350,25.4,-0.7,85.8,0.02,85.3,0.61,1.60,1.60
64.8,5506,528,699,81,81,49.9,49.9,100,100,2850,2850,1102,1102,350,350,25.4,-0.7,85.8,0.02,85.3,0.61,1.60,1.60
64.9,5514,528,699,81,81,49.9,49.9,100,100,2850,2850,1102,1102,350,350,25.4,-0.7,85.9,0.03,85.3,0.61,1.60,1.60
65.0,5523,528,699,81,81,49.9,49.9,100,100,2850,2850,1103,1103,350,350,25.4,-0.7,85.9,0.03,85.3,0.61,1.60,1.60
65.1,5532,527,699,81,81,49.9,49.9,100,100,2850,2850,1103,1103,352,352,25.4,-0.7,85.8,0.02,85.3,0.61,1.60,1.60
65.2,5541,527,698,82,82,49.9,49.9,100,100,2850,2850,1103,1103,354,354,25.4,-0.7,85.8,0.01,85.3,0.61,1.60,1.60
65.3,5548,526,698,82,82,49.9,49.9,100,100,2850,2850,1103,1103,354,354,25.4,-0.7,85.1,-0.01,85.3,0.61,1.60,1.60
65.4,5557,526,698,82,82,49.9,49.9,100,100,2850,2850,1104,1104,354,354,25.4,-0.7,85.1,-0.02,85.3,0.61,1.60,1.60
65.5,5566,526,698,82,82,49.9,49.9,100,100,2850,2850,1104,1104,354,354,25.4,-0.7,84.7,-0.03,85.3,0.61,1.60,1.60
65.6,5575,525,697,82,82,49.9,49.9,100,100,2850,2850,1104,1104,356,356,25.4,-0.7,84.3,-0.05,85.2,0.61,1.60,1.60
65.7,5584,526,699,80,80,49.9,49.9,100,100,2850,2850,1105,1105,348,348,25.4,-0.7,84.3,-0.03,85.4,0.61,1.60,1.60
65.8,5593,525,697,83,83,49.9,49.9,100,100,2850,2850,1105,1105,358,358,25.4,-0.7,84.3,-0.05,85.2,0.61,1.60,1.60
65.9,5600,525,698,82,82,49.9,49.9,100,100,2850,2850,1105,1105,354,354,25.4,-0.7,84.4,-0.04,85.3,0.61,1.60,1.60
66.0,5609,524,698,82,82,49.9,49.9,100,100,2850,2850,1106,1106,356,356,25.4,-0.7,84.3,-0.05,85.2,0.61,1.60,1.60
66.1,5618,524,698,82,82,49.9,49.9,100,100,2850,2850,1106,1106,356,356,25.4,-0.7,84.2,-0.05,85.2,0.61,1.60,1.60
66.2,5626,524,698,82,82,49.9,49.9,100,100,2850,2850,1106,1106,355,354,25.4,-0.7,84.3,-0.05,85.3,0.61,1.60,1.60
66.3,5635,524,698,82,82,49.9,49.9,100,100,2850,2850,1107,1107,357,357,25.4,-0.7,84.2,-0.05,85.2,0.61,1.60,1.60
66.4,5642,524,698,82,82,49.9,49.9,100,100,2850,2850,1107,1107,355,355,25.4,-0.7,84.2,-0.05,85.3,0.61,1.60,1.60
66.5,5651,523,698,82,82,49.9,49.9,100,100,2850,2850,1107,1107,355,355,25.4,-0.7,84.3,-0.05,85.3,0.61,1.60,1.60
66.6,5660,523,698,82,82,49.9,49.9,100,100,2850,2850,1108,1108,356,356,25.4,-0.7,84.3,-0.05,85.3,0.61,1.60,1.60
66.7,5669,523,699,81,81,49.9,49.9,100,100,2850,2850,1108,1108,354,354,25.4,-0.7,84.3,-0.05,85.3,0.61,1.60,1.60
66.8,5676,523,699,82,82,49.9,49.9,100,100,2850,2850,1108,1108,354,354,25.4,-0.7,84.6,-0.04,85.3,0.61,1.60,1.60
66.9,5685,523,699,82,82,49.9,49.9,100,100,2850,2850,1109,1109,354,354,25.4,-0.7,84.8,-0.02,85.3,0.61,1.60,1.60
67.0,5694,522,699,82,82,49.9,49.9,100,100,2850,2850,1109,1109,354,354,25.4,-0.7,84.8,-0.01,85.3,0.61,1.60,1.60
67.1,5703,522,698,82,82,49.9,49.9,100,100,2850,2850,1109,1109,354,354,25.4,-0.7,85.1,-0.01,85.3,0.61,1.60,1.60
67.2,5712,522,698,82,82,49.9,49.9,100,100,2850,2850,1110,1110,356,356,25.4,-0.7,85.1,-0.01,85.2,0.61,1.60,1.60
67.3,5721,521,698,82,82,49.9,49.9,100,100,2850,2850,1110,1110,358,358,25.4,-0.7,84.6,-0.03,85.1,0.61,1.60,1.60
67.4,5730,521,698,82,82,50.0,50.0,100,100,2850,2850,1110,1110,358,358,25.4,-0.7,84.5,-0.03,85.1,0.61,1.60,1.60
67.5,5738,522,699,81,81,50.0,50.0,100,100,2850,2850,1111,1111,350,350,25.4,-0.7,85.1,-0.01,85.3,0.61,1.60,1.60
67.6,5747,522,699,81,81,50.0,50.0,100,100,2850,2850,1111,1111,350,350,25.4,-0.7,85.6,0.02,85.3,0.61,1.60,1.60
67.7,5754,520,698,83,83,50.0,50.0,100,100,2850,2850,1111,1111,359,359,25.4,-0.7,85.1,0.00,85.1,0.61,1.60,1.60
67.8,5763,521,699,81,81,50.0,50.0,100,100,2850,2850,1112,1112,351,351,25.4,-0.7,85.1,0.02,85.2,0.61,1.60,1.60
67.9,5772,521,699,81,81,50.0,50.0,100,100,2850,2850,1112,1112,350,350,25.3,-0.7,86.1,0.04,85.2,0.61,1.60,1.60
68.0,5781,520,699,81,81,50.0,50.0,100,100,2850,2850,1112,1112,354,354,25.3,-0.7,86.1,0.05,85.2,0.61,1.60,1.60
68.1,5790,520,699,81,81,50.0,50.0,100,100,2850,2850,1113,1113,354,354,25.3,-0.7,86.2,0.05,85.1,0.61,1.60,1.60
68.2,5797,520,699,81,81,50.0,50.0,100,100,2850,2850,1113,1113,354,354,25.3,-0.7,86.2,0.05,85.1,0.61,1.60,1.60
68.3,5806,520,699,81,81,50.0,50.0,100,100,2850,2850,1113,1113,354,354,25.3,-0.7,86.2,0.05,85.1,0.61,1.60,1.60
68.4,5816,519,699,82,82,50.0,50.0,100,100,2850,2850,1114,1114,356,356,25.3,-0.6,85.9,0.05,85.0,0.61,1.60,1.60
68.5,5824,519,699,82,82,50.0,50.0,100,100,2850,2850,1114,1114,356,356,25.3,-0.6,85.9,0.04,85.0,0.61,1.60,1.60
68.6,5832,518,698,82,82,50.0,50.0,100,100,2850,2850,1114,1114,358,358,25.3,-0.6,85.9,0.04,85.0,0.61,1.60,1.60
68.7,5840,518,698,82,82,50.0,50.0,100,100,2850,2850,1114,1114,358,358,25.3,-0.6,85.5,0.03,85.0,0.61,1.60,1.60
68.8,5848,518,698,82,82,50.0,50.0,100,100,2850,2850,1115,1115,358,358,25.3,-0.6,85.2,0.01,85.0,0.61,1.60,1.60
68.9,5857,518,698,82,82,50.0,50.0,100,100,2850,2850,1115,1115,358,358,25.3,-0.6,84.9,0.00,85.0,0.61,1.60,1.60
69.0,5866,517,697,83,83,50.0,50.0,100,100,2850,2850,1115,1115,360,360,25.3,-0.6,84.5,-0.02,84.9,0.61,1.60,1.60
69.1,5875,518,699,81,81,50.0,50.0,100,100,2850,2850,1116,1116,352,352,25.3,-0.6,85.0,0.00,85.1,0.61,1.60,1.60
69.2,5882,517,698,83,83,50.0,50.0,100,100,2850,2850,1116,1116,360,360,25.4,-0.6,84.5,-0.02,84.9,0.61,1.60,1.60
69.3,5891,517,699,81,81,50.0,50.0,100,100,2850,2850,1116,1116,353,353,25.4,-0.6,85.1,0.00,85.1,0.61,1.60,1.60
69.4,5900,517,699,81,81,50.0,50.0,100,100,2850,2850,1117,1117,356,356,25.4,-0.6,85.1,0.01,85.0,0.61,1.60,1.60
69.5,5909,516,698,82,82,50.0,50.0,100,100,2850,2850,1117,1117,358,358,25.4,-0.6,85.1,0.01,85.0,0.61,1.60,1.60
69.6,5917,516,699,82,82,50.0,50.0,100,100,2850,2850,1117,1117,358,358,25.4,-0.6,85.1,0.01,85.0,0.61,1.60,1.60
69.7,5925,516,699,81,81,50.0,50.0,100,100,2850,2850,1118,1118,356,356,25.4,-0.6,85.4,0.02,85.0,0.61,1.60,1.60
69.8,5933,516,699,82,82,50.0,50.0,100,100,2850,2850,1118,1118,358,358,25.4,-0.6,85.3,0.02,85.0,0.61,1.60,1.60
69.9,5942,515,699,82,82,50.1,50.1,100,100,2850,2850,1118,1118,358,358,25.4,-0.6,85.3,0.02,85.0,0.61,1.60,1.60
70.0,5951,515,698,82,82,50.1,50.1,100,100,2850,2850,1118,1118,360,360,25.4,-0.6,85.1,0.01,85.0,0.61,1.60,1.60
70.1,5960,515,698,82,82,50.1,50.1,100,100,2850,2850,1119,1119,360,360,25.4,-0.6,85.1,0.00,85.0,0.61,1.60,1.60
70.2,5967,514,698,82,82,50.1,50.1,100,100,2850,2850,1119,1119,360,360,25.4,-0.6,84.7,-0.01,85.0,0.61,1.60,1.60
70.3,5978,515,699,81,81,50.1,50.1,100,100,2850,2850,1120,1120,354,354,25.4,-0.6,84.7,0.01,85.2,0.61,1.60,1.60
70.4,5987,514,699,81,81,50.1,50.1,100,100,2850,2850,1120,1120,357,357,25.4,-0.6,85.3,0.01,85.1,0.61,1.60,1.60
70.5,5995,514,699,81,81,50.1,50.1,100,100,2850,2850,1120,1120,357,357,25.4,-0.6,85.3,0.02,85.1,0.61,1.60,1.60
70.6,6003,514,699,81,81,50.1,50.1,100,100,2850,2850,1120,1120,357,357,25.5,-0.6,85.6,0.02,85.2,0.61,1.60,1.60
70.7,6011,514,699,81,81,50.1,50.1,100,100,2850,2850,1121,1121,357,357,25.5,-0.6,85.6,0.02,85.2,0.61,1.60,1.60
70.8,6020,513,699,81,81,50.1,50.1,100,100,2850,2850,1121,1121,357,357,25.5,-0.6,85.7,0.02,85.2,0.61,1.60,1.60
70.9,6029,513,698,82,82,50.1,50.1,100,100,2850,2850,1121,1121,359,359,25.5,-0.6,85.5,0.02,85.2,0.61,1.60,1.60
71.0,6038,512,698,82,82,50.1,50.1,100,100,2850,2850,1121,1121,361,361,25.5,-0.6,85.5,0.00,85.1,0.61,1.60,1.60
71.1,6045,512,698,82,82,50.1,50.1,100,100,2850,2850,1122,1122,359,359,25.5,-0.6,85.2,0.00,85.2,0.61,1.60,1.60
71.2,6054,512,698,82,82,50.1,50.1,100,100,2850,2850,1122,1122,361,361,25.5,-0.6,85.2,-0.01,85.1,0.61,1.60,1.60
71.3,6063,512,698,82,82,50.1,50.1,100,100,2850,2850,1122,1122,361,361,25.5,-0.6,84.7,-0.02,85.1,0.61,1.60,1.60
71.4,6072,511,698,83,83,50.1,50.1,100,100,2850,2850,1122,1122,363,363,25.5,-0.6,84.3,-0.04,85.1,0.61,1.60,1.60
71.5,6079,511,698,82,82,50.1,50.1,100,100,2850,2850,1123,1123,361,361,25.5,-0.6,84.2,-0.05,85.2,0.61,1.60,1.60
71.6,6088,512,699,81,81,50.1,50.1,100,100,2850,2850,1124,1124,356,356,25.5,-0.6,84.8,-0.03,85.3,0.61,1.60,1.60
71.7,6097,512,699,81,81,50.1,50.1,100,100,2850,2850,1124,1124,355,355,25.5,-0.6,85.2,-0.01,85.3,0.61,1.60,1.60
71.8,6105,511,699,81,81,50.1,50.1,100,100,2850,2850,1124,1124,358,359,25.4,-0.6,85.2,0.00,85.2,0.61,1.60,1.60
71.9,6116,510,698,82,82,50.1,50.1,100,100,2850,2850,1124,1124,360,360,25.4,-0.6,85.2,0.00,85.2,0.61,1.60,1.60
72.0,6121,511,699,81,81,50.1,50.1,100,100,2850,2850,1125,1125,359,359,25.4,-0.6,85.3,0.01,85.2,0.61,1.60,1.60
