Time/s,Throttle/%,IAS/kph,TAS/kph,Mach Number/Ma,"Altitude, m",Temperature/?,Oil Temp/?,Vario/m/s,SEP*/m/s,Load/G,Roll Rate/deg/s,Power/bhp,Efficiency/%,EffectivePower*/bhp,RPM/rpm,Thrust/kg,Acceleration*/m/s^2,RPM throttle/%,PropPitch/deg,Radiator/%,Mixture/%,Compressor/stage,Magneto/stage,ManifoldPressure/ata,Flaps/%,Elevator/%,Aileron/%,Rudder/%,AoA ?/deg,AoS ?/deg
187.28,110,265,309,0.28,3929,94,84,22.5,22,0.97,0,1479,78,1153,2800,1020,-0.02429039,100,31.2,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
187.39,110,265,309,0.28,3932,94,84,22.5,22,0.97,0,1481,78,1155,2800,1019,-0.012317763,100,31.2,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
187.49,110,265,309,0.28,3934,94,84,22.5,22,0.96,0,1481,78,1155,2800,1019,-0.013661963,100,31.2,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
187.61,110,265,309,0.28,3936,94,84,22.5,22,0.96,0,1481,78,1155,2801,1020,-0.026774026,100,31.2,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
187.73,110,265,309,0.28,3939,94,84,22.5,22,0.96,0,1477,78,1152,2800,1020,-0.00673014,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
187.85,110,265,309,0.28,3942,94,84,22.5,22,0.96,0,1481,78,1155,2801,1020,-0.003834553,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
187.96,110,265,309,0.28,3944,94,84,22.5,22,0.96,0,1480,78,1154,2801,1021,-0.018546237,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
188.06,110,265,309,0.28,3947,94,84,22.5,22,0.96,0,1480,78,1154,2800,1021,-0.004177328,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-7,3.8,0
188.18,110,265,309,0.28,3949,94,84,22.5,23,0.96,0,1479,78,1153,2800,1021,0.000436086,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0
188.29,110,265,309,0.28,3952,94,84,22.5,22,0.96,0,1476,78,1151,2800,1021,-0.015530588,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0
188.39,110,265,309,0.28,3954,94,84,22.5,22,0.96,0,1478,78,1152,2800,1020,-0.003336061,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-7,3.8,0
188.53,110,265,309,0.28,3957,94,84,22.5,22,0.96,0,1481,78,1155,2800,1019,-0.012939872,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0
188.63,110,265,309,0.28,3959,94,84,22.5,22,0.95,0,1477,78,1152,2800,1019,-0.004050931,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
188.76,110,265,309,0.28,3963,94,84,22.5,23,0.95,0,1477,78,1152,2800,1017,0.000741347,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
188.88,110,265,309,0.28,3965,94,84,22.5,22,0.96,0,1479,78,1153,2800,1017,-0.020859966,100,31.3,35,-65535,-65535,3,1.42,0,14,0,-8,3.8,0.1
188.99,110,265,309,0.28,3968,94,84,22.5,22,0.95,0,1476,78,1151,2800,1017,-0.003117458,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
189.09,110,265,309,0.28,3970,94,84,22.5,22,0.95,0,1479,78,1154,2800,1017,-0.001950913,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
189.2,110,265,310,0.28,3972,94,84,22.5,22,0.95,0,1478,78,1153,2800,1017,-0.005390318,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
189.31,110,265,310,0.28,3975,94,84,22.5,22,0.95,0,1475,78,1151,2801,1017,-0.016598742,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
189.43,110,265,310,0.28,3978,94,84,22.5,23,0.95,0,1478,78,1153,2800,1017,0.003779034,100,31.3,35,-65535,-65535,3,1.42,0,14,0,-8,3.8,0.1
189.52,110,265,310,0.28,3980,94,84,22.5,22,0.95,0,1476,78,1151,2800,1018,-0.014640053,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
189.66,110,265,310,0.28,3983,94,84,22.4,23,0.95,0,1480,78,1154,2800,1018,0.013684927,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
189.78,110,265,310,0.28,3985,94,84,22.4,22,0.95,0,1475,78,1151,2800,1018,-0.01115619,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
189.89,110,265,310,0.28,3988,94,84,22.4,23,0.95,0,1480,78,1154,2800,1018,0.013778874,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
189.99,110,265,310,0.28,3990,94,84,22.4,22,0.95,0,1479,78,1153,2800,1018,0.010837442,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
190.09,110,265,310,0.28,3993,94,84,22.4,23,0.95,0,1479,78,1153,2800,1018,0.011752659,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
190.21,110,265,310,0.28,3995,94,84,22.4,22,0.95,0,1476,78,1151,2800,1017,-0.00647059,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
190.33,110,265,310,0.28,3998,94,84,22.4,23,0.95,0,1479,78,1153,2800,1016,0.013608343,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
190.45,110,265,310,0.28,4000,94,84,22.3,22,0.95,0,1475,78,1151,2800,1016,-0.008611796,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0
190.56,110,265,310,0.28,4003,94,84,22.3,22,0.95,0,1478,78,1153,2800,1016,0.013689969,100,31.4,35,-65535,-65535,3,1.42,0,14,0,-8,3.8,0
190.67,110,265,310,0.28,4005,94,84,22.3,22,0.95,0,1480,78,1154,2800,1015,0.007463106,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0
190.78,110,265,310,0.28,4007,94,84,22.3,22,0.95,0,1479,78,1154,2800,1015,-0.015017948,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-7,3.8,0
190.9,110,265,310,0.28,4010,94,84,22.3,22,0.96,0,1476,78,1151,2800,1015,0.008768374,100,31.3,35,-65535,-65535,3,1.42,0,15,0,-7,3.8,0
191.01,110,265,310,0.28,4013,94,84,22.3,22,0.95,0,1476,78,1151,2800,1015,0.008848671,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0
191.13,110,265,310,0.28,4015,94,84,22.3,22,0.96,0,1478,78,1153,2800,1015,-0.012882974,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.8,0
191.23,110,265,310,0.28,4018,94,84,22.3,22,0.96,0,1476,78,1151,2800,1015,0.002606402,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.8,0
191.33,110,265,310,0.28,4020,94,84,22.3,22,0.96,0,1476,78,1151,2800,1015,0.00568747,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.8,0
191.46,110,265,310,0.28,4023,94,84,22.3,22,0.96,0,1474,78,1149,2800,1015,-0.006024343,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.8,0
191.58,110,265,310,0.28,4026,94,84,22.3,22,0.96,0,1474,78,1149,2800,1014,0.007345315,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
191.69,110,265,310,0.28,4028,94,84,22.3,22,0.96,0,1475,78,1151,2800,1014,-0.01484992,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
191.79,110,265,311,0.28,4030,94,84,22.3,22,0.97,0,1478,78,1153,2800,1013,-0.002491476,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
191.93,110,265,311,0.28,4034,94,84,22.3,22,0.96,0,1476,78,1151,2800,1013,0.005894547,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
192.02,110,265,311,0.28,4035,94,84,22.3,22,0.97,0,1476,78,1151,2800,1013,-0.0224643,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
192.16,110,265,311,0.28,4039,94,84,22.3,22,0.97,0,1478,78,1153,2800,1013,-0.002515928,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
192.26,110,265,311,0.28,4041,94,84,22.3,22,0.97,0,1478,78,1153,2800,1013,-0.00639553,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
192.38,110,265,311,0.28,4043,94,84,22.3,22,0.97,0,1476,78,1151,2800,1013,-0.023964427,100,31.4,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0.1
192.49,110,265,311,0.28,4046,94,84,22.3,22,0.97,0,1476,78,1151,2800,1012,-0.010319567,100,31.4,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0.1
192.59,110,265,311,0.28,4048,94,84,22.3,22,0.97,0,1477,78,1152,2800,1012,-0.027891302,100,31.4,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0.1
192.71,110,265,311,0.28,4051,94,84,22.4,22,0.97,0,1475,78,1151,2800,1012,-0.012289451,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
192.82,110,265,311,0.28,4054,94,84,22.4,22,0.97,0,1475,78,1150,2800,1012,-0.014189405,100,31.4,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0.1
192.94,110,265,311,0.28,4056,94,84,22.4,22,0.97,0,1473,78,1149,2800,1012,-0.029217474,100,31.4,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0.1
193.04,110,265,311,0.28,4058,94,84,22.4,22,0.97,0,1473,78,1149,2800,1011,-0.018902345,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
193.18,110,265,311,0.28,4061,94,84,22.4,22,0.97,0,1475,78,1150,2800,1011,-0.018952088,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
193.3,110,265,311,0.28,4064,94,84,22.4,22,0.97,0,1473,78,1149,2800,1011,-0.031641614,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
193.41,110,265,311,0.28,4067,94,84,22.4,22,0.97,0,1478,78,1152,2800,1011,-0.018064568,100,31.4,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0
193.52,110,265,311,0.28,4069,94,84,22.4,22,0.97,0,1477,78,1152,2800,1011,-0.03176632,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
193.62,110,265,311,0.28,4071,94,84,22.5,22,0.97,0,1475,78,1150,2800,1011,-0.018541377,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
193.76,110,265,311,0.28,4074,94,84,22.5,22,0.97,0,1474,78,1150,2800,1012,-0.027527208,100,31.4,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0
193.86,110,265,311,0.28,4076,94,84,22.5,22,0.97,0,1473,78,1148,2800,1012,-0.01712207,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
193.99,110,265,311,0.28,4080,94,84,22.5,22,0.97,0,1472,78,1148,2800,1011,-0.019026702,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
194.11,110,265,311,0.28,4082,94,84,22.5,22,0.97,0,1472,78,1148,2800,1010,-0.03434841,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0
194.22,110,265,311,0.28,4085,94,84,22.5,22,0.97,0,1476,78,1151,2800,1009,-0.027169976,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0
194.35,110,265,311,0.28,4087,94,84,22.5,22,0.97,0,1474,78,1149,2800,1009,-0.039240748,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0
194.46,110,265,311,0.28,4090,94,84,22.5,22,0.97,0,1475,78,1150,2800,1008,-0.023578187,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0
194.56,110,265,311,0.28,4092,94,84,22.5,22,0.96,0,1472,78,1148,2800,1007,-0.027101059,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
194.68,110,265,311,0.28,4095,94,84,22.5,22,0.96,0,1472,78,1148,2800,1007,-0.045377217,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
194.79,110,265,311,0.28,4097,94,84,22.5,22,0.96,0,1473,78,1149,2800,1007,-0.026938414,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
194.91,110,265,311,0.28,4100,94,84,22.5,22,0.96,0,1472,78,1148,2801,1008,-0.025849065,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
195.01,110,265,311,0.28,4102,94,84,22.5,22,0.96,0,1471,78,1148,2801,1008,-0.033442613,100,31.4,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
195.13,110,265,311,0.28,4105,94,84,22.5,22,0.96,0,1476,78,1151,2800,1008,-0.023731763,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
195.24,110,265,311,0.28,4108,94,84,22.5,22,0.96,0,1476,78,1151,2800,1008,-0.015075959,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
195.35,110,265,312,0.28,4110,94,84,22.5,22,0.95,0,1472,78,1148,2800,1009,-0.029862981,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
195.46,110,265,312,0.28,4112,94,84,22.5,22,0.96,0,1472,78,1148,2800,1008,-0.013911001,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
195.57,110,265,312,0.28,4115,94,84,22.5,23,0.95,0,1471,78,1147,2800,1008,0.001900151,100,31.5,35,-65535,-65535,3,1.42,0,14,0,-8,3.8,0.1
195.68,110,265,312,0.28,4117,94,84,22.5,22,0.94,0,1471,78,1147,2800,1007,-0.007588691,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
195.79,110,265,312,0.28,4120,94,84,22.4,22,0.94,0,1471,78,1148,2800,1007,0.000264192,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
195.91,110,265,312,0.28,4123,94,84,22.4,22,0.94,0,1476,78,1151,2800,1007,-0.019292917,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
196.02,110,265,312,0.28,4125,94,84,22.4,22,0.94,0,1476,78,1151,2800,1007,-0.026717275,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
196.12,110,265,312,0.28,4127,94,84,22.4,22,0.95,0,1472,78,1148,2801,1008,-0.005564401,100,31.5,35,-65535,-65535,3,1.42,0,14,0,-8,3.8,0.1
196.23,110,265,312,0.28,4130,94,84,22.4,23,0.95,0,1472,78,1148,2800,1008,0.017348617,100,31.5,35,-65535,-65535,3,1.42,0,14,0,-7,3.8,0
196.32,110,265,312,0.28,4132,94,84,22.4,23,0.94,0,1471,78,1148,2800,1008,0.03945269,100,31.5,35,-65535,-65535,3,1.42,0,14,0,-7,3.7,0
196.46,110,265,312,0.28,4135,94,84,22.3,23,0.92,0,1473,78,1149,2800,1007,0.038699742,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-7,3.7,0
196.57,110,265,312,0.28,4138,94,84,22.3,23,0.92,0,1474,78,1150,2800,1006,0.025198786,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-7,3.7,0
196.68,110,265,312,0.28,4140,94,84,22.2,22,0.93,0,1472,78,1148,2800,1006,-0.023480656,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-7,3.7,0
196.79,110,265,312,0.28,4142,94,84,22.2,22,0.94,0,1472,78,1148,2800,1006,-0.00682327,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-7,3.7,0
196.91,110,265,312,0.28,4145,94,84,22.2,22,0.94,0,1471,78,1147,2800,1005,-0.016534219,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-7,3.7,0
197.02,110,265,312,0.28,4147,94,84,22.2,22,0.94,0,1473,78,1148,2800,1005,-0.006362627,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-6,3.8,0.1
197.12,110,265,312,0.28,4150,94,84,22.2,22,0.95,0,1470,78,1146,2800,1005,-0.004531012,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-7,3.8,0.1
197.23,110,265,312,0.28,4152,94,84,22.1,22,0.95,0,1473,78,1149,2800,1005,-0.001422975,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-6,3.8,0.1
197.34,110,265,312,0.28,4154,94,84,22.1,22,0.95,0,1473,78,1148,2800,1005,-0.01944762,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-6,3.8,0.1
197.45,110,265,312,0.28,4157,94,84,22.1,22,0.96,0,1473,78,1148,2800,1005,0.002303213,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-6,3.8,0.1
197.55,110,265,312,0.28,4159,94,84,22.1,22,0.96,0,1472,78,1148,2800,1005,-0.00129478,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
197.69,110,265,312,0.28,4162,94,84,22.1,22,0.96,0,1473,78,1149,2800,1005,-0.013956332,100,31.5,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
197.81,110,265,312,0.28,4165,94,84,22.1,22,0.96,0,1473,78,1149,2800,1005,0.004412472,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
197.92,110,265,312,0.28,4167,94,84,22.1,22,0.97,0,1469,78,1146,2800,1005,-0.014039924,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
198.02,110,265,312,0.28,4170,94,84,22.1,22,0.97,0,1471,78,1147,2800,1004,0.003466942,100,31.6,35,-65535,-65535,3,1.42,0,14,0,-7,3.9,0.1
198.14,110,265,313,0.28,4172,94,84,22.1,22,0.96,1,1473,78,1149,2800,1004,0.039490797,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
198.26,110,265,313,0.28,4175,94,84,22.1,22,0.96,0,1472,78,1148,2800,1003,0.006525441,100,31.6,35,-65535,-65535,3,1.42,0,16,0,-6,3.9,0.1
198.35,110,265,313,0.28,4177,94,84,22.1,22,0.96,0,1470,78,1147,2800,1003,-0.001645546,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
198.49,110,265,313,0.28,4180,94,84,22.1,22,0.96,0,1470,78,1147,2800,1002,-0.01443339,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
198.6,110,265,313,0.28,4182,94,84,22.1,22,0.97,0,1469,78,1146,2800,1002,-0.00117539,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
198.72,110,265,313,0.28,4185,94,84,22.1,22,0.97,0,1472,78,1148,2800,1002,-0.007470926,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
198.84,110,265,313,0.28,4188,94,84,22.1,22,0.97,0,1472,78,1148,2800,1002,-0.022070104,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
198.95,110,265,313,0.28,4190,94,84,22.1,22,0.97,0,1471,78,1147,2800,1002,-0.004123826,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-6,3.9,0.1
199.05,110,265,313,0.28,4193,94,84,22.1,22,0.97,0,1471,78,1147,2800,1002,0.003781537,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
199.16,110,265,313,0.28,4194,94,84,22.1,22,0.97,0,1471,78,1147,2800,1002,-0.022483695,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
199.27,110,265,313,0.28,4197,94,84,22.2,22,0.97,0,1468,78,1145,2800,1002,-0.000343288,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-7,3.9,0.1
199.39,110,265,313,0.28,4200,94,84,22.2,22,0.97,0,1471,78,1147,2800,1001,-0.001913909,100,31.6,35,-65535,-65535,3,1.42,0,15,-1,-7,3.9,0.1
199.49,110,265,313,0.28,4202,94,84,22.2,22,0.97,0,1468,78,1145,2800,1001,-0.025136847,100,31.6,35,-65535,-65535,3,1.42,0,15,-1,-7,3.9,0.1
199.6,110,265,313,0.28,4205,94,84,22.2,22,0.97,0,1468,78,1145,2800,1000,-0.011585986,100,31.6,35,-65535,-65535,3,1.42,0,15,-1,-7,3.9,0.1
199.72,110,265,313,0.28,4207,94,84,22.2,22,0.97,0,1470,78,1146,2800,1000,-0.007035155,100,31.6,35,-65535,-65535,3,1.42,0,16,-1,-7,3.9,0
199.84,110,265,313,0.28,4210,94,84,22.2,22,0.97,0,1468,78,1145,2800,1000,-0.022062203,100,31.6,35,-65535,-65535,3,1.42,0,16,-1,-8,3.9,0
199.95,110,265,313,0.28,4212,94,84,22.2,22,0.97,0,1469,78,1146,2800,1000,-0.006137021,100,31.6,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0
200.07,110,265,313,0.28,4215,94,84,22.2,22,0.97,0,1471,78,1147,2800,1000,-0.022643836,100,31.6,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0
200.19,110,265,313,0.28,4218,94,84,22.2,22,0.97,0,1468,78,1145,2800,1000,-0.005808952,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0
200.3,110,265,313,0.28,4220,94,84,22.2,22,0.96,0,1471,78,1147,2800,1000,-0.000632374,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0
200.42,110,265,313,0.28,4223,94,84,22.2,22,0.96,0,1472,78,1148,2800,1000,-0.015692132,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
200.54,110,265,313,0.28,4225,94,84,22.2,22,0.96,0,1467,78,1144,2800,1000,0.004388122,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
200.65,110,265,313,0.28,4228,94,84,22.2,22,0.96,0,1472,78,1148,2800,1000,-0.013516984,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
200.77,110,265,313,0.28,4230,94,84,22.2,22,0.96,0,1469,78,1146,2800,1000,0.004582028,100,31.6,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0.1
200.87,110,265,313,0.28,4233,94,84,22.2,22,0.96,0,1471,78,1148,2800,1000,-0.00042109,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
200.99,110,265,314,0.28,4235,94,84,22.2,22,0.96,1,1472,78,1148,2800,1000,-0.012472007,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
201.1,110,265,314,0.28,4238,94,84,22.2,22,0.96,1,1468,78,1145,2800,1000,0.00934145,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
201.22,110,265,314,0.28,4241,94,84,22.2,22,0.95,1,1467,78,1144,2800,1000,0.009515909,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.8,0.1
201.34,110,265,314,0.28,4243,94,84,22.2,22,0.95,0,1471,78,1147,2800,1000,-0.010520821,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
201.45,110,265,314,0.28,4246,94,84,22.2,22,0.96,1,1467,78,1144,2800,999,0.004826501,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
201.57,110,265,314,0.28,4248,94,84,22.2,22,0.96,1,1467,78,1144,2800,998,-0.011222209,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
201.67,110,265,314,0.28,4250,94,84,22.1,22,0.95,0,1468,78,1145,2800,998,-0.002672729,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.8,0.1
201.79,110,265,314,0.28,4253,94,84,22.1,22,0.96,0,1467,78,1144,2800,997,8.78E-05,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
201.89,110,265,314,0.28,4255,94,84,22.1,22,0.95,0,1466,78,1144,2800,997,-0.00723209,100,31.6,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
202,110,265,314,0.28,4258,94,84,22.1,22,0.95,1,1470,78,1146,2800,997,-0.021928987,100,31.6,35,-65535,-65535,3,1.42,0,16,0,-8,3.8,0.1
202.12,110,265,314,0.28,4260,94,84,22.1,22,0.96,0,1467,78,1144,2800,996,0.004087703,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.8,0.1
202.24,110,265,314,0.28,4263,94,84,22.1,22,0.96,0,1471,78,1147,2800,996,-0.0213196,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
202.36,110,265,314,0.28,4266,94,84,22.1,22,0.96,0,1470,78,1147,2800,997,-0.004358626,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
202.46,110,265,314,0.28,4268,94,84,22.1,22,0.96,0,1471,78,1147,2801,997,-0.00549497,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
202.57,110,265,314,0.28,4270,94,84,22.1,22,0.96,0,1466,78,1143,2801,998,-0.015475447,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0.1
202.67,110,265,314,0.28,4272,94,84,22.1,22,0.96,0,1467,78,1144,2800,998,-0.001200015,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0.1
202.79,110,265,314,0.28,4275,94,84,22.1,22,0.96,0,1469,78,1146,2800,997,-0.000965449,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
202.89,110,265,314,0.28,4278,94,84,22.1,22,0.96,0,1466,78,1143,2800,997,-0.005233749,100,31.7,35,-65535,-65535,3,1.42,0,15,0,-8,3.9,0.1
203,110,265,314,0.28,4280,94,84,22.1,22,0.96,0,1468,78,1145,2800,996,-0.02206851,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0.1
203.1,110,265,314,0.28,4282,94,84,22.1,22,0.96,0,1466,78,1143,2800,996,-0.009595208,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0.1
203.2,110,265,314,0.28,4284,94,84,22.1,22,0.97,0,1466,78,1143,2800,995,-0.014446455,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0.1
203.34,110,265,314,0.28,4287,94,84,22.1,22,0.97,0,1469,78,1146,2800,994,-0.025161646,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0
203.46,110,265,314,0.28,4290,94,84,22.1,22,0.97,0,1466,78,1143,2800,994,-0.015900912,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0
203.55,110,265,314,0.28,4292,94,84,22.1,22,0.97,0,1466,78,1143,2800,994,-0.017993301,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-8,3.9,0
203.67,110,265,314,0.28,4295,94,84,22.1,22,0.97,0,1466,78,1143,2800,994,-0.027906435,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0
203.79,110,265,314,0.28,4297,94,84,22.1,22,0.97,0,1470,78,1146,2800,994,-0.01432628,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0
203.89,110,265,314,0.28,4300,94,84,22.1,22,0.97,0,1468,78,1145,2801,994,-0.012163061,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0
203.99,110,265,315,0.28,4301,94,84,22.1,22,0.97,0,1467,78,1144,2800,995,-0.030376423,100,31.7,35,-65535,-65535,3,1.42,0,16,0,-7,3.9,0
